date,season,game_pk,game_number,double_header,away_team,home_team,game_time_et,away_pitcher,home_pitcher,away_pitcher_id,home_pitcher_id,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_proj_runs,home_proj_runs,combined_lambda,lambda_lr_t1,lambda_lr_b1,lambda_lr_total,nrfi_prob,yrfi_prob,over_1_5_prob,under_1_5_prob,nrfi_prob_raw,yrfi_prob_raw,pick_side,pick_strength,pick_label,blended_inputs,created_at,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,wx_temp_c,wx_wind_kmh,wx_humidity,wx_is_dome,home_p_last5_pitcher_nrfi,away_p_last5_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_pitcher_nrfi,home_top3c_obp,away_top3c_obp,home_top3c_slg,away_top3c_slg,home_top3c_iso,away_top3c_iso,home_top3c_source,away_top3c_source,home_lineup_json,away_lineup_json,top_factors_t1_json,top_factors_b1_json,home_plate_ump_id,home_plate_ump_nrfi_rate,home_xera,away_xera,home_whiff_pct_rank,away_whiff_pct_rank,home_pvt_nrfi_rate,away_pvt_nrfi_rate,home_avg_ip_per_start,away_avg_ip_per_start,actual_result,graded_result,fi_away_runs,fi_home_runs,fi_total_runs,graded_at,market_nrfi_odds,market_yrfi_odds,sportsbook,odds_captured_at,implied_nrfi_prob,implied_yrfi_prob,edge_nrfi,edge_yrfi,edge_on_pick,bet_placed,units_risked,profit_loss_units,opened_nrfi_odds,opened_yrfi_odds,opened_captured_at,clv_pct,v21_shadow_nrfi_prob,v21_shadow_pick_side,v21_shadow_pick_strength,away_top3c_last10_obp,home_top3c_last10_obp,away_top3c_last10_slg,home_top3c_last10_slg,away_top3c_last10_iso,home_top3c_last10_iso,away_first_inning_era,home_first_inning_era,away_first_pitch_strike_pct,home_first_pitch_strike_pct
2026-04-26,2026,824934,1,,PHI,ATL,1:35 PM ET,Aaron Nola,Chris Sale,605400,519242,ltd,ltd,live,live,0.98,0.3162,0.5995,0.9156,,,,0.4565,0.5435,0.2332,0.7668,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T21:20:34Z,5.799,2.454,1.43,0.995,4.476,2.926,3.19,2.31,1.66,1.02,9.6,10.89,0.302,0.333,0.38,0.44,3.924,5.29,26.50,8.70,45.0,0,0.8000,0.8000,0.8000,0.7000,0.3662,0.3333,0.4895,0.4545,0.2132,0.2240,,,"[{""id"": 660670, ""name"": ""Ronald Acu\u00f1a Jr."", ""bats"": ""R"", ""obp"": 0.34375, ""slg"": 0.3490566037735849, ""iso"": 0.12264150943396224, ""ab"": 106}, {""id"": 686948, ""name"": ""Drake Baldwin"", ""bats"": ""L"", ""obp"": 0.3769230769230769, ""slg"": 0.5172413793103449, ""iso"": 0.2155172413793104, ""ab"": 116}, {""id"": 621566, ""name"": ""Matt Olson"", ""bats"": ""L"", ""obp"": 0.3779527559055118, ""slg"": 0.5945945945945946, ""iso"": 0.2972972972972973, ""ab"": 111}]","[{""id"": 607208, ""name"": ""Trea Turner"", ""bats"": ""R"", ""obp"": 0.30578512396694213, ""slg"": 0.3577981651376147, ""iso"": 0.12844036697247707, ""ab"": 109}, {""id"": 656941, ""name"": ""Kyle Schwarber"", ""bats"": ""L"", ""obp"": 0.33884297520661155, ""slg"": 0.494949494949495, ""iso"": 0.3030303030303031, ""ab"": 99}, {""id"": 547180, ""name"": ""Bryce Harper"", ""bats"": ""L"", ""obp"": 0.3565217391304348, ""slg"": 0.52, ""iso"": 0.25, ""ab"": 100}]",,,483912,0.5511,2.990,4.860,52,63,0.7028,0.7052,5.80,5.33,YRFI,PASS,0,3,3,2026-04-26T17:53:34+00:00,,,,,,,,,,,,,,,,,,,,0.3037,0.3732,0.4310,0.4622,0.2328,0.1933,4.691,3.611,0.6862,0.6705
2026-04-26,2026,822824,1,,CLE,TOR,1:37 PM ET,Slade Cecconi,Patrick Corbin,677944,571578,ltd,sm,live,live,1.01,0.4553,0.5509,1.0062,,,,0.4130,0.5870,0.2665,0.7335,,,YRFI,STRONG,STRONG YRFI,4,2026-04-26T21:20:34Z,5.129,4.18,1.332,1.321,4.877,4.019,2.91,2.92,1.7,1.13,7.45,7.58,0.319,0.315,0.392,0.396,4.199,4.208,,,,1,0.6000,0.8000,0.7000,0.8000,0.3526,0.3353,0.4236,0.4224,0.1250,0.1769,,,"[{""id"": 676391, ""name"": ""Ernie Clement"", ""bats"": ""R"", ""obp"": 0.3302752293577982, ""slg"": 0.4351851851851852, ""iso"": 0.1111111111111111, ""ab"": 108}, {""id"": 662139, ""name"": ""Daulton Varsho"", ""bats"": ""L"", ""obp"": 0.30434782608695654, ""slg"": 0.39285714285714285, ""iso"": 0.15476190476190477, ""ab"": 84}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""bats"": ""R"", ""obp"": 0.4144144144144144, ""slg"": 0.4375, ""iso"": 0.11458333333333331, ""ab"": 96}]","[{""id"": 680757, ""name"": ""Steven Kwan"", ""bats"": ""L"", ""obp"": 0.3153153153153153, ""slg"": 0.28865979381443296, ""iso"": 0.06185567010309276, ""ab"": 97}, {""id"": 682657, ""name"": ""Angel Mart\u00ednez"", ""bats"": ""S"", ""obp"": 0.3253012048192771, ""slg"": 0.5256410256410257, ""iso"": 0.2435897435897436, ""ab"": 78}, {""id"": 608070, ""name"": ""Jos\u00e9 Ram\u00edrez"", ""bats"": ""S"", ""obp"": 0.36065573770491804, ""slg"": 0.47058823529411764, ""iso"": 0.23529411764705882, ""ab"": 102}]",,,594151,0.4534,5.870,5.610,36,29,0.7075,0.7136,4.47,4.93,YRFI,WIN,0,1,1,2026-04-26T17:53:34+00:00,,,,,,,,,,,,0.909,,,,,,,,0.3217,0.3443,0.4444,0.4444,0.2222,0.1282,3.368,3.786,0.6513,0.6562
2026-04-26,2026,823797,1,,PIT,MIL,2:10 PM ET,Carmen Mlodzinski,Kyle Harrison,669387,690986,ltd,ltd,live,live,1.03,0.4426,0.4169,0.8596,,,,0.6464,0.3536,0.2128,0.7872,,,NRFI,STRONG,STRONG NRFI,4,2026-04-26T21:20:34Z,3.856,3.463,1.357,1.204,2.851,3.529,2.95,3.15,0.48,1.01,8.8,10.06,0.323,0.325,0.387,0.372,4.692,4.732,,,,1,0.8000,1.0000,0.7000,0.9000,0.3541,0.3578,0.4403,0.3487,0.1791,0.0756,,,"[{""id"": 668930, ""name"": ""Brice Turang"", ""bats"": ""L"", ""obp"": 0.40540540540540543, ""slg"": 0.48314606741573035, ""iso"": 0.21348314606741575, ""ab"": 89}, {""id"": 661388, ""name"": ""William Contreras"", ""bats"": ""R"", ""obp"": 0.33962264150943394, ""slg"": 0.3894736842105263, ""iso"": 0.12631578947368421, ""ab"": 95}, {""id"": 641343, ""name"": ""Jake Bauers"", ""bats"": ""L"", ""obp"": 0.3076923076923077, ""slg"": 0.4523809523809524, ""iso"": 0.20238095238095238, ""ab"": 84}]","[{""id"": 663968, ""name"": ""Jake Mangum"", ""bats"": ""S"", ""obp"": 0.3333333333333333, ""slg"": 0.3090909090909091, ""iso"": 0.036363636363636376, ""ab"": 55}, {""id"": 693304, ""name"": ""Nick Gonzales"", ""bats"": ""R"", ""obp"": 0.34065934065934067, ""slg"": 0.3372093023255814, ""iso"": 0.034883720930232565, ""ab"": 86}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""bats"": ""S"", ""obp"": 0.38333333333333336, ""slg"": 0.38144329896907214, ""iso"": 0.134020618556701, ""ab"": 97}]",,,484499,0.5451,3.420,4.050,74,16,0.7136,0.7136,4.13,4.13,NRFI,WIN,0,0,0,2026-04-26T18:31:38+00:00,,,,,,,,,,,,0.909,,,,,,,,0.3929,0.3047,0.3125,0.3158,0.0208,0.0877,3.224,4.755,0.6182,0.5690
2026-04-26,2026,824528,1,,DET,CIN,1:40 PM ET,Keider Montero,Rhett Lowder,672456,695076,ltd,ltd,live,live,1.09,0.4544,0.4839,0.9384,,,,0.4891,0.5109,0.2416,0.7584,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T21:20:34Z,4.196,3.731,1.212,1.218,3.97,3.6,2.5,2.84,1.16,0.77,7.63,7.85,0.328,0.311,0.416,0.39,4.517,4.297,19.40,11.50,53.0,0,0.6000,1.0000,0.6000,1.0000,0.3232,0.3858,0.3880,0.4019,0.1639,0.1262,,,"[{""id"": 670770, ""name"": ""TJ Friedl"", ""bats"": ""L"", ""obp"": 0.27884615384615385, ""slg"": 0.25, ""iso"": 0.06521739130434784, ""ab"": 92}, {""id"": 680574, ""name"": ""Matt McLain"", ""bats"": ""R"", ""obp"": 0.3418803418803419, ""slg"": 0.32653061224489793, ""iso"": 0.11224489795918366, ""ab"": 98}, {""id"": 682829, ""name"": ""Elly De La Cruz"", ""bats"": ""S"", ""obp"": 0.3524590163934426, ""slg"": 0.5688073394495413, ""iso"": 0.29357798165137616, ""ab"": 109}]","[{""id"": 805808, ""name"": ""Kevin McGonigle"", ""bats"": ""L"", ""obp"": 0.423728813559322, ""slg"": 0.5392156862745098, ""iso"": 0.20588235294117646, ""ab"": 102}, {""id"": 650402, ""name"": ""Gleyber Torres"", ""bats"": ""R"", ""obp"": 0.3728813559322034, ""slg"": 0.28421052631578947, ""iso"": 0.05263157894736842, ""ab"": 95}, {""id"": 701678, ""name"": ""Hao-Yu  Lee"", ""bats"": ""R"", ""obp"": 0.2222222222222222, ""slg"": 0.23529411764705882, ""iso"": 0.05882352941176469, ""ab"": 17}]",,,427366,0.4992,4.070,2.350,20,18,0.7136,0.7136,5.80,5.27,YRFI,PASS,2,0,2,2026-04-26T18:31:38+00:00,,,,,,,,,,,,,,,,,,,,0.4037,0.3246,0.4301,0.4825,0.1290,0.2456,3.768,3.842,0.6693,0.5212
2026-04-26,2026,825094,1,,SD,ARI,4:05 PM ET,Michael King,Ryne Nelson,650633,669194,ltd,ltd,live,live,1.0,0.4597,0.4489,0.9086,,,,0.4493,0.5507,0.2307,0.7693,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T21:20:34Z,2.992,4.724,1.137,1.217,3.615,4.187,3.66,2.89,0.9,1.32,9.35,8.03,0.314,0.308,0.39,0.41,4.423,4.446,,,,1,0.6000,1.0000,0.7000,0.7000,0.3544,0.3076,0.5214,0.3715,0.2335,0.1354,,,"[{""id"": 545121, ""name"": ""Ildemaro Vargas"", ""bats"": ""S"", ""obp"": 0.3684210526315789, ""slg"": 0.6486486486486487, ""iso"": 0.2972972972972973, ""ab"": 74}, {""id"": 606466, ""name"": ""Ketel Marte"", ""bats"": ""S"", ""obp"": 0.30275229357798167, ""slg"": 0.39, ""iso"": 0.15000000000000002, ""ab"": 100}, {""id"": 682998, ""name"": ""Corbin Carroll"", ""bats"": ""L"", ""obp"": 0.4, ""slg"": 0.5662650602409639, ""iso"": 0.2771084337349398, ""ab"": 83}]","[{""id"": 657656, ""name"": ""Ram\u00f3n Laureano"", ""bats"": ""R"", ""obp"": 0.3142857142857143, ""slg"": 0.46808510638297873, ""iso"": 0.21276595744680854, ""ab"": 94}, {""id"": 665487, ""name"": ""Fernando Tatis Jr."", ""bats"": ""R"", ""obp"": 0.33035714285714285, ""slg"": 0.2916666666666667, ""iso"": 0.041666666666666685, ""ab"": 96}, {""id"": 701538, ""name"": ""Jackson Merrill"", ""bats"": ""L"", ""obp"": 0.2777777777777778, ""slg"": 0.35714285714285715, ""iso"": 0.15306122448979592, ""ab"": 98}]",,,608093,0.5118,5.220,3.620,41,62,0.7028,0.7272,4.13,5.53,NRFI,PASS,0,0,0,2026-04-26T21:31:05+00:00,,,,,,,,,,,,,,,,,,,,0.2997,0.3568,0.3246,0.5351,0.0965,0.2456,3.444,3.303,0.6160,0.6388
2026-04-26,2026,824852,1,,BOS,BAL,1:35 PM ET,Connelly Early,Kyle Bradish,813349,680694,ltd,ltd,live,live,1.06,0.4973,0.5346,1.0319,,,,0.4891,0.5109,0.276,0.724,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T21:20:34Z,3.604,3.946,1.228,1.422,4.252,3.842,3.46,3.87,1.18,1.02,8.54,9.73,0.315,0.32,0.376,0.405,4.273,4.459,13.50,8.70,67.0,0,1.0000,0.8000,0.7000,0.7778,0.3604,0.3322,0.5000,0.3527,0.2276,0.1279,,,"[{""id"": 621493, ""name"": ""Taylor Ward"", ""bats"": ""R"", ""obp"": 0.4296875, ""slg"": 0.4716981132075472, ""iso"": 0.15094339622641512, ""ab"": 106}, {""id"": 683002, ""name"": ""Gunnar Henderson"", ""bats"": ""L"", ""obp"": 0.2734375, ""slg"": 0.4608695652173913, ""iso"": 0.2608695652173913, ""ab"": 115}, {""id"": 668939, ""name"": ""Adley Rutschman"", ""bats"": ""S"", ""obp"": 0.40384615384615385, ""slg"": 0.6595744680851063, ""iso"": 0.3191489361702127, ""ab"": 47}]","[{""id"": 680776, ""name"": ""Jarren Duran"", ""bats"": ""L"", ""obp"": 0.25806451612903225, ""slg"": 0.29069767441860467, ""iso"": 0.09302325581395351, ""ab"": 86}, {""id"": 575929, ""name"": ""Willson Contreras"", ""bats"": ""R"", ""obp"": 0.36936936936936937, ""slg"": 0.43478260869565216, ""iso"": 0.18478260869565216, ""ab"": 92}, {""id"": 701350, ""name"": ""Roman Anthony"", ""bats"": ""L"", ""obp"": 0.36082474226804123, ""slg"": 0.325, ""iso"": 0.1, ""ab"": 80}]",,,605673,0.4897,4.420,5.050,44,32,0.7412,0.7136,5.00,5.00,NRFI,PASS,0,0,0,2026-04-26T17:53:34+00:00,,,,,,,,,,,,,,,,,,,,0.2937,0.3478,0.3182,0.4793,0.1182,0.2149,4.421,3.825,0.5709,0.5810
2026-04-26,2026,822991,1,,MIN,TB,1:40 PM ET,Simeon Woods Richardson,Griffin Jax,680573,643377,ltd,sm,live,live,0.93,0.4629,0.586,1.0489,,,,0.3974,0.6026,0.2822,0.7178,,,YRFI,STRONG,STRONG YRFI,4,2026-04-26T21:20:34Z,5.015,4.679,1.459,1.359,5.08,3.964,3.77,3.7,1.55,1.36,6.89,11.06,0.321,0.329,0.388,0.401,4.622,4.732,,,,1,1.0000,1.0000,1.0000,0.9000,0.3469,0.3487,0.4448,0.4000,0.1773,0.1511,,,"[{""id"": 802415, ""name"": ""Chandler Simpson"", ""bats"": ""L"", ""obp"": 0.3394495412844037, ""slg"": 0.3431372549019608, ""iso"": 0.03921568627450983, ""ab"": 102}, {""id"": 691406, ""name"": ""Junior Caminero"", ""bats"": ""R"", ""obp"": 0.3474576271186441, ""slg"": 0.5288461538461539, ""iso"": 0.25961538461538464, ""ab"": 104}, {""id"": 666018, ""name"": ""Jonathan Aranda"", ""bats"": ""L"", ""obp"": 0.35344827586206895, ""slg"": 0.46236559139784944, ""iso"": 0.23655913978494622, ""ab"": 93}]","[{""id"": 686797, ""name"": ""Brooks Lee"", ""bats"": ""S"", ""obp"": 0.3076923076923077, ""slg"": 0.4166666666666667, ""iso"": 0.16666666666666669, ""ab"": 84}, {""id"": 663616, ""name"": ""Trevor Larnach"", ""bats"": ""L"", ""obp"": 0.4153846153846154, ""slg"": 0.37254901960784315, ""iso"": 0.11764705882352944, ""ab"": 51}, {""id"": 605137, ""name"": ""Josh Bell"", ""bats"": ""S"", ""obp"": 0.34285714285714286, ""slg"": 0.4, ""iso"": 0.15555555555555559, ""ab"": 90}]",,,431232,0.4946,5.220,4.790,85,8,0.7136,0.7075,1.00,5.13,NRFI,LOSS,0,0,0,2026-04-26T17:53:34+00:00,,,,,,,,,,,,-1,,,,,,,,0.3306,0.3275,0.3486,0.4872,0.1101,0.2479,3.454,4.410,0.6000,0.6175
2026-04-26,2026,824612,1,,WSH,CWS,2:10 PM ET,Foster Griffin,Bryan Hudson,656492,663542,ltd,sm,live,live,0.98,0.4718,0.4522,0.924,,,,0.4371,0.5629,0.2363,0.7637,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T21:20:34Z,3.506,3.55,1.168,1.308,4.179,3.79,2.87,3.68,1.27,0.92,8.55,9.58,0.323,0.316,0.401,0.387,5.062,4.18,13.40,12.80,78.0,0,1.0000,1.0000,1.0000,1.0000,0.3625,0.3625,0.4594,0.4853,0.2191,0.2353,,,"[{""id"": 805367, ""name"": ""Chase Meidroth"", ""bats"": ""R"", ""obp"": 0.35185185185185186, ""slg"": 0.35106382978723405, ""iso"": 0.08510638297872342, ""ab"": 94}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""bats"": ""R"", ""obp"": 0.35344827586206895, ""slg"": 0.43617021276595747, ""iso"": 0.22340425531914895, ""ab"": 94}, {""id"": 808959, ""name"": ""Munetaka Murakami"", ""bats"": ""L"", ""obp"": 0.3813559322033898, ""slg"": 0.5894736842105263, ""iso"": 0.34736842105263155, ""ab"": 95}]","[{""id"": 695578, ""name"": ""James Wood"", ""bats"": ""L"", ""obp"": 0.40145985401459855, ""slg"": 0.5740740740740741, ""iso"": 0.33333333333333337, ""ab"": 108}, {""id"": 678554, ""name"": ""Curtis Mead"", ""bats"": ""R"", ""obp"": 0.2833333333333333, ""slg"": 0.41509433962264153, ""iso"": 0.22641509433962265, ""ab"": 53}, {""id"": 695734, ""name"": ""Daylen Lile"", ""bats"": ""L"", ""obp"": 0.35772357723577236, ""slg"": 0.43243243243243246, ""iso"": 0.14414414414414417, ""ab"": 111}]",,,605674,0.5127,3.670,4.510,47,47,0.7272,0.7136,1.00,5.33,NRFI,PASS,0,0,0,2026-04-26T18:31:38+00:00,,,,,,,,,,,,,,,,,,,,0.3790,0.4298,0.5657,0.6050,0.3434,0.2773,4.410,4.410,0.5879,0.6200
2026-04-26,2026,823637,2,,COL,NYM,1:45 PM ET,Chase Dollander,Kodai Senga,801403,673540,ltd,sm,live,live,0.96,0.5207,0.4565,0.9772,,,,0.4891,0.5109,0.2559,0.7441,,,PASS,NO EDGE,PASS - No edge,4,2026-04-26T21:20:34Z,4.785,4.727,1.316,1.476,4.273,4.406,3.65,4.66,1.36,1.29,9.22,9.54,0.317,0.299,0.401,0.366,4.131,3.692,13.50,5.40,52.0,0,0.6000,0.2000,0.7000,0.6000,0.3198,0.3465,0.3773,0.5435,0.1227,0.2609,,,"[{""id"": 666182, ""name"": ""Bo Bichette"", ""bats"": ""R"", ""obp"": 0.26956521739130435, ""slg"": 0.3119266055045872, ""iso"": 0.07339449541284404, ""ab"": 109}, {""id"": 665742, ""name"": ""Juan Soto"", ""bats"": ""L"", ""obp"": 0.40425531914893614, ""slg"": 0.43902439024390244, ""iso"": 0.12195121951219512, ""ab"": 41}, {""id"": 682626, ""name"": ""Francisco Alvarez"", ""bats"": ""R"", ""obp"": 0.34146341463414637, ""slg"": 0.44285714285714284, ""iso"": 0.19999999999999998, ""ab"": 70}]","[{""id"": 666397, ""name"": ""Edouard Julien"", ""bats"": ""L"", ""obp"": 0.36, ""slg"": 0.3787878787878788, ""iso"": 0.10606060606060608, ""ab"": 66}, {""id"": 696100, ""name"": ""Hunter Goodman"", ""bats"": ""R"", ""obp"": 0.3431372549019608, ""slg"": 0.5274725274725275, ""iso"": 0.26373626373626374, ""ab"": 91}, {""id"": 666160, ""name"": ""Mickey Moniak"", ""bats"": ""L"", ""obp"": 0.33766233766233766, ""slg"": 0.7123287671232876, ""iso"": 0.3972602739726027, ""ab"": 73}]",,,665299,0.5084,4.670,2.820,73,77,0.6942,0.7136,4.40,4.87,NRFI,PASS,0,0,0,2026-04-26T21:31:05+00:00,,,,,,,,,,,,,,,,,,,,0.3600,0.3025,0.5929,0.3241,0.3009,0.0833,4.359,3.855,0.6000,0.5127
2026-04-27,2026,822906,1,,NYY,TEX,8:05 PM ET,Max Fried,Jack Leiter,608331,683004,ltd,ltd,live,live,1.07,0.5428,0.3237,0.8665,0.3218,0.3099,0.6317,0.4692,0.5308,0.2153,0.7847,,,PASS,NO EDGE,PASS - No edge,4,2026-04-27T21:39:50Z,2.627,4.288,0.933,1.349,2.732,3.88,2.27,3.97,0.43,1.07,7.85,9.42,0.326,0.315,0.424,0.394,4.948,4.18,,,,1,0.4,0.6,0.4000,0.8000,0.342,0.3795,0.4852,0.5506,0.2164,0.3109,,,"[{""id"": 607043, ""name"": ""Brandon Nimmo"", ""bats"": ""L"", ""obp"": 0.3515625, ""slg"": 0.4649122807017544, ""iso"": 0.1842105263157895, ""ab"": 114}, {""id"": 673962, ""name"": ""Josh Jung"", ""bats"": ""R"", ""obp"": 0.36, ""slg"": 0.5604395604395604, ""iso"": 0.25274725274725274, ""ab"": 91}, {""id"": 608369, ""name"": ""Corey Seager"", ""bats"": ""L"", ""obp"": 0.3162393162393162, ""slg"": 0.44, ""iso"": 0.22, ""ab"": 100}]","[{""id"": 663757, ""name"": ""Trent Grisham"", ""bats"": ""L"", ""obp"": 0.31683168316831684, ""slg"": 0.345679012345679, ""iso"": 0.18518518518518517, ""ab"": 81}, {""id"": 700250, ""name"": ""Ben Rice"", ""bats"": ""L"", ""obp"": 0.44954128440366975, ""slg"": 0.7325581395348837, ""iso"": 0.40697674418604646, ""ab"": 86}, {""id"": 592450, ""name"": ""Aaron Judge"", ""bats"": ""R"", ""obp"": 0.36885245901639346, ""slg"": 0.56, ""iso"": 0.33000000000000007, ""ab"": 100}]",,,482620,0.6177,5.05,2.3,83.0,34.0,0.7396,0.7272,5.07,7.00,NRFI,PASS,0,0,0,2026-04-28T13:06:47+00:00,,,,,,,,,,,,,,,,,,,,0.3952,0.3507,0.5833,0.5833,0.3438,0.2917,3.562,3.974,0.6345,0.5728
2026-04-27,2026,823395,1,,STL,PIT,6:40 PM ET,Dustin May,Mason Montgomery,669160,682254,ltd,sm,live,live,0.96,0.4629,0.5084,0.9713,0.2703,0.4489,0.7192,0.4130,0.5870,0.2537,0.7463,,,YRFI,STRONG,STRONG YRFI,4,2026-04-27T21:39:50Z,5.296,4.591,1.467,1.424,4.238,3.631,3.08,4.19,1.31,1.11,8.02,11.69,0.322,0.323,0.399,0.387,4.565,4.692,22.90,18.40,32.0,0,1.0,0.4,1.0000,0.6000,0.3494,0.3654,0.4737,0.4047,0.2237,0.1639,,,"[{""id"": 695257, ""name"": ""Billy Cook"", ""bats"": ""R"", ""obp"": 0.2727272727272727, ""slg"": 0.2727272727272727, ""iso"": 0.0, ""ab"": 11}, {""id"": 664040, ""name"": ""Brandon Lowe"", ""bats"": ""L"", ""obp"": 0.33962264150943394, ""slg"": 0.5268817204301075, ""iso"": 0.27956989247311825, ""ab"": 93}, {""id"": 668804, ""name"": ""Bryan Reynolds"", ""bats"": ""S"", ""obp"": 0.3870967741935484, ""slg"": 0.37373737373737376, ""iso"": 0.13131313131313133, ""ab"": 99}]","[{""id"": 802139, ""name"": ""JJ Wetherholt"", ""bats"": ""L"", ""obp"": 0.3629032258064516, ""slg"": 0.40594059405940597, ""iso"": 0.16831683168316836, ""ab"": 101}, {""id"": 687363, ""name"": ""Victor Scott II"", ""bats"": ""L"", ""obp"": 0.24324324324324326, ""slg"": 0.20588235294117646, ""iso"": 0.01470588235294118, ""ab"": 68}, {""id"": 676475, ""name"": ""Alec Burleson"", ""bats"": ""L"", ""obp"": 0.3275862068965517, ""slg"": 0.39215686274509803, ""iso"": 0.14705882352941177, ""ab"": 102}]",,,503490,0.5467,3.57,4.36,91.0,4.0,0.7136,0.6796,1.00,4.93,YRFI,WIN,0,1,1,2026-04-28T13:06:47+00:00,,,,,,,,,,,,0.909,,,,,,,,0.2975,0.3434,0.3173,0.3529,0.1250,0.1176,4.874,4.410,0.5668,0.6200
2026-04-27,2026,822825,1,,BOS,TOR,7:07 PM ET,Ranger Suarez,Dylan Cease,624133,656302,ltd,ltd,live,live,1.01,0.3928,0.398,0.7908,0.177,0.3338,0.5108,0.5813,0.4187,0.1879,0.8121,,,NRFI,STRONG,STRONG NRFI,4,2026-04-27T21:39:50Z,3.522,3.603,1.192,1.315,3.45,2.599,2.37,4.27,0.88,0.69,7.72,13.14,0.315,0.315,0.376,0.396,4.273,4.208,,,,1,0.6,0.6,0.6000,0.6000,0.3754,0.3312,0.4480,0.3545,0.1200,0.1343,,,"[{""id"": 662139, ""name"": ""Daulton Varsho"", ""bats"": ""L"", ""obp"": 0.3020833333333333, ""slg"": 0.3793103448275862, ""iso"": 0.14942528735632182, ""ab"": 87}, {""id"": 676391, ""name"": ""Ernie Clement"", ""bats"": ""R"", ""obp"": 0.3274336283185841, ""slg"": 0.4375, ""iso"": 0.11607142857142855, ""ab"": 112}, {""id"": 665489, ""name"": ""Vladimir Guerrero Jr."", ""bats"": ""R"", ""obp"": 0.4260869565217391, ""slg"": 0.46, ""iso"": 0.12, ""ab"": 100}]","[{""id"": 680776, ""name"": ""Jarren Duran"", ""bats"": ""L"", ""obp"": 0.25510204081632654, ""slg"": 0.2777777777777778, ""iso"": 0.0888888888888889, ""ab"": 90}, {""id"": 575929, ""name"": ""Willson Contreras"", ""bats"": ""R"", ""obp"": 0.3739130434782609, ""slg"": 0.4631578947368421, ""iso"": 0.21052631578947367, ""ab"": 95}, {""id"": 701350, ""name"": ""Roman Anthony"", ""bats"": ""L"", ""obp"": 0.3564356435643564, ""slg"": 0.3132530120481928, ""iso"": 0.0963855421686747, ""ab"": 83}]",,,427243,0.4707,2.69,4.99,98.0,8.0,0.7197,0.7272,5.13,5.40,NRFI,WIN,0,0,0,2026-04-28T13:06:47+00:00,,,,,,,,,,,,0.909,,,,,,,,0.2913,0.3471,0.3091,0.4569,0.1182,0.1379,3.329,5.087,0.6574,0.6240
2026-04-27,2026,824609,1,,LAA,CWS,7:40 PM ET,Jack Kochanowicz,Anthony Kay,686799,641743,ltd,ltd,live,live,0.98,0.5412,0.5821,1.1233,1.0003,0.3963,1.3966,0.3623,0.6377,0.3095,0.6905,,,YRFI,STRONG,STRONG YRFI,4,2026-04-27T21:39:50Z,5.137,4.672,1.514,1.36,4.988,4.838,4.88,3.87,1.1,1.38,6.0,7.75,0.329,0.316,0.401,0.387,4.676,4.18,18.30,16.90,76.0,0,0.6667,0.8,0.6667,0.5000,0.3293,0.3956,0.4588,0.4876,0.2437,0.2355,,,"[{""id"": 643217, ""name"": ""Andrew Benintendi"", ""bats"": ""L"", ""obp"": 0.25, ""slg"": 0.3780487804878049, ""iso"": 0.17073170731707318, ""ab"": 82}, {""id"": 808959, ""name"": ""Munetaka Murakami"", ""bats"": ""L"", ""obp"": 0.36885245901639346, ""slg"": 0.5656565656565656, ""iso"": 0.3333333333333333, ""ab"": 99}, {""id"": 678246, ""name"": ""Miguel Vargas"", ""bats"": ""R"", ""obp"": 0.34710743801652894, ""slg"": 0.41836734693877553, ""iso"": 0.2142857142857143, ""ab"": 98}]","[{""id"": 687263, ""name"": ""Zach Neto"", ""bats"": ""R"", ""obp"": 0.3602941176470588, ""slg"": 0.4434782608695652, ""iso"": 0.19999999999999998, ""ab"": 115}, {""id"": 545361, ""name"": ""Mike Trout"", ""bats"": ""R"", ""obp"": 0.4153846153846154, ""slg"": 0.5454545454545454, ""iso"": 0.3131313131313131, ""ab"": 99}, {""id"": 687093, ""name"": ""Vaughn Grissom"", ""bats"": ""R"", ""obp"": 0.45714285714285713, ""slg"": 0.4642857142857143, ""iso"": 0.10714285714285715, ""ab"": 28}]",,,427537,0.4944,7.73,5.26,20.0,34.0,0.7136,0.6487,4.67,5.80,YRFI,WIN,1,0,1,2026-04-28T13:06:47+00:00,,,,,,,,,,,,0.909,,,,,,,,0.4176,0.3577,0.4400,0.6083,0.1700,0.3333,6.708,4.410,0.6081,0.5815
