cut,ntr,nte,model,depth,n,units,roi,hit,be,edge_pp
2026-05-20,254,874,G_ridge_PROFIT,0.05,44,0.7864526777570254,1.787392449447785,52.27272727272727,51.86652882271535,0.4061984500119209
2026-05-20,254,874,G_ridge_PROFIT,0.1,87,-7.1526390678564615,-8.221424215926968,47.12643678160919,50.83912542601608,-3.7126886444068887
2026-05-20,254,874,G_ridge_PROFIT,0.2,175,-14.913399923969639,-8.521942813696937,47.42857142857143,51.492322074331064,-4.063750645759633
2026-05-20,254,874,G_ridge_PROFIT,0.3,262,-25.515333042143027,-9.738676733642377,47.32824427480916,52.01088883901418,-4.68264456420502
2026-05-20,254,874,G_ridge_PROFIT,0.5,437,-36.140546696599316,-8.270147985491834,48.2837528604119,52.27251760544904,-3.9887647450371375
2026-05-20,254,874,H_ridge_PROFIT+price,0.05,44,-7.047016751364578,-16.015947162192223,40.909090909090914,46.6221499386573,-5.713059029566388
2026-05-20,254,874,H_ridge_PROFIT+price,0.1,87,-3.5476617585313237,-4.077772136242901,47.12643678160919,48.45278489306348,-1.326348111454287
2026-05-20,254,874,H_ridge_PROFIT+price,0.2,175,-23.681606798998104,-13.532346742284632,42.857142857142854,49.305725118090805,-6.448582260947951
2026-05-20,254,874,H_ridge_PROFIT+price,0.3,262,-33.96977211527437,-12.965561876058917,43.89312977099237,50.21020480715309,-6.317075036160723
2026-05-20,254,874,H_ridge_PROFIT+price,0.5,437,-46.79584077013588,-10.708430382182124,45.9954233409611,51.217033596249095,-5.221610255287992
2026-05-20,254,874,I_gbm_PROFIT,0.05,44,-6.314453038216156,-14.351029632309444,45.45454545454545,53.10066281812159,-7.646117363576138
2026-05-20,254,874,I_gbm_PROFIT,0.1,87,-3.7400231203079772,-4.298877149779284,50.57471264367817,53.13179173121593,-2.5570790875377583
2026-05-20,254,874,I_gbm_PROFIT,0.2,175,-17.235445742158515,-9.848826138376294,47.42857142857143,52.75015333538692,-5.321581906815489
2026-05-20,254,874,I_gbm_PROFIT,0.3,262,-20.864570652059168,-7.963576584755408,48.473282442748086,52.724712669235984,-4.251430226487898
2026-05-20,254,874,I_gbm_PROFIT,0.5,437,-40.80215256255301,-9.33687701660252,48.2837528604119,52.931022327945456,-4.647269467533555
2026-05-20,254,874,J_gbm_PROFIT+price,0.05,44,-9.226849237718802,-20.970111903906368,40.909090909090914,51.87050411294381,-10.9614132038529
2026-05-20,254,874,J_gbm_PROFIT+price,0.1,87,-2.937274419733189,-3.376177493946194,50.57471264367817,52.319450085799104,-1.744737442120936
2026-05-20,254,874,J_gbm_PROFIT+price,0.2,175,-22.51669477726449,-12.866682729865422,45.714285714285715,52.39391103501725,-6.679625320731532
2026-05-20,254,874,J_gbm_PROFIT+price,0.3,262,-24.849285123389198,-9.484459970759236,47.32824427480916,52.28717399432726,-4.958929719518103
2026-05-20,254,874,J_gbm_PROFIT+price,0.5,437,-43.28028725062023,-9.903955892590442,47.59725400457666,52.62068581387399,-5.023431809297328
2026-05-20,254,874,K_PROFIT+price+pmodel,0.05,44,-8.916581968755882,-20.26495901989973,38.63636363636363,46.43956296960097,-7.8031993332373375
2026-05-20,254,874,K_PROFIT+price+pmodel,0.1,87,-7.217226975922628,-8.295663190715665,44.827586206896555,48.298324628485275,-3.4707384215887203
2026-05-20,254,874,K_PROFIT+price+pmodel,0.2,175,-23.540697708089013,-13.451827261765152,42.857142857142854,49.356966393821885,-6.499823536679031
2026-05-20,254,874,K_PROFIT+price+pmodel,0.3,262,-34.18915418248251,-13.049295489497142,43.89312977099237,50.21802296801536,-6.324893197022995
2026-05-20,254,874,K_PROFIT+price+pmodel,0.5,437,-48.35912231617604,-11.066160713083763,45.766590389016024,51.19135387490509,-5.424763485889066
2026-05-31,399,729,A_shipped_p,0.05,36,-4.610984415823126,-12.80829004395313,50.0,57.63265569184182,-7.632655691841819
2026-05-31,399,729,A_shipped_p,0.1,73,-2.653691827885377,-3.6351942847744887,54.794520547945204,57.05182364322491,-2.2573030952797026
2026-05-31,399,729,A_shipped_p,0.2,146,-23.496738384466294,-16.093656427716642,47.26027397260274,56.09314910935459,-8.832875136751852
2026-05-31,399,729,A_shipped_p,0.3,219,-33.72257188939251,-15.398434652690646,47.03196347031963,55.286866015943716,-8.254902545624084
2026-05-31,399,729,A_shipped_p,0.5,364,-39.793876600168616,-10.932383681365005,48.9010989010989,54.7404083741185,-5.839309473019604
2026-05-31,399,729,B_shipped_EV,0.05,36,-7.240109890109888,-20.111416361416357,41.66666666666667,51.85363347939725,-10.186966812730581
2026-05-31,399,729,B_shipped_EV,0.1,73,-17.49565289782681,-23.966647805242207,39.726027397260275,51.48889126805746,-11.762863870797183
2026-05-31,399,729,B_shipped_EV,0.2,146,-29.74465972835538,-20.37305460846259,41.78082191780822,52.5094838869251,-10.728661969116885
2026-05-31,399,729,B_shipped_EV,0.3,219,-41.02654361507797,-18.733581559396335,42.922374429223744,52.95821028562495,-10.035835856401206
2026-05-31,399,729,B_shipped_EV,0.5,364,-48.3969806736891,-13.295873811453049,46.15384615384615,53.06191409026262,-6.908067936416465
2026-05-31,399,729,C_bookEV,0.05,36,0.7190476190476192,1.9973544973544977,52.77777777777778,52.34644612126177,0.4313316565160079
2026-05-31,399,729,C_bookEV,0.1,73,-11.411951816299641,-15.632810707259784,43.83561643835616,52.391315835476234,-8.555699397120073
2026-05-31,399,729,C_bookEV,0.2,146,-8.186296191730973,-5.607052186117105,50.68493150684932,52.728893873494854,-2.0439623666455375
2026-05-31,399,729,C_bookEV,0.3,219,-7.921182691133607,-3.6169783977779026,51.141552511415526,52.28992565628469,-1.1483731448691614
2026-05-31,399,729,C_bookEV,0.5,364,-35.388033582178046,-9.721987247851112,47.8021978021978,52.26945107048999,-4.46725326829219
2026-05-31,399,729,D_refit_outcome,0.05,36,-8.768962921136835,-24.358230336491207,36.11111111111111,46.984684289978624,-10.873573178867517
2026-05-31,399,729,D_refit_outcome,0.1,73,-7.684847439195265,-10.527188272870225,43.83561643835616,48.454263249973465,-4.618646811617303
2026-05-31,399,729,D_refit_outcome,0.2,146,-8.971122034165512,-6.144604132990077,47.26027397260274,50.01492246264851,-2.754648490045767
2026-05-31,399,729,D_refit_outcome,0.3,219,-18.270697357503956,-8.342784181508655,47.03196347031963,50.823701060344916,-3.791737590025285
2026-05-31,399,729,D_refit_outcome,0.5,364,-33.30185558030748,-9.148861423161396,46.97802197802198,51.42072925420247,-4.442707276180492
2026-05-31,399,729,E_outcome+price,0.05,36,-5.197619047619047,-14.437830687830685,38.88888888888889,44.2052328247489,-5.316343935860004
2026-05-31,399,729,E_outcome+price,0.1,73,-5.511820063993977,-7.550438443827366,43.83561643835616,46.73626015219757,-2.9006437138414114
2026-05-31,399,729,E_outcome+price,0.2,146,-17.52606708911057,-12.00415554048669,43.15068493150685,48.67672080089528,-5.52603586938843
2026-05-31,399,729,E_outcome+price,0.3,219,-29.297355221268262,-13.377787772268611,43.37899543378995,49.634946453775896,-6.255951019985943
2026-05-31,399,729,E_outcome+price,0.5,364,-22.622646283856803,-6.215012715345276,48.07692307692308,50.81949594417742,-2.7425728672543386
2026-05-31,399,729,F_payout_weighted,0.05,36,-12.778053830227742,-35.49459397285484,30.555555555555557,46.551185244803314,-15.995629689247757
2026-05-31,399,729,F_payout_weighted,0.1,73,-11.65441265658657,-15.964948844639137,41.0958904109589,48.21286368964692,-7.116973278688022
2026-05-31,399,729,F_payout_weighted,0.2,146,-10.348263009132575,-7.087851376118202,46.57534246575342,49.55916988104752,-2.983827415294094
2026-05-31,399,729,F_payout_weighted,0.3,219,-18.33356080312602,-8.371488951199096,46.57534246575342,50.43793284307312,-3.862590377319698
2026-05-31,399,729,F_payout_weighted,0.5,364,-28.566940495392398,-7.848060575657252,47.527472527472526,51.12271246437795,-3.595239936905422
2026-05-31,399,729,G_ridge_PROFIT,0.05,36,-6.461555513729427,-17.948765315915075,41.66666666666667,51.08686629222636,-9.42019962555969
2026-05-31,399,729,G_ridge_PROFIT,0.1,73,-10.855156116025682,-14.87007687126806,43.83561643835616,50.84598804426235,-7.010371605906187
2026-05-31,399,729,G_ridge_PROFIT,0.2,146,-0.4939399569834375,-0.3383150390297517,51.369863013698634,51.47890305161001,-0.1090400379113774
2026-05-31,399,729,G_ridge_PROFIT,0.3,219,-16.56365312253981,-7.5633119281003705,47.94520547945205,51.48489836406534,-3.539692884613288
2026-05-31,399,729,G_ridge_PROFIT,0.5,364,-29.32230636478351,-8.055578671643822,48.07692307692308,51.92364269746238,-3.8467196205392966
2026-05-31,399,729,H_ridge_PROFIT+price,0.05,36,-6.018962921136833,-16.71934144760231,38.88888888888889,45.748975804947655,-6.860086916058762
2026-05-31,399,729,H_ridge_PROFIT+price,0.1,73,-2.50441265658657,-3.4307022692966713,46.57534246575342,47.528471403506245,-0.9531289377528225
2026-05-31,399,729,H_ridge_PROFIT+price,0.2,146,-12.108882824100215,-8.29375535897275,45.20547945205479,48.8127175958599,-3.6072381438051124
2026-05-31,399,729,H_ridge_PROFIT+price,0.3,219,-29.449736173649217,-13.44736811582156,43.37899543378995,49.66418493241957,-6.28518949862962
2026-05-31,399,729,H_ridge_PROFIT+price,0.5,364,-28.476024789409227,-7.823083733354183,47.25274725274725,50.86139705821613,-3.608649805468879
2026-05-31,399,729,I_gbm_PROFIT,0.05,36,1.830072283483078,5.083534120786328,55.55555555555556,52.00807119312996,3.5474843624255996
2026-05-31,399,729,I_gbm_PROFIT,0.1,73,1.3728020175171598,1.880550708927616,53.42465753424658,51.93041366575716,1.49424386848942
2026-05-31,399,729,I_gbm_PROFIT,0.2,146,-18.71704227667496,-12.819891970325315,45.20547945205479,51.68616492265523,-6.4806854706004415
2026-05-31,399,729,I_gbm_PROFIT,0.3,219,-19.729178619587046,-9.008757360542031,47.48858447488584,52.11167393873979,-4.623089463853951
2026-05-31,399,729,I_gbm_PROFIT,0.5,364,-36.90099113645566,-10.137634927597707,47.25274725274725,52.39080099503196,-5.138053742284711
2026-05-31,399,729,J_gbm_PROFIT+price,0.05,36,2.758787489372197,7.663298581589435,55.55555555555556,51.27293908564129,4.282616469914267
2026-05-31,399,729,J_gbm_PROFIT+price,0.1,73,2.887312909201966,3.955223163290364,53.42465753424658,51.428403445689106,1.996254088557471
2026-05-31,399,729,J_gbm_PROFIT+price,0.2,146,-15.062563703718123,-10.316824454601454,45.89041095890411,51.23671181477193,-5.346300855867817
2026-05-31,399,729,J_gbm_PROFIT+price,0.3,219,-22.003337533026315,-10.04718608813987,46.57534246575342,51.72376067352148,-5.14841820776806
2026-05-31,399,729,J_gbm_PROFIT+price,0.5,364,-17.811856015693614,-4.893367037278465,49.72527472527473,52.05740940829094,-2.332134683016207
2026-05-31,399,729,K_PROFIT+price+pmodel,0.05,36,-8.268962921136835,-22.969341447602318,36.11111111111111,45.748975804947655,-9.637864693836548
2026-05-31,399,729,K_PROFIT+price+pmodel,0.1,73,-4.95441265658657,-6.786866652858315,45.20547945205479,47.54087884565285,-2.3353993935980597
2026-05-31,399,729,K_PROFIT+price+pmodel,0.2,146,-16.17844804149152,-11.081128795542137,43.83561643835616,48.91134819454591,-5.075731756189747
2026-05-31,399,729,K_PROFIT+price+pmodel,0.3,219,-29.355533275098495,-13.40435309365228,43.37899543378995,49.736878984087824,-6.357883550297871
2026-05-31,399,729,K_PROFIT+price+pmodel,0.5,364,-28.53359340769748,-7.838899287828978,47.25274725274725,50.898186287123316,-3.645439034376068
2026-06-10,529,599,A_shipped_p,0.05,30,-3.6470695970695965,-12.156898656898656,50.0,57.366379619652896,-7.366379619652896
2026-06-10,529,599,A_shipped_p,0.1,60,-0.19596936749811922,-0.3266156124968654,56.666666666666664,56.930049775365774,-0.2633831086991094
2026-06-10,529,599,A_shipped_p,0.2,120,-20.418552651441846,-17.015460542868205,46.666666666666664,55.79166640194965,-9.124999735282984
2026-06-10,529,599,A_shipped_p,0.3,180,-24.825338537320448,-13.791854742955806,47.77777777777778,55.11622293064995,-7.338445152872168
2026-06-10,529,599,A_shipped_p,0.5,300,-31.0924616912502,-10.3641538970834,49.0,54.55053004929946,-5.550530049299461
2026-06-10,529,599,B_shipped_EV,0.05,30,-6.795054945054946,-22.650183150183153,40.0,50.95795622624891,-10.95795622624891
2026-06-10,529,599,B_shipped_EV,0.1,60,-14.012404262404264,-23.354007104007106,40.0,51.196861472146004,-11.196861472146004
2026-06-10,529,599,B_shipped_EV,0.2,120,-20.651817385513034,-17.209847821260862,43.333333333333336,52.18971933925409,-8.856386005920754
2026-06-10,529,599,B_shipped_EV,0.3,180,-36.9701527538484,-20.538973752138002,41.66666666666667,52.60888672617996,-10.94222005951329
2026-06-10,529,599,B_shipped_EV,0.5,300,-32.09931442118413,-10.699771473728044,47.333333333333336,52.838314549384144,-5.504981216050808
2026-06-10,529,599,C_bookEV,0.05,30,1.0857142857142859,3.6190476190476195,53.333333333333336,51.759017511792806,1.5743158215405302
2026-06-10,529,599,C_bookEV,0.1,60,-8.111914172783738,-13.519856954639565,45.0,52.23609790318322,-7.2360979031832215
2026-06-10,529,599,C_bookEV,0.2,120,-9.729598782859654,-8.107998985716378,49.166666666666664,52.59261573392896,-3.4259490672622945
2026-06-10,529,599,C_bookEV,0.3,180,-2.4008054734211832,-1.3337808185673241,52.22222222222223,52.27051560692758,-0.04829338470535305
2026-06-10,529,599,C_bookEV,0.5,300,-25.773363560495397,-8.5911211868318,48.0,52.018054720417894,-4.018054720417894
2026-06-10,529,599,D_refit_outcome,0.05,30,0.5526455026455013,1.8421516754850042,50.0,48.44527200238809,1.5547279976119128
2026-06-10,529,599,D_refit_outcome,0.1,60,5.270196068022155,8.783660113370258,55.00000000000001,50.214075808264326,4.785924191735681
2026-06-10,529,599,D_refit_outcome,0.2,120,1.756202090984698,1.4635017424872483,51.66666666666667,50.629834870763545,1.036831795903126
2026-06-10,529,599,D_refit_outcome,0.3,180,-9.943059667463594,-5.523922037479774,48.888888888888886,51.25927826126346,-2.370389372374575
2026-06-10,529,599,D_refit_outcome,0.5,300,-11.397568271121006,-3.799189423707002,50.33333333333333,51.99632395385423,-1.662990620520901
2026-06-10,529,599,E_outcome+price,0.05,30,0.9119047619047618,3.039682539682539,50.0,47.81789362637042,2.18210637362958
2026-06-10,529,599,E_outcome+price,0.1,60,0.7814000814000819,1.3023334690001365,50.0,48.84663855302012,1.1533614469798792
2026-06-10,529,599,E_outcome+price,0.2,120,5.372868757651369,4.4773906313761405,52.5,50.0258298439242,2.4741701560758003
2026-06-10,529,599,E_outcome+price,0.3,180,-7.250756570321788,-4.028198094623216,48.888888888888886,50.76034880906849,-1.8714599201796034
2026-06-10,529,599,E_outcome+price,0.5,300,-17.934607248973453,-5.978202416324485,49.0,51.685267862814435,-2.6852678628144346
2026-06-10,529,599,F_payout_weighted,0.05,30,0.7002645502645504,2.3342151675485012,50.0,48.13309095849972,1.8669090415002785
2026-06-10,529,599,F_payout_weighted,0.1,60,7.750965298791387,12.918275497985645,56.666666666666664,49.47570474578701,7.190961920879651
2026-06-10,529,599,F_payout_weighted,0.2,120,-11.483445942141593,-9.569538285117995,45.83333333333333,49.8945959983507,-4.061262665017374
2026-06-10,529,599,F_payout_weighted,0.3,180,-9.859931131670262,-5.47773951759459,48.333333333333336,50.6499982407886,-2.3166649074552623
2026-06-10,529,599,F_payout_weighted,0.5,300,-19.245840802703505,-6.4152802675678355,48.333333333333336,51.38449949918867,-3.051166165855335
2026-06-10,529,599,G_ridge_PROFIT,0.05,30,2.871876271876272,9.57292090625424,56.666666666666664,51.438444277899606,5.228222388767058
2026-06-10,529,599,G_ridge_PROFIT,0.1,60,7.915434163260249,13.192390272100415,58.333333333333336,51.56768718209813,6.765646151235202
2026-06-10,529,599,G_ridge_PROFIT,0.2,120,3.8493213620238826,3.2077678016865687,54.166666666666664,52.294516599530716,1.872150067135948
2026-06-10,529,599,G_ridge_PROFIT,0.3,180,-0.08378510477823653,-0.04654728043235363,52.77777777777778,52.502860951321004,0.2749168264567743
2026-06-10,529,599,G_ridge_PROFIT,0.5,300,-17.34078263424155,-5.780260878080516,50.0,52.70788843685915,-2.7078884368591503
2026-06-10,529,599,H_ridge_PROFIT+price,0.05,30,4.485978835978837,14.953262786596122,56.666666666666664,48.554336064940514,8.11233060172615
2026-06-10,529,599,H_ridge_PROFIT+price,0.1,60,1.353346251172338,2.25557708528723,51.66666666666667,49.64016170936357,2.0265049573031035
2026-06-10,529,599,H_ridge_PROFIT+price,0.2,120,6.4704878052704125,5.392073171058677,53.333333333333336,50.36292902496836,2.9704043083649765
2026-06-10,529,599,H_ridge_PROFIT+price,0.3,180,-6.203510840317436,-3.446394911287464,49.44444444444444,50.99846264435227,-1.55401819990783
2026-06-10,529,599,H_ridge_PROFIT+price,0.5,300,-10.822779291984205,-3.6075930973280683,50.33333333333333,51.7156477150137,-1.3823143816803736
2026-06-10,529,599,I_gbm_PROFIT,0.05,30,-6.013239015412928,-20.044130051376428,43.333333333333336,53.25723057494165,-9.923897241608316
2026-06-10,529,599,I_gbm_PROFIT,0.1,60,-9.637428763856677,-16.062381273094463,45.0,53.058185736109834,-8.058185736109834
2026-06-10,529,599,I_gbm_PROFIT,0.2,120,-20.654025099316968,-17.21168758276414,44.166666666666664,52.91599103802926,-8.749324371362597
2026-06-10,529,599,I_gbm_PROFIT,0.3,180,-21.320004560352533,-11.84444697797363,47.22222222222222,53.105838826039,-5.883616603816776
2026-06-10,529,599,I_gbm_PROFIT,0.5,300,-22.367154440452065,-7.455718146817356,49.333333333333336,52.902972732337375,-3.569639399004039
2026-06-10,529,599,J_gbm_PROFIT+price,0.05,30,-3.505590062111801,-11.685300207039335,46.666666666666664,52.5480852070235,-5.881418540356833
2026-06-10,529,599,J_gbm_PROFIT+price,0.1,60,-10.459485120354689,-17.43247520059115,43.333333333333336,52.37265870200285,-9.039325368669516
2026-06-10,529,599,J_gbm_PROFIT+price,0.2,120,-27.032831157725973,-22.527359298104976,40.833333333333336,52.31067334173358,-11.477340008400247
2026-06-10,529,599,J_gbm_PROFIT+price,0.3,180,-42.399500930171484,-23.555278294539715,40.55555555555556,52.56198451054579,-12.006428954990234
2026-06-10,529,599,J_gbm_PROFIT+price,0.5,300,-37.82597666726167,-12.608658889087224,46.33333333333333,52.60352383004528,-6.270190496711955
2026-06-10,529,599,K_PROFIT+price+pmodel,0.05,30,4.485978835978837,14.953262786596122,56.666666666666664,48.554336064940514,8.11233060172615
2026-06-10,529,599,K_PROFIT+price+pmodel,0.1,60,1.353346251172338,2.25557708528723,51.66666666666667,49.64016170936357,2.0265049573031035
2026-06-10,529,599,K_PROFIT+price+pmodel,0.2,120,6.470487805270413,5.392073171058677,53.333333333333336,50.36292902496836,2.9704043083649765
2026-06-10,529,599,K_PROFIT+price+pmodel,0.3,180,-6.203510840317437,-3.446394911287465,49.44444444444444,50.99846264435226,-1.5540181999078158
2026-06-10,529,599,K_PROFIT+price+pmodel,0.5,300,-10.822779291984205,-3.6075930973280683,50.33333333333333,51.7156477150137,-1.3823143816803736
2026-06-20,655,473,A_shipped_p,0.05,24,-1.1269083067470163,-4.695451278112568,54.166666666666664,57.43227655601672,-3.2656098893500527
2026-06-20,655,473,A_shipped_p,0.1,47,0.6231356612843288,1.3258205559241039,57.446808510638306,56.872763650011336,0.5740448606269695
2026-06-20,655,473,A_shipped_p,0.2,95,-14.279735018760265,-15.031300019747649,47.368421052631575,55.510069640566485,-8.14164858793491
2026-06-20,655,473,A_shipped_p,0.3,142,-17.210330428448383,-12.119951005949565,48.59154929577465,55.019893272411814,-6.428343976637166
2026-06-20,655,473,A_shipped_p,0.5,236,-18.039887444812003,-7.644020103733899,50.42372881355932,54.568248700809775,-4.144519887250453
2026-06-20,655,473,B_shipped_EV,0.05,24,-2.461721611721612,-10.257173382173383,45.83333333333333,50.90716890936995,-5.073835576036622
2026-06-20,655,473,B_shipped_EV,0.1,47,-10.282967032967033,-21.87865326163198,40.42553191489361,51.333884427662646,-10.908352512769035
2026-06-20,655,473,B_shipped_EV,0.2,95,-15.22579630514413,-16.02715400541487,44.21052631578947,52.29660521420115,-8.086078898411678
2026-06-20,655,473,B_shipped_EV,0.3,142,-24.6420966714445,-17.353589205242606,43.66197183098591,52.80618945231912,-9.144217621333205
2026-06-20,655,473,B_shipped_EV,0.5,236,-15.234306312312068,-6.455214539115282,49.57627118644068,52.961279165605546,-3.385007979164868
2026-06-20,655,473,C_bookEV,0.05,24,3.1809523809523803,13.253968253968251,58.333333333333336,51.61673197843282,6.716601354900519
2026-06-20,655,473,C_bookEV,0.1,47,-2.6297007340485608,-5.595107944784171,48.93617021276596,52.010826181597544,-3.0746559688315855
2026-06-20,655,473,C_bookEV,0.2,95,-2.984048560135517,-3.14110374751107,51.578947368421055,52.367791901591296,-0.7888445331702414
2026-06-20,655,473,C_bookEV,0.3,142,2.264099588012629,1.5944363295863586,53.52112676056338,52.17905804804723,1.342068712516145
2026-06-20,655,473,C_bookEV,0.5,236,-9.749194644636441,-4.131014679930695,50.42372881355932,52.28998711637076,-1.8662583028114383
2026-06-20,655,473,D_refit_outcome,0.05,24,8.631216931216931,35.96340388007055,66.66666666666666,48.12040658077243,18.546260085894225
2026-06-20,655,473,D_refit_outcome,0.1,47,2.8800543257064994,6.127775161077658,53.191489361702125,49.524115586488755,3.6673737752133704
2026-06-20,655,473,D_refit_outcome,0.2,95,8.693611380567903,9.151169874282003,55.78947368421052,50.5659012969807,5.223572387229822
2026-06-20,655,473,D_refit_outcome,0.3,142,4.905403533664405,3.454509530749581,53.52112676056338,51.249058202172904,2.2720685583904725
2026-06-20,655,473,D_refit_outcome,0.5,236,-3.2911261638023266,-1.3945449846620028,51.271186440677965,51.73367387059782,-0.4624874299198538
