rid,date,away,home,gn,y_nrfi,nrfi_odds,yrfi_odds,pay_n,pay_y,imp_n,imp_y,vig,dev_n,dev_y,p_raw,p_live,lam,park
660,2026-05-19,TEX,COL,1,0,100.0,-130.0,1.0,0.7692307692307693,0.5,0.5652173913043478,1.0652173913043477,0.4693877551020409,0.5306122448979592,0.35106641752431766,0.3841,1.1614,1.22
661,2026-05-20,OAK,LAA,1,0,100.0,-130.0,1.0,0.7692307692307693,0.5,0.5652173913043478,1.0652173913043477,0.4693877551020409,0.5306122448979592,0.29020968258530544,0.3841,1.0501,0.99
662,2026-05-20,TEX,COL,1,0,-115.0,-115.0,0.8695652173913043,0.8695652173913043,0.5348837209302325,0.5348837209302325,1.069767441860465,0.5,0.5,0.3432510174131849,0.3841,1.0389,1.22
663,2026-05-20,CIN,PHI,1,0,-105.0,-125.0,0.9523809523809523,0.8,0.5121951219512195,0.5555555555555556,1.067750677506775,0.4796954314720812,0.5203045685279188,0.3738585434486961,0.4296,0.8059,1.04
664,2026-05-20,LAD,SD,1,0,-150.0,115.0,0.6666666666666666,1.15,0.6,0.46511627906976744,1.0651162790697675,0.5633187772925764,0.43668122270742354,0.5398659480036195,0.4901,0.661,0.95
665,2026-05-20,ATL,MIA,1,0,-140.0,110.0,0.7142857142857143,1.1,0.5833333333333334,0.47619047619047616,1.0595238095238095,0.550561797752809,0.449438202247191,0.4543887174601124,0.4854,0.7078,0.95
666,2026-05-20,SF,ARI,1,0,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.46494081939518395,0.5937,0.5622,1.0
667,2026-05-20,TOR,NYY,1,1,-145.0,110.0,0.6896551724137931,1.1,0.5918367346938775,0.47619047619047616,1.0680272108843538,0.554140127388535,0.4458598726114649,0.4116494153865236,0.4349,0.7692,1.02
668,2026-05-20,MIL,CHC,1,1,-165.0,130.0,0.6060606060606061,1.3,0.6226415094339622,0.43478260869565216,1.0574241181296145,0.5888285492629945,0.4111714507370054,0.532702989322332,0.4901,0.6642,1.0
669,2026-05-20,PIT,STL,1,1,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.5056364266480438,0.4536,0.7445,0.97
670,2026-05-20,CWS,SEA,1,1,-140.0,110.0,0.7142857142857143,1.1,0.5833333333333334,0.47619047619047616,1.0595238095238095,0.550561797752809,0.449438202247191,0.4609903251122234,0.4901,0.7004,0.95
671,2026-05-20,BOS,KC,1,0,-140.0,110.0,0.7142857142857143,1.1,0.5833333333333334,0.47619047619047616,1.0595238095238095,0.550561797752809,0.449438202247191,0.5691539338426235,0.537,0.6034,0.96
672,2026-05-20,HOU,MIN,1,1,-140.0,110.0,0.7142857142857143,1.1,0.5833333333333334,0.47619047619047616,1.0595238095238095,0.550561797752809,0.449438202247191,0.5678276765297874,0.4901,0.6632,0.97
673,2026-05-20,NYM,WSH,1,0,100.0,-135.0,1.0,0.7407407407407407,0.5,0.574468085106383,1.074468085106383,0.4653465346534653,0.5346534653465347,0.3762587936846593,0.4349,0.7989,0.97
674,2026-05-20,BAL,TB,1,1,-120.0,-105.0,0.8333333333333334,0.9523809523809523,0.5454545454545454,0.5121951219512195,1.057649667405765,0.5157232704402516,0.48427672955974843,0.4115963524265707,0.4349,0.757,0.93
675,2026-05-20,CLE,DET,1,1,-150.0,115.0,0.6666666666666666,1.15,0.6,0.46511627906976744,1.0651162790697675,0.5633187772925764,0.43668122270742354,0.5575430467428355,0.4951,0.6277,0.98
676,2026-05-21,OAK,LAA,1,0,-110.0,-115.0,0.9090909090909091,0.8695652173913043,0.5238095238095238,0.5348837209302325,1.0586932447397563,0.4947698744769875,0.5052301255230125,0.3511145612943666,0.3841,0.8932,0.99
677,2026-05-21,ATL,MIA,1,0,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.4763316173975302,0.4901,0.6683,0.95
678,2026-05-21,NYM,WSH,1,1,-145.0,110.0,0.6896551724137931,1.1,0.5918367346938775,0.47619047619047616,1.0680272108843538,0.554140127388535,0.4458598726114649,0.4643338642521568,0.4901,0.6958,0.97
679,2026-05-21,COL,ARI,1,1,-105.0,-125.0,0.9523809523809523,0.8,0.5121951219512195,0.5555555555555556,1.067750677506775,0.4796954314720812,0.5203045685279188,0.41661140696289395,0.4901,0.6797,1.0
680,2026-05-21,CLE,DET,1,1,-155.0,120.0,0.6451612903225806,1.2,0.6078431372549019,0.45454545454545453,1.0623885918003564,0.5721476510067114,0.4278523489932886,0.5518765285734513,0.5364,0.611,0.98
681,2026-05-21,PIT,STL,1,0,-155.0,120.0,0.6451612903225806,1.2,0.6078431372549019,0.45454545454545453,1.0623885918003564,0.5721476510067114,0.4278523489932886,0.5043819527931112,0.4901,0.6938,0.97
682,2026-05-21,TOR,NYY,1,0,-115.0,-115.0,0.8695652173913043,0.8695652173913043,0.5348837209302325,0.5348837209302325,1.069767441860465,0.5,0.5,0.4162822385179107,0.3841,0.8523,1.02
683,2026-05-22,TEX,LAA,1,0,-145.0,110.0,0.6896551724137931,1.1,0.5918367346938775,0.47619047619047616,1.0680272108843538,0.554140127388535,0.4458598726114649,0.38692967512533694,0.4349,0.7915,0.99
684,2026-05-22,LAD,MIL,1,0,-115.0,-115.0,0.8695652173913043,0.8695652173913043,0.5348837209302325,0.5348837209302325,1.069767441860465,0.5,0.5,0.6076005729404317,0.5907,0.5646,1.03
685,2026-05-22,CLE,PHI,1,1,-145.0,110.0,0.6896551724137931,1.1,0.5918367346938775,0.47619047619047616,1.0680272108843538,0.554140127388535,0.4458598726114649,0.526336798612068,0.4901,0.6369,1.04
686,2026-05-22,NYM,MIA,1,0,-135.0,105.0,0.7407407407407407,1.05,0.574468085106383,0.4878048780487805,1.0622729631551635,0.5407914020517831,0.4592085979482169,0.431059608388749,0.4768,0.7183,0.95
687,2026-05-22,COL,ARI,1,1,105.0,-135.0,1.05,0.7407407407407407,0.4878048780487805,0.574468085106383,1.0622729631551635,0.4592085979482169,0.5407914020517831,0.3589641676937064,0.4349,0.7587,1.0
688,2026-05-22,PIT,TOR,1,0,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.5418612131258254,0.5968,0.5595,1.01
689,2026-05-22,SEA,KC,1,1,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.5863599295463201,0.5761,0.575,0.96
690,2026-05-22,STL,CIN,1,1,-110.0,-120.0,0.9090909090909091,0.8333333333333334,0.5238095238095238,0.5454545454545454,1.0692640692640691,0.48987854251012153,0.5101214574898786,0.44646173086169777,0.4768,0.7226,1.09
691,2026-05-22,MIN,BOS,1,0,-150.0,115.0,0.6666666666666666,1.15,0.6,0.46511627906976744,1.0651162790697675,0.5633187772925764,0.43668122270742354,0.52843707328335,0.4901,0.6595,1.05
692,2026-05-22,DET,BAL,1,0,-140.0,105.0,0.7142857142857143,1.05,0.5833333333333334,0.4878048780487805,1.071138211382114,0.5445920303605313,0.4554079696394686,0.46885560796252734,0.4419,0.7502,1.06
693,2026-05-22,HOU,CHC,1,1,-165.0,125.0,0.6060606060606061,1.25,0.6226415094339622,0.4444444444444444,1.0670859538784065,0.5834970530451867,0.4165029469548134,0.507049068686827,0.4901,0.6895,1.0
694,2026-05-22,OAK,SD,1,0,-115.0,-115.0,0.8695652173913043,0.8695652173913043,0.5348837209302325,0.5348837209302325,1.069767441860465,0.5,0.5,0.5286408115396137,0.4589,0.7419,0.95
695,2026-05-22,CWS,SF,1,1,-145.0,110.0,0.6896551724137931,1.1,0.5918367346938775,0.47619047619047616,1.0680272108843538,0.554140127388535,0.4458598726114649,0.4688956185223802,0.4579,0.7424,0.94
696,2026-05-22,TB,NYY,1,1,-115.0,-110.0,0.8695652173913043,0.9090909090909091,0.5348837209302325,0.5238095238095238,1.0586932447397563,0.5052301255230125,0.4947698744769875,0.40002650237441867,0.3896,0.8384,1.02
697,2026-05-22,WSH,ATL,1,1,-115.0,-110.0,0.8695652173913043,0.9090909090909091,0.5348837209302325,0.5238095238095238,1.0586932447397563,0.5052301255230125,0.4947698744769875,0.4546114195030781,0.4349,0.7734,0.98
698,2026-05-23,LAD,MIL,1,0,-105.0,-125.0,0.9523809523809523,0.8,0.5121951219512195,0.5555555555555556,1.067750677506775,0.4796954314720812,0.5203045685279188,0.5990148869496935,0.5637,0.5817,1.03
699,2026-05-23,MIN,BOS,1,0,-145.0,110.0,0.6896551724137931,1.1,0.5918367346938775,0.47619047619047616,1.0680272108843538,0.554140127388535,0.4458598726114649,0.584123873974255,0.4901,0.6586,1.05
700,2026-05-23,STL,CIN,1,1,-105.0,-130.0,0.9523809523809523,0.7692307692307693,0.5121951219512195,0.5652173913043478,1.0774125132555672,0.4753937007874017,0.5246062992125985,0.44480505164063067,0.3841,0.8577,1.09
701,2026-05-23,CWS,SF,1,1,115.0,-145.0,1.15,0.6896551724137931,0.46511627906976744,0.5918367346938775,1.056953013763645,0.4400538841490795,0.5599461158509206,0.5113475588730917,0.4138,0.8186,0.94
702,2026-05-23,COL,ARI,1,1,-105.0,-125.0,0.9523809523809523,0.8,0.5121951219512195,0.5555555555555556,1.067750677506775,0.4796954314720812,0.5203045685279188,0.3953819670249328,0.4476,0.7474,1.0
703,2026-05-23,TEX,LAA,1,0,-145.0,115.0,0.6896551724137931,1.15,0.5918367346938775,0.46511627906976744,1.056953013763645,0.5599461158509206,0.4400538841490795,0.43285799873420333,0.4794,0.7146,0.99
705,2026-05-23,OAK,SD,1,1,-120.0,-110.0,0.8333333333333334,0.9090909090909091,0.5454545454545454,0.5238095238095238,1.0692640692640691,0.5101214574898786,0.48987854251012153,0.547962737134932,0.4901,0.6926,0.95
706,2026-05-23,STL,CIN,2,1,105.0,-135.0,1.05,0.7407407407407407,0.4878048780487805,0.574468085106383,1.0622729631551635,0.4592085979482169,0.5407914020517831,0.4525479374602374,0.4047,0.826,1.09
707,2026-05-23,WSH,ATL,1,1,100.0,-130.0,1.0,0.7692307692307693,0.5,0.5652173913043478,1.0652173913043477,0.4693877551020409,0.5306122448979592,0.3812815983592303,0.4076,0.8236,0.98
708,2026-05-23,DET,BAL,1,0,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.5005612235176877,0.4826,0.7109,1.06
709,2026-05-23,HOU,CHC,1,0,-145.0,110.0,0.6896551724137931,1.1,0.5918367346938775,0.47619047619047616,1.0680272108843538,0.554140127388535,0.4458598726114649,0.5021345300496844,0.4901,0.6884,1.0
710,2026-05-23,PIT,TOR,1,0,-140.0,110.0,0.7142857142857143,1.1,0.5833333333333334,0.47619047619047616,1.0595238095238095,0.550561797752809,0.449438202247191,0.5707446338667335,0.6033,0.5539,1.01
711,2026-05-23,CLE,PHI,1,1,-145.0,110.0,0.6896551724137931,1.1,0.5918367346938775,0.47619047619047616,1.0680272108843538,0.554140127388535,0.4458598726114649,0.47717499974390193,0.4878,0.705,1.04
712,2026-05-23,SEA,KC,1,0,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.5668954655194806,0.5364,0.608,0.96
713,2026-05-23,NYM,MIA,1,1,-145.0,110.0,0.6896551724137931,1.1,0.5918367346938775,0.47619047619047616,1.0680272108843538,0.554140127388535,0.4458598726114649,0.5186298290584787,0.5928,0.5629,0.95
714,2026-05-24,NYM,MIA,1,1,-130.0,-105.0,0.7692307692307693,0.9523809523809523,0.5652173913043478,0.5121951219512195,1.0774125132555672,0.5246062992125985,0.4753937007874017,0.44750936969550603,0.4901,0.6971,0.95
716,2026-05-24,COL,ARI,1,0,-105.0,-125.0,0.9523809523809523,0.8,0.5121951219512195,0.5555555555555556,1.067750677506775,0.4796954314720812,0.5203045685279188,0.36373541563928236,0.4349,0.7558,1.0
717,2026-05-24,HOU,CHC,1,1,-155.0,120.0,0.6451612903225806,1.2,0.6078431372549019,0.45454545454545453,1.0623885918003564,0.5721476510067114,0.4278523489932886,0.5410122810249246,0.6098,0.5484,1.0
718,2026-05-24,LAD,MIL,1,1,-115.0,-110.0,0.8695652173913043,0.9090909090909091,0.5348837209302325,0.5238095238095238,1.0586932447397563,0.5052301255230125,0.4947698744769875,0.5560955028510164,0.4901,0.6697,1.03
719,2026-05-24,PIT,TOR,1,0,-135.0,100.0,0.7407407407407407,1.0,0.574468085106383,0.5,1.074468085106383,0.5346534653465347,0.4653465346534653,0.5307674842123098,0.5364,0.6135,1.01
720,2026-05-24,OAK,SD,1,0,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.5519965392237,0.4901,0.6843,0.95
721,2026-05-24,SEA,KC,1,0,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.5586835766836495,0.4901,0.6348,0.96
722,2026-05-24,MIN,BOS,1,0,-155.0,120.0,0.6451612903225806,1.2,0.6078431372549019,0.45454545454545453,1.0623885918003564,0.5721476510067114,0.4278523489932886,0.5919892538987475,0.6106,0.5476,1.05
723,2026-05-24,DET,BAL,1,1,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.5128716328438748,0.4768,0.7182,1.06
724,2026-05-24,CLE,PHI,1,1,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.46309978195783247,0.4901,0.6723,1.04
725,2026-05-24,TB,NYY,1,1,-135.0,100.0,0.7407407407407407,1.0,0.574468085106383,0.5,1.074468085106383,0.5346534653465347,0.4653465346534653,0.39499449900001604,0.4349,0.7581,1.02
726,2026-05-24,CWS,SF,1,0,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.47324650579076244,0.4284,0.8069,0.94
727,2026-05-24,WSH,ATL,1,1,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.48846295370966664,0.4768,0.7315,0.98
729,2026-05-24,DET,BAL,2,0,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.5386089064554351,0.5308,0.6177,1.06
730,2026-05-25,MIN,CWS,1,0,-115.0,-115.0,0.8695652173913043,0.8695652173913043,0.5348837209302325,0.5348837209302325,1.069767441860465,0.5,0.5,0.34720147191435374,0.3841,0.8703,0.98
731,2026-05-25,SEA,OAK,1,1,125.0,-160.0,1.25,0.625,0.4444444444444444,0.6153846153846154,1.0598290598290598,0.4193548387096774,0.5806451612903226,0.35807885792891125,0.3841,0.8872,0.93
732,2026-05-25,STL,MIL,1,0,-145.0,110.0,0.6896551724137931,1.1,0.5918367346938775,0.47619047619047616,1.0680272108843538,0.554140127388535,0.4458598726114649,0.6276408332062329,0.5982,0.5583,1.03
733,2026-05-25,CHC,PIT,1,1,-120.0,-110.0,0.8333333333333334,0.9090909090909091,0.5454545454545454,0.5238095238095238,1.0692640692640691,0.5101214574898786,0.48987854251012153,0.45573973360238734,0.4349,0.7949,0.96
734,2026-05-25,CIN,NYM,1,1,-140.0,105.0,0.7142857142857143,1.05,0.5833333333333334,0.4878048780487805,1.071138211382114,0.5445920303605313,0.4554079696394686,0.5144760034354866,0.4901,0.6335,0.96
735,2026-05-25,TB,BAL,1,1,-140.0,110.0,0.7142857142857143,1.1,0.5833333333333334,0.47619047619047616,1.0595238095238095,0.550561797752809,0.449438202247191,0.5456739848811661,0.5804,0.5727,1.06
736,2026-05-25,ARI,SF,1,1,-140.0,105.0,0.7142857142857143,1.05,0.5833333333333334,0.4878048780487805,1.071138211382114,0.5445920303605313,0.4554079696394686,0.5152935779419462,0.4901,0.6426,0.94
737,2026-05-25,PHI,SD,1,0,-120.0,-110.0,0.8333333333333334,0.9090909090909091,0.5454545454545454,0.5238095238095238,1.0692640692640691,0.5101214574898786,0.48987854251012153,0.5470802297174855,0.4901,0.6694,0.95
738,2026-05-25,COL,LAD,1,1,105.0,-135.0,1.05,0.7407407407407407,0.4878048780487805,0.574468085106383,1.0622729631551635,0.4592085979482169,0.5407914020517831,0.43010067945201697,0.4581,0.7423,0.97
739,2026-05-25,HOU,TEX,1,0,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.5338076859086379,0.5192,0.6209,1.07
740,2026-05-25,WSH,CLE,1,0,-140.0,105.0,0.7142857142857143,1.05,0.5833333333333334,0.4878048780487805,1.071138211382114,0.5445920303605313,0.4554079696394686,0.4692912612803073,0.4608,0.741,0.96
741,2026-05-25,MIA,TOR,1,0,-140.0,105.0,0.7142857142857143,1.05,0.5833333333333334,0.4878048780487805,1.071138211382114,0.5445920303605313,0.4554079696394686,0.5491795106423232,0.553,0.5875,1.01
742,2026-05-25,NYY,KC,1,1,-105.0,-125.0,0.9523809523809523,0.8,0.5121951219512195,0.5555555555555556,1.067750677506775,0.4796954314720812,0.5203045685279188,0.4827960656011463,0.4349,0.7654,0.96
743,2026-05-26,SEA,OAK,1,1,115.0,-150.0,1.15,0.6666666666666666,0.46511627906976744,0.6,1.0651162790697675,0.43668122270742354,0.5633187772925764,0.35050239157491825,0.3353,1.049,0.93
744,2026-05-26,COL,LAD,1,0,105.0,-145.0,1.05,0.6896551724137931,0.4878048780487805,0.5918367346938775,1.079641612742658,0.45182111572153066,0.5481788842784694,0.39480614279454773,0.4064,0.929,0.97
745,2026-05-26,HOU,TEX,1,0,-120.0,-105.0,0.8333333333333334,0.9523809523809523,0.5454545454545454,0.5121951219512195,1.057649667405765,0.5157232704402516,0.48427672955974843,0.5571191296102003,0.5514,0.5859,1.07
746,2026-05-26,STL,MIL,1,1,-120.0,-110.0,0.8333333333333334,0.9090909090909091,0.5454545454545454,0.5238095238095238,1.0692640692640691,0.5101214574898786,0.48987854251012153,0.5692004258592032,0.5573,0.5634,1.03
747,2026-05-26,MIN,CWS,1,1,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.3994729169851545,0.4064,0.9172,0.98
748,2026-05-26,LAA,DET,1,1,-105.0,-125.0,0.9523809523809523,0.8,0.5121951219512195,0.5555555555555556,1.067750677506775,0.4796954314720812,0.5203045685279188,0.4119766738742647,0.4064,0.8881,0.98
749,2026-05-26,WSH,CLE,1,1,-145.0,110.0,0.6896551724137931,1.1,0.5918367346938775,0.47619047619047616,1.0680272108843538,0.554140127388535,0.4458598726114649,0.541435969730834,0.5481,0.6138,0.96
750,2026-05-26,ATL,BOS,1,0,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.5606188760096797,0.5514,0.5793,1.05
751,2026-05-26,MIA,TOR,1,1,-135.0,105.0,0.7407407407407407,1.05,0.574468085106383,0.4878048780487805,1.0622729631551635,0.5407914020517831,0.4592085979482169,0.553378390103363,0.5514,0.5916,1.01
752,2026-05-26,ARI,SF,1,0,-120.0,-110.0,0.8333333333333334,0.9090909090909091,0.5454545454545454,0.5238095238095238,1.0692640692640691,0.5101214574898786,0.48987854251012153,0.47878410560483464,0.4772,0.7361,0.94
753,2026-05-26,NYY,KC,1,0,-110.0,-120.0,0.9090909090909091,0.8333333333333334,0.5238095238095238,0.5454545454545454,1.0692640692640691,0.48987854251012153,0.5101214574898786,0.5017380968650565,0.4795,0.6892,0.96
754,2026-05-26,TB,BAL,1,0,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.5568217870123207,0.5514,0.5858,1.06
755,2026-05-26,PHI,SD,1,0,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.4886035105327584,0.4776,0.7159,0.95
756,2026-05-26,CHC,PIT,1,0,-135.0,105.0,0.7407407407407407,1.05,0.574468085106383,0.4878048780487805,1.0622729631551635,0.5407914020517831,0.4592085979482169,0.5041198437455311,0.4795,0.6844,0.96
757,2026-05-26,CIN,NYM,1,0,-150.0,115.0,0.6666666666666666,1.15,0.6,0.46511627906976744,1.0651162790697675,0.5633187772925764,0.43668122270742354,0.5345412801302384,0.5479,0.6263,0.96
758,2026-05-27,CIN,NYM,1,0,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.4204550452039023,0.4064,0.8667,0.96
759,2026-05-27,SEA,OAK,1,0,105.0,-135.0,1.05,0.7407407407407407,0.4878048780487805,0.574468085106383,1.0622729631551635,0.4592085979482169,0.5407914020517831,0.3945994674463363,0.4064,0.9312,0.93
760,2026-05-27,CHC,PIT,1,0,-110.0,-120.0,0.9090909090909091,0.8333333333333334,0.5238095238095238,0.5454545454545454,1.0692640692640691,0.48987854251012153,0.5101214574898786,0.4267561130716238,0.4064,0.8526,0.96
761,2026-05-27,MIN,CWS,1,0,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.35858812866027134,0.3499,1.0259,0.98
762,2026-05-27,COL,LAD,1,0,-120.0,-110.0,0.8333333333333334,0.9090909090909091,0.5454545454545454,0.5238095238095238,1.0692640692640691,0.5101214574898786,0.48987854251012153,0.4141966886632252,0.4064,0.8827,0.97
763,2026-05-27,WSH,CLE,1,1,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.46569493978267074,0.4764,0.7646,0.96
764,2026-05-27,HOU,TEX,1,0,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.549137058276065,0.5506,0.6004,1.07
765,2026-05-27,NYY,KC,1,1,-110.0,-120.0,0.9090909090909091,0.8333333333333334,0.5238095238095238,0.5454545454545454,1.0692640692640691,0.48987854251012153,0.5101214574898786,0.4766400117114979,0.4772,0.7409,0.96
766,2026-05-27,ATL,BOS,1,1,-120.0,-110.0,0.8333333333333334,0.9090909090909091,0.5454545454545454,0.5238095238095238,1.0692640692640691,0.5101214574898786,0.48987854251012153,0.502773141386148,0.4795,0.6881,1.05
767,2026-05-27,MIA,TOR,1,0,-140.0,110.0,0.7142857142857143,1.1,0.5833333333333334,0.47619047619047616,1.0595238095238095,0.550561797752809,0.449438202247191,0.5509034603143579,0.5511,0.5974,1.01
768,2026-05-27,ARI,SF,1,1,-135.0,105.0,0.7407407407407407,1.05,0.574468085106383,0.4878048780487805,1.0622729631551635,0.5407914020517831,0.4592085979482169,0.5073002199605545,0.49,0.6796,0.94
769,2026-05-27,LAA,DET,1,0,-145.0,110.0,0.6896551724137931,1.1,0.5918367346938775,0.47619047619047616,1.0680272108843538,0.554140127388535,0.4458598726114649,0.4905633329600286,0.4779,0.7128,0.98
770,2026-05-27,PHI,SD,1,1,-140.0,105.0,0.7142857142857143,1.05,0.5833333333333334,0.4878048780487805,1.071138211382114,0.5445920303605313,0.4554079696394686,0.48015276431214154,0.4772,0.7337,0.95
771,2026-05-27,TB,BAL,1,0,105.0,-140.0,1.05,0.7142857142857143,0.4878048780487805,0.5833333333333334,1.071138211382114,0.4554079696394686,0.5445920303605313,0.4937011911780822,0.4787,0.707,1.06
772,2026-05-27,STL,MIL,1,1,-110.0,-120.0,0.9090909090909091,0.8333333333333334,0.5238095238095238,0.5454545454545454,1.0692640692640691,0.48987854251012153,0.5101214574898786,0.5428645251625001,0.5488,0.6102,1.03
773,2026-05-28,MIN,CWS,1,0,-140.0,105.0,0.7142857142857143,1.05,0.5833333333333334,0.4878048780487805,1.071138211382114,0.5445920303605313,0.4554079696394686,0.3761446380874238,0.3813,0.978,0.98
774,2026-05-28,HOU,TEX,1,0,-135.0,105.0,0.7407407407407407,1.05,0.574468085106383,0.4878048780487805,1.0622729631551635,0.5407914020517831,0.4592085979482169,0.6207591532736705,0.6509,0.4762,1.07
775,2026-05-28,ATL,BOS,1,1,-180.0,140.0,0.5555555555555556,1.4,0.6428571428571429,0.4166666666666667,1.0595238095238095,0.6067415730337079,0.39325842696629215,0.5703148911877212,0.559,0.5609,1.05
776,2026-05-28,LAA,DET,1,1,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.49874674004802594,0.4795,0.6952,0.98
777,2026-05-28,TOR,BAL,1,1,-120.0,-110.0,0.8333333333333334,0.9090909090909091,0.5454545454545454,0.5238095238095238,1.0692640692640691,0.5101214574898786,0.48987854251012153,0.5295963590134779,0.5479,0.6352,1.06
778,2026-05-28,CHC,PIT,1,1,-145.0,115.0,0.6896551724137931,1.15,0.5918367346938775,0.46511627906976744,1.056953013763645,0.5599461158509206,0.4400538841490795,0.48427702726790145,0.4772,0.7241,0.96
779,2026-05-29,SF,COL,1,1,100.0,-135.0,1.0,0.7407407407407407,0.5,0.574468085106383,1.074468085106383,0.4653465346534653,0.5346534653465347,0.3923374614491881,0.4064,0.9356,1.22
780,2026-05-29,DET,CWS,1,1,-105.0,-125.0,0.9523809523809523,0.8,0.5121951219512195,0.5555555555555556,1.067750677506775,0.4796954314720812,0.5203045685279188,0.3879005434366838,0.4021,0.9474,0.98
781,2026-05-29,LAA,TB,1,0,-120.0,-105.0,0.8333333333333334,0.9523809523809523,0.5454545454545454,0.5121951219512195,1.057649667405765,0.5157232704402516,0.48427672955974843,0.3794880250858344,0.3873,0.9689,0.93
782,2026-05-29,SD,WSH,1,0,100.0,-130.0,1.0,0.7692307692307693,0.5,0.5652173913043478,1.0652173913043477,0.4693877551020409,0.5306122448979592,0.4119556776385767,0.4064,0.8879,0.97
783,2026-05-29,BOS,CLE,1,0,-120.0,-110.0,0.8333333333333334,0.9090909090909091,0.5454545454545454,0.5238095238095238,1.0692640692640691,0.5101214574898786,0.48987854251012153,0.46016541234799646,0.4562,0.7766,0.96
784,2026-05-29,NYY,OAK,1,0,105.0,-135.0,1.05,0.7407407407407407,0.4878048780487805,0.574468085106383,1.0622729631551635,0.4592085979482169,0.5407914020517831,0.3666242174829798,0.3651,1.0025,0.93
785,2026-05-29,ATL,CIN,1,0,100.0,-130.0,1.0,0.7692307692307693,0.5,0.5652173913043478,1.0652173913043477,0.4693877551020409,0.5306122448979592,0.42338009863739146,0.4064,0.8601,1.09
786,2026-05-29,KC,TEX,1,0,-130.0,100.0,0.7692307692307693,1.0,0.5652173913043478,0.5,1.0652173913043477,0.5306122448979592,0.4693877551020409,0.569553486611185,0.5577,0.5628,1.07
787,2026-05-29,MIA,NYM,1,0,-135.0,105.0,0.7407407407407407,1.05,0.574468085106383,0.4878048780487805,1.0622729631551635,0.5407914020517831,0.4592085979482169,0.5852288469665161,0.5685,0.5358,0.96
788,2026-05-29,CHC,STL,1,0,-125.0,-105.0,0.8,0.9523809523809523,0.5555555555555556,0.5121951219512195,1.067750677506775,0.5203045685279188,0.4796954314720812,0.5121108625533765,0.5254,0.6682,0.97
