season,date,game_pk,away,home,event_id,commence_time,snapshot_ts,book,over_price,under_price,n_books_0_5,cons_over_devig,fanduel_over_devig,nrfi_prob,fi_total_runs
2024,2024-06-21,745562,ARI,PHI,5819213e7cb18d664e60dae28b318db3,2024-06-21T22:40:00Z,2024-06-21T21:35:38Z,fanduel,-136,106,4,0.538506,0.542777,0.36977,0
2024,2024-06-21,746131,LAA,LAD,079968419c301b195ead04db06615508,2024-06-22T02:10:00Z,2024-06-22T01:05:38Z,fanduel,-106,-120,4,0.493827,0.485429,0.380733,0
2024,2024-06-22,745564,ARI,PHI,08b981a7897c300f5af6350ab8a3b6ec,2024-06-22T20:05:00Z,2024-06-22T19:00:37Z,fanduel,-142,112,4,0.532827,0.554361,0.363866,2
2024,2024-06-22,746132,LAA,LAD,207b46f657e8e25e88c2e8c77cc4b23c,2024-06-23T02:10:00Z,2024-06-23T01:05:37Z,fanduel,-118,-108,4,0.503822,0.510398,0.383708,0
2024,2024-06-22,746459,CWS,DET,a8edf2b25c8594f2ae2e2774cf258a22,2024-06-22T17:10:00Z,2024-06-22T16:05:37Z,fanduel,-120,-106,4,0.518902,0.514571,0.381276,0
2024,2024-06-22,746541,WSH,COL,81b899bc8776719cc409faab44283f13,2024-06-23T01:10:00Z,2024-06-23T00:05:37Z,fanduel,-138,108,4,0.545222,0.546701,0.408475,1
2024,2024-06-23,745566,ARI,PHI,cf3617ab5c4cbab50511626fd99861db,2024-06-23T15:35:00Z,2024-06-23T14:30:37Z,fanduel,-146,114,4,0.540376,0.559487,0.322034,0
2024,2024-06-23,746536,WSH,COL,4db26b5f5a929d4aa96dba6c8f60bc4b,2024-06-23T19:10:00Z,2024-06-23T18:05:37Z,fanduel,-148,116,4,0.557641,0.563134,0.3355,0
2024,2024-06-24,746218,OAK,LAA,147ffdb03d64ec3f62ab7619f4b5b285,2024-06-25T01:38:00Z,2024-06-25T00:35:37Z,fanduel,-113,-113,5,0.506133,0.500000,0.334635,2
2024,2024-06-25,746213,OAK,LAA,bba4e8caa074bc28ea4e5b88eb3630dd,2024-06-26T01:38:00Z,2024-06-26T00:35:38Z,fanduel,-102,-125,5,0.470836,0.476141,0.408134,0
2024,2024-06-25,746775,LAD,CWS,dbe62951e4c483cbd3e1619a94874b4c,2024-06-26T00:10:00Z,2024-06-25T23:05:37Z,fanduel,-122,-104,4,0.512296,0.518759,0.363675,4
2024,2024-06-25,747022,CLE,BAL,06ca21743fd4788ede602de140ee5a00,2024-06-25T22:35:00Z,2024-06-25T21:30:38Z,fanduel,-125,-102,4,0.520150,0.523859,0.369134,3
2024,2024-06-26,745325,CHC,SF,1edc42fb1bbc736c975fe4382bb30730,2024-06-27T01:46:00Z,2024-06-27T00:45:38Z,fanduel,-102,-125,5,0.467252,0.476141,0.406215,0
2024,2024-06-26,746212,OAK,LAA,135dee4ed3a9c63ef8cd857d0ec7472b,2024-06-26T20:07:00Z,2024-06-26T19:05:38Z,fanduel,-113,-113,4,0.498762,0.500000,0.407493,0
2024,2024-06-27,745324,CHC,SF,1c339099ed18907c289a3b908f0d3773,2024-06-27T19:45:00Z,2024-06-27T18:40:38Z,fanduel,116,-148,4,0.434576,0.436866,0.408308,0
2024,2024-06-27,747185,MIN,ARI,b01b9d15eb2e12f53751686c36b70e99,2024-06-27T19:40:00Z,2024-06-27T18:35:38Z,fanduel,-115,-108,3,0.500844,0.507425,0.410038,0
2024,2024-06-28,746214,DET,LAA,8f804ddb295d29e49772ddf4cdb22032,2024-06-29T01:39:00Z,2024-06-29T00:35:38Z,fanduel,-122,-104,4,0.517404,0.518759,0.366123,2
2024,2024-06-28,746939,SD,BOS,877e72f6381b999792a9d9248ac086c4,2024-06-28T23:11:00Z,2024-06-28T22:10:38Z,fanduel,-125,-102,4,0.522625,0.523859,0.384977,0
2024,2024-06-28,747183,OAK,ARI,36d5c8631cb92459bc3254a99ee9a9ad,2024-06-29T01:41:00Z,2024-06-29T00:40:38Z,fanduel,-122,-104,4,0.510989,0.518759,0.322034,2
2024,2024-06-29,745559,MIA,PHI,30a3e78d989ce07bd3ab48e83d4ca66e,2024-06-29T20:06:00Z,2024-06-29T19:05:38Z,fanduel,-128,100,4,0.519914,0.528926,0.348528,0
2024,2024-06-29,747186,OAK,ARI,58617e4ccc4e9026421ba90fc6f45195,2024-06-29T20:11:00Z,2024-06-29T19:10:38Z,fanduel,100,-128,4,0.483777,0.471074,0.380236,0
2024,2024-06-30,745072,WSH,TB,62f13b07309d22b77777c8a28a20444f,2024-06-30T17:41:00Z,2024-06-30T16:40:38Z,fanduel,-102,-125,5,0.487047,0.476141,0.40351,0
2024,2024-06-30,745320,LAD,SF,48aaf9582878013f36142d0bba3a1e12,2024-06-30T20:06:00Z,2024-06-30T19:05:38Z,fanduel,-115,-111,4,0.499731,0.504155,0.324591,1
2024,2024-06-30,746209,DET,LAA,ef385836da77357c76087cbf36518abe,2024-06-30T20:08:00Z,2024-06-30T19:05:38Z,fanduel,-108,-118,4,0.508938,0.489602,0.322034,1
2024,2024-06-30,747182,OAK,ARI,e351a98ae7a8095f2ff7e57eb76c794c,2024-06-30T20:11:00Z,2024-06-30T19:10:38Z,fanduel,-115,-111,4,0.499816,0.504155,0.397826,0
2024,2024-07-01,746535,MIL,COL,0761d558b9bd0c01ee6af1e5f48c07cb,2024-07-02T00:41:00Z,2024-07-01T23:40:38Z,fanduel,-148,116,4,0.567187,0.563134,0.322034,0
2024,2024-07-02,745730,CIN,NYY,d080066dadf45a9f42cb6f0fe5f9eda6,2024-07-02T23:06:00Z,2024-07-02T22:05:37Z,fanduel,-118,-108,4,0.503907,0.510398,0.407192,0
2024,2024-07-02,746133,ARI,LAD,97cf59c0a7d6afbc4eab8a48e5e669c0,2024-07-03T02:11:00Z,2024-07-03T01:10:37Z,fanduel,-122,-104,4,0.516227,0.518759,0.322034,1
2024,2024-07-02,746537,MIL,COL,77fe6b15d21b65e7b853a561181d731c,2024-07-03T00:41:00Z,2024-07-02T23:40:37Z,fanduel,-158,124,4,0.562912,0.578376,0.322034,0
2024,2024-07-03,745728,CIN,NYY,fe416a28f488525ddbaed3c3cfa9b425,2024-07-03T23:06:00Z,2024-07-03T22:05:38Z,fanduel,-125,-102,3,0.506210,0.523859,0.381981,0
2024,2024-07-03,746128,ARI,LAD,b2b80bbd1ab5b154fd67b0117ebeff7a,2024-07-04T02:11:00Z,2024-07-04T01:10:37Z,fanduel,-132,104,4,0.522010,0.537185,0.384495,5
2024,2024-07-03,746534,MIL,COL,acb99e987f93badd2ae44b55989909cc,2024-07-04T00:40:00Z,2024-07-03T23:35:37Z,fanduel,-142,112,4,0.559254,0.554361,0.322034,1
2024,2024-07-04,745641,LAA,OAK,5151b102b5bb691719fb8a58fc2d2b3d,2024-07-04T20:08:00Z,2024-07-04T19:05:37Z,fanduel,-102,-125,4,0.500404,0.476141,0.379492,0
2024,2024-07-04,746126,ARI,LAD,9a46149124089d3bad453b4899fbbb0c,2024-07-05T01:11:00Z,2024-07-05T00:10:37Z,fanduel,-106,-120,4,0.489896,0.485429,0.38256,2
2024,2024-07-04,746532,MIL,COL,b4a07238013377ef518d4c8c42a06407,2024-07-05T00:11:00Z,2024-07-04T23:10:37Z,fanduel,-146,114,5,0.550799,0.559487,0.324902,1
2024,2024-07-05,745639,BAL,OAK,73c8ab057c52df7c70fc7ee7cffb4917,2024-07-06T01:41:00Z,2024-07-06T00:40:37Z,fanduel,-108,-118,5,0.486689,0.489602,0.38122,2
2024,2024-07-05,746859,LAA,CHC,7033ec1296346567d2e1aad88024330b,2024-07-05T18:21:00Z,2024-07-05T17:20:37Z,fanduel,-132,104,4,0.534800,0.537185,0.407515,2
2024,2024-07-06,745642,BAL,OAK,b746f3e90d286cb80f538d9307507b1f,2024-07-06T20:08:00Z,2024-07-06T19:05:37Z,fanduel,-113,-113,4,0.506461,0.500000,0.385802,3
2024,2024-07-06,746129,MIL,LAD,3c85a87b20c616e75aea19ca6fbdf222,2024-07-06T23:16:00Z,2024-07-06T22:15:37Z,fanduel,-125,-102,4,0.498358,0.523859,0.384923,4
2024,2024-07-06,746529,KC,COL,7dcb9df3e254952e391222dfaedf8516,2024-07-07T01:11:00Z,2024-07-07T00:10:37Z,fanduel,-136,106,4,0.541186,0.542777,0.387759,0
2024,2024-07-08,747181,ATL,ARI,4cebaaed959fb07debcd88c766e55dc6,2024-07-09T01:41:00Z,2024-07-09T00:40:37Z,fanduel,-122,-104,4,0.516227,0.518759,0.381991,1
2024,2024-07-09,745074,NYY,TB,56a88a8c08ef4dcad597963628a99347,2024-07-09T22:51:00Z,2024-07-09T21:50:37Z,fanduel,-115,-111,4,0.483234,0.504155,0.359535,5
2024,2024-07-09,746206,TEX,LAA,212e654e99f6705fab8b573f01b45d35,2024-07-10T01:39:00Z,2024-07-10T00:35:37Z,fanduel,100,-128,4,0.467265,0.471074,0.391796,1
2024,2024-07-10,746205,TEX,LAA,9d5fc8a18c2d1f436c71098c4a1c433a,2024-07-11T01:39:00Z,2024-07-11T00:35:37Z,fanduel,-111,-115,5,0.510375,0.495845,0.386521,0
2024,2024-07-10,746689,COL,CIN,42141bcb20b978af7406b7802168c2da,2024-07-10T23:11:00Z,2024-07-10T22:10:37Z,fanduel,-118,-108,3,0.519006,0.510398,0.349639,0
2024,2024-07-10,747179,ATL,ARI,c9f4065eaaa47d62f53141760a608731,2024-07-11T01:41:00Z,2024-07-11T00:40:37Z,fanduel,-122,-104,5,0.508364,0.518759,0.407477,0
2024,2024-07-11,745558,LAD,PHI,edbb940953448eaed91e4bd292012fa8,2024-07-11T22:06:00Z,2024-07-11T21:05:37Z,fanduel,-150,118,5,0.544004,0.566724,0.350713,1
2024,2024-07-11,746935,OAK,BOS,cbcf7e74192f4ae43d3315b5ae002975,2024-07-11T23:11:00Z,2024-07-11T22:10:37Z,fanduel,-138,108,4,0.537179,0.546701,0.380192,3
2024,2024-07-14,746449,LAD,DET,20c54a59781d48d4b3f806b09e7351ea,2024-07-14T17:41:00Z,2024-07-14T16:40:37Z,fanduel,-142,112,4,0.530250,0.554361,0.392475,3
2024,2024-07-14,747176,TOR,ARI,21960a73971d1f420aef7fe1400769b9,2024-07-14T20:10:00Z,2024-07-14T19:05:37Z,fanduel,100,-128,5,0.469116,0.471074,0.410819,0
2024,2024-07-19,745640,LAA,OAK,0d8c11d673ba3d1ad121960825558524,2024-07-20T01:40:00Z,2024-07-20T00:35:38Z,fanduel,-106,-120,1,0.485429,0.485429,0.324426,0
2024,2024-07-19,745721,TB,NYY,5af86d87ae3b6ddfb46f8dc066c9230b,2024-07-19T23:05:00Z,2024-07-19T22:00:38Z,fanduel,106,-136,3,0.472144,0.457223,0.403484,0
2024,2024-07-19,746531,SF,COL,d3dcebc40a4a3e8a07bcd547ac6581ce,2024-07-20T00:40:00Z,2024-07-19T23:35:38Z,fanduel,-130,102,3,0.538088,0.533090,0.322034,0
2024,2024-07-20,745638,LAA,OAK,e37e4ed5a6b8cb42ee8cb69179fd82c9,2024-07-20T20:08:00Z,2024-07-20T19:05:37Z,fanduel,-125,-102,3,0.513194,0.523859,0.322034,3
2024,2024-07-20,746121,BOS,LAD,ac871f53ece711fddda2076cf8def32f,2024-07-20T23:16:00Z,2024-07-20T22:15:37Z,fanduel,-130,102,3,0.523039,0.533090,0.322034,0
2024,2024-07-20,746527,SF,COL,1f9a2c5bce3723ffdb10450e8ee40a06,2024-07-21T00:11:00Z,2024-07-20T23:10:37Z,fanduel,-125,-102,3,0.511327,0.523859,0.322034,2
2024,2024-07-21,746125,BOS,LAD,13580838fcf42df3bcc3c20c3523b9b0,2024-07-21T23:10:00Z,2024-07-21T22:05:37Z,fanduel,-120,-106,3,0.509974,0.514571,0.35543,4
2024,2024-07-22,745635,HOU,OAK,1a96edfc45a46b76e0550757a98c043e,2024-07-23T01:41:00Z,2024-07-23T00:40:37Z,fanduel,-118,-108,4,0.500536,0.510398,0.336158,0
2024,2024-07-22,746526,BOS,COL,38677598de06cf3f04b381452198638a,2024-07-23T00:40:00Z,2024-07-22T23:35:38Z,fanduel,-115,-111,4,0.505177,0.504155,0.406558,0
2024,2024-07-23,745632,HOU,OAK,85ad20c9850ca9edb568e3c8ce2404a7,2024-07-24T01:41:00Z,2024-07-24T00:40:38Z,fanduel,-113,-113,3,0.498473,0.500000,0.387048,2
2024,2024-07-23,746118,SF,LAD,f7872fb9026ced2e9d0e13d6e6a81ae2,2024-07-24T02:11:00Z,2024-07-24T01:10:37Z,fanduel,-118,-108,3,0.503466,0.510398,0.322034,2
2024,2024-07-23,746524,BOS,COL,a33dba07d66823f92892387ae200ba54,2024-07-24T00:41:00Z,2024-07-23T23:40:38Z,fanduel,-162,126,4,0.565258,0.582882,0.322034,3
2024,2024-07-24,745472,STL,PIT,220ef72d5f9735bb5e4314740b504cc2,2024-07-24T16:35:00Z,2024-07-24T15:30:37Z,fanduel,-111,-115,3,0.501989,0.495845,0.399883,0
2024,2024-07-24,745634,HOU,OAK,432d8bdbcb214395bf3b1c1c3bc40b2e,2024-07-24T19:37:00Z,2024-07-24T18:35:37Z,fanduel,-111,-115,3,0.486606,0.495845,0.408823,2
2024,2024-07-24,746035,BAL,MIA,51d81570e7695dda00e4057021bba295,2024-07-24T22:40:00Z,2024-07-24T21:35:37Z,fanduel,104,-132,3,0.479093,0.462815,0.409514,0
2024,2024-07-24,746525,BOS,COL,600597af106b5f4f748dc16a65e44b16,2024-07-24T19:10:00Z,2024-07-24T18:05:37Z,fanduel,-128,100,3,0.526614,0.528926,0.35948,3
2024,2024-07-25,746117,SF,LAD,d23d3d47790a58a133460bb4c0460780,2024-07-25T20:11:00Z,2024-07-25T19:10:38Z,fanduel,-108,-118,3,0.474165,0.489602,0.322034,0
2024,2024-07-25,746199,OAK,LAA,a306a816f06759f136dcc8a04c867a43,2024-07-26T01:39:00Z,2024-07-26T00:35:37Z,fanduel,-130,102,3,0.524608,0.533090,0.322034,2
2024,2024-07-26,745315,COL,SF,53ed75bb6b9ea7452200d0814d6251db,2024-07-27T02:16:00Z,2024-07-27T01:15:38Z,fanduel,-104,-122,3,0.481738,0.481241,0.322034,1
2024,2024-07-27,745059,CIN,TB,9bc8e0b53ee179a1197631d2078f6fee,2024-07-27T20:11:00Z,2024-07-27T19:10:38Z,fanduel,102,-130,4,0.476142,0.466910,0.409667,0
2024,2024-07-27,746203,OAK,LAA,e5064a517b4a61b4751fcae093f4508c,2024-07-28T01:38:00Z,2024-07-28T00:35:37Z,fanduel,-108,-120,4,0.486029,0.487685,0.387767,3
2024,2024-07-27,746931,NYY,BOS,c7a056896e07bcfcd640dfdc35287baa,2024-07-27T23:16:00Z,2024-07-27T22:15:37Z,fanduel,-128,100,3,0.532011,0.528926,0.34907,6
2024,2024-07-27,747171,PIT,ARI,0c7d3bbfe4a5844269f11956a2185302,2024-07-28T00:11:00Z,2024-07-27T23:10:37Z,fanduel,102,-130,3,0.483729,0.466910,0.386112,2
2024,2024-07-28,745305,COL,SF,7afe5b1a71ef3016bc301113c684c807,2024-07-28T20:06:00Z,2024-07-28T19:05:37Z,fanduel,-115,-111,4,0.486807,0.504155,0.342953,1
2024,2024-07-28,745550,CLE,PHI,ec67a581c4e15f35fcf45293c1b0fcd8,2024-07-28T17:35:00Z,2024-07-28T16:30:37Z,fanduel,-125,-102,3,0.526791,0.523859,0.357606,1
2024,2024-07-29,747172,WSH,ARI,c2bb5d9d8ecbb7c1f920c3e795915556,2024-07-30T01:41:00Z,2024-07-30T00:40:38Z,fanduel,102,-130,3,0.488970,0.466910,0.379345,5
2024,2024-07-30,745309,OAK,SF,5b3b62d858f7b58987b85525194ebbac,2024-07-31T01:46:00Z,2024-07-31T00:45:37Z,fanduel,-106,-120,3,0.478172,0.485429,0.382446,0
2024,2024-07-30,746197,COL,LAA,399f39b1d674e00425dfca333c01bd99,2024-07-31T01:39:00Z,2024-07-31T00:35:37Z,fanduel,-106,-120,3,0.486631,0.485429,0.374643,4
2024,2024-07-30,746441,CLE,DET,b6ab097ca46af0c00abcc788ebf711af,2024-07-30T17:11:00Z,2024-07-30T16:10:38Z,fanduel,-108,-118,3,0.477558,0.489602,0.394888,0
2024,2024-07-31,745061,MIA,TB,702b20e7fa23cb1a0fabbb8c8c8c2a42,2024-07-31T16:11:00Z,2024-07-31T15:10:38Z,fanduel,-104,-120,4,0.472231,0.483108,0.373048,1
2024,2024-07-31,745543,NYY,PHI,7ad4642cee4cbd0f460b079c6e053cc5,2024-07-31T16:35:00Z,2024-07-31T15:30:38Z,fanduel,-130,102,3,0.519802,0.533090,0.371974,0
2024,2024-07-31,746198,COL,LAA,90de68a5d0b57f20777e17a05f49835e,2024-08-01T01:39:00Z,2024-08-01T00:35:38Z,fanduel,-115,-111,4,0.496320,0.504155,0.386288,1
2024,2024-08-01,746196,COL,LAA,9734c8e12e2f97a2e88d018d94c4f1fc,2024-08-02T01:38:00Z,2024-08-02T00:35:38Z,fanduel,100,-128,4,0.475142,0.471074,0.357063,0
2024,2024-08-02,745387,COL,SD,4b231eeadcc078bd11fc601af4bcef18,2024-08-03T01:41:00Z,2024-08-03T00:40:38Z,fanduel,-111,-115,4,0.484498,0.495845,0.366008,0
2024,2024-08-03,746194,NYM,LAA,79d7f161b02e0c322b0b04b2527e3ce2,2024-08-04T01:38:00Z,2024-08-04T00:35:38Z,fanduel,102,-130,3,0.487340,0.466910,0.397487,1
2024,2024-08-03,746440,KC,DET,8776118fdbfa61ae15332a92ca362771,2024-08-03T22:11:00Z,2024-08-03T21:10:38Z,fanduel,-122,-104,3,0.509627,0.518759,0.366679,0
2024,2024-08-04,746191,NYM,LAA,970a0da82809bf78e5592d30561eea0c,2024-08-04T20:08:00Z,2024-08-04T19:05:37Z,fanduel,-132,104,3,0.521010,0.537185,0.322034,0
2024,2024-08-05,745628,CWS,OAK,3b0e2ff91bd8495d2d00612145b99502,2024-08-06T01:41:00Z,2024-08-06T00:40:38Z,fanduel,-120,-106,3,0.499832,0.514571,0.405265,1
2024,2024-08-06,746120,PHI,LAD,83a5af8d73e727fcac79c0b716a0b4f5,2024-08-07T02:11:00Z,2024-08-07T01:10:38Z,fanduel,-111,-115,3,0.486606,0.495845,0.322034,0
2024,2024-08-06,746519,NYM,COL,356ea3fd6dd61e37187633d824395b75,2024-08-07T00:41:00Z,2024-08-06T23:40:38Z,fanduel,-132,104,4,0.545010,0.537185,0.39424,0
2024,2024-08-07,745630,CWS,OAK,e11d94830b721b09dfda926f15856c06,2024-08-07T19:38:00Z,2024-08-07T18:35:38Z,fanduel,-111,-115,3,0.500358,0.495845,0.384877,0
2024,2024-08-07,746115,PHI,LAD,aaa58d4a1f7936a06a03b53d4f33c511,2024-08-08T02:11:00Z,2024-08-08T01:10:38Z,fanduel,-120,-106,4,0.503643,0.514571,0.330531,3
2024,2024-08-07,746521,NYM,COL,7f5b8d5d64729c4688e5807986f0a3b6,2024-08-08T00:41:00Z,2024-08-07T23:40:38Z,fanduel,-142,112,4,0.555230,0.554361,0.322034,2
2024,2024-08-08,746522,NYM,COL,92757f54e4b718b0ccb02ba955a97b31,2024-08-08T19:11:00Z,2024-08-08T18:10:38Z,fanduel,-130,102,4,0.538715,0.533090,0.361024,4
2024,2024-08-08,747169,PHI,ARI,130fd471a35b4d0992ab69ef3b68ad8e,2024-08-09T01:41:00Z,2024-08-09T00:40:38Z,fanduel,-128,100,4,0.538981,0.528926,0.364842,0
2024,2024-08-09,746113,PIT,LAD,c10c8fb463072c9114bff309fded346f,2024-08-10T02:11:00Z,2024-08-10T01:10:38Z,fanduel,102,-130,5,0.469551,0.466910,0.398092,1
2024,2024-08-09,746523,ATL,COL,a5dbad6fb8d409610f49e558af05fb32,2024-08-10T00:40:00Z,2024-08-09T23:35:38Z,fanduel,-150,118,4,0.548459,0.566724,0.412752,1
2024,2024-08-10,746520,ATL,COL,829a6502da3af66cb8b3ff29e129863d,2024-08-11T00:11:00Z,2024-08-10T23:10:38Z,fanduel,-142,112,4,0.540293,0.554361,0.322034,0
2024,2024-08-10,746761,CHC,CWS,074e3cc65f8f8a79c496e8e237a8b9b6,2024-08-10T23:16:00Z,2024-08-10T22:15:38Z,fanduel,-113,-113,4,0.493989,0.500000,0.387428,0
2024,2024-08-10,746922,HOU,BOS,2391ab19bf062add44d7e6f1059d3b6a,2024-08-10T20:11:00Z,2024-08-10T19:10:38Z,fanduel,-148,116,4,0.550058,0.563134,0.392526,1
2024,2024-08-11,744816,LAA,WSH,ee4ab1b3cea3cba5d95e05a97185a869,2024-08-11T15:36:00Z,2024-08-11T14:35:38Z,fanduel,-115,-111,5,0.489986,0.504155,0.348444,0
2024,2024-08-11,745057,BAL,TB,ae255fce297f590876f63b1a76d1c4ac,2024-08-11T17:41:00Z,2024-08-11T16:40:38Z,fanduel,-111,-115,5,0.486351,0.495845,0.365822,0
2024,2024-08-11,745711,TEX,NYY,27b11f8bb3855626a2350762e345c951,2024-08-11T17:36:00Z,2024-08-11T16:35:38Z,fanduel,-130,102,3,0.534831,0.533090,0.394248,1
2024,2024-08-11,746114,PIT,LAD,6461e6184db482bcc0d585665e7beaf1,2024-08-11T20:11:00Z,2024-08-11T19:10:37Z,fanduel,-113,-113,4,0.512104,0.500000,0.38915,2
2024,2024-08-11,746517,ATL,COL,b4bac3cef0382509f676f8cec7136cc5,2024-08-11T19:10:00Z,2024-08-11T18:05:38Z,fanduel,-140,110,4,0.538228,0.550562,0.374378,1
2024,2024-08-12,745383,PIT,SD,5368df2bd4804806c959ed662c6b58a3,2024-08-13T01:41:00Z,2024-08-13T00:40:38Z,fanduel,100,-128,4,0.475880,0.471074,0.395468,0
2024,2024-08-12,746192,TOR,LAA,4d85aec773b56b7013ef7efd97a8602c,2024-08-13T01:38:00Z,2024-08-13T00:35:38Z,fanduel,-122,-104,3,0.517879,0.518759,0.322034,0
2024,2024-08-12,747165,COL,ARI,e3fcfba2a4ebcaf286ac4c6181802b88,2024-08-13T01:41:00Z,2024-08-13T00:40:38Z,fanduel,-130,102,4,0.505420,0.533090,0.379627,0
2024,2024-08-13,746187,TOR,LAA,061fc35aa0cba62587c48df6ecc4a6f5,2024-08-14T01:38:00Z,2024-08-14T00:35:38Z,fanduel,-115,-111,4,0.494302,0.504155,0.352884,3
2024,2024-08-13,746757,NYY,CWS,0f028eb85061c66a6f852d92c53555eb,2024-08-14T00:10:00Z,2024-08-13T23:05:38Z,fanduel,-128,100,3,0.523447,0.528926,0.392941,0
2024,2024-08-13,747160,COL,ARI,e4859074388281366dab07ed7aae00fa,2024-08-14T01:40:00Z,2024-08-14T00:35:38Z,fanduel,102,-130,3,0.482222,0.466910,0.322034,0
2024,2024-08-14,746188,TOR,LAA,6d28d6a2595af564b8eb2a793c8beea1,2024-08-15T01:39:00Z,2024-08-15T00:35:38Z,fanduel,-113,-113,3,0.488871,0.500000,0.389559,0
2024,2024-08-14,746598,CHC,CLE,c39ae7e04d5de9920ec9d2e9a0121a39,2024-08-14T22:41:00Z,2024-08-14T21:40:38Z,fanduel,-108,-118,4,0.485817,0.489602,0.375923,0
2024,2024-08-14,746677,STL,CIN,5449ef37be23ee6ac886e3eeac1c0a06,2024-08-14T22:41:00Z,2024-08-14T21:40:38Z,fanduel,-104,-122,4,0.499241,0.481241,0.322034,0
2024,2024-08-14,746759,NYY,CWS,45c1851f2527f3b7f12f21081359f153,2024-08-15T00:11:00Z,2024-08-14T23:10:38Z,fanduel,-132,104,4,0.525797,0.537185,0.405193,1
2024,2024-08-14,747163,COL,ARI,91df4266f452f6892b6d266d6e1aa17f,2024-08-14T19:41:00Z,2024-08-14T18:40:38Z,fanduel,-115,-111,3,0.522611,0.504155,0.345668,4
2024,2024-08-15,745298,ATL,SF,187b4f039f77223760c62be10666a682,2024-08-15T19:46:00Z,2024-08-15T18:45:38Z,fanduel,106,-136,4,0.434121,0.457223,0.336015,0
2024,2024-08-16,745542,WSH,PHI,b91bccdc51b3e738ad0cf3be5d2c2909,2024-08-16T22:41:00Z,2024-08-16T21:40:38Z,fanduel,-115,-111,4,0.527307,0.504155,0.405193,0
2024,2024-08-16,745784,MIA,NYM,d04086a1bdcb8ba82d3381fc12935168,2024-08-16T23:11:00Z,2024-08-16T22:10:38Z,fanduel,102,-130,4,0.485982,0.466910,0.407285,1
2024,2024-08-16,746518,SD,COL,3f8cb937c4623cf767eea0aec94b49ba,2024-08-17T00:40:00Z,2024-08-16T23:35:38Z,fanduel,-136,106,4,0.557982,0.542777,0.322034,4
2024,2024-08-17,745140,LAD,STL,583484497c12bdfdcc88dbaad1633458,2024-08-17T23:16:00Z,2024-08-17T22:15:38Z,fanduel,-128,100,4,0.514838,0.528926,0.376878,2
2024,2024-08-17,746190,ATL,LAA,25ced5fa4d490073b0c2595554e26939,2024-08-18T01:39:00Z,2024-08-18T00:35:38Z,fanduel,-111,-115,5,0.485404,0.495845,0.391985,3
2024,2024-08-17,746515,SD,COL,5d37242cd7d9fc3eadeb499876107329,2024-08-18T00:11:00Z,2024-08-17T23:10:38Z,fanduel,-130,102,3,0.547647,0.533090,0.403233,0
2024,2024-08-18,746186,ATL,LAA,6c54a9b840b6ed019809616170d230c2,2024-08-18T20:08:00Z,2024-08-18T19:05:37Z,fanduel,-118,-108,3,0.517063,0.510398,0.355358,1
2024,2024-08-18,746516,SD,COL,1a4162993fb2eff2a89614afe4284090,2024-08-18T19:11:00Z,2024-08-18T18:10:39Z,fanduel,-140,110,3,0.551557,0.550562,0.349636,0
2024,2024-08-19,745294,CWS,SF,e00d07f982681978cb7d367941bff443,2024-08-20T01:46:00Z,2024-08-20T00:45:38Z,fanduel,-104,-122,5,0.469427,0.481241,0.396258,0
2024,2024-08-19,746109,SEA,LAD,98fea233dd42ed65137ff61fabc6e69a,2024-08-20T02:10:00Z,2024-08-20T01:05:38Z,fanduel,-104,-122,5,0.479265,0.481241,0.358347,0
2024,2024-08-20,744814,COL,WSH,c12b0bfb9b9c7794a126abd1eee9f497,2024-08-20T22:46:00Z,2024-08-20T21:45:39Z,fanduel,-102,-125,5,0.473114,0.476141,0.406883,1
2024,2024-08-20,745295,CWS,SF,dacf4a20f1d8e289de1d5f33fbab0a68,2024-08-21T01:46:00Z,2024-08-21T00:45:38Z,fanduel,-111,-115,5,0.460607,0.495845,0.359694,0
2024,2024-08-20,745624,TB,OAK,517bc17030b88f1cef3d2c42f32f542e,2024-08-21T01:41:00Z,2024-08-21T00:40:38Z,fanduel,108,-138,5,0.466480,0.453299,0.322034,0
2024,2024-08-20,745782,BAL,NYM,9e26100ffcfe8554becc7fb311b16286,2024-08-20T23:11:00Z,2024-08-20T22:10:39Z,fanduel,-115,-111,4,0.494217,0.504155,0.388833,2
2024,2024-08-20,746107,SEA,LAD,c3dc1307004884e4f4138be14bbd2fe6,2024-08-21T02:11:00Z,2024-08-21T01:10:38Z,fanduel,-115,-111,4,0.499816,0.504155,0.322034,2
2024,2024-08-21,744812,COL,WSH,0e4a1fe0fb1ec0b7a6cc9d6309d977a4,2024-08-21T22:46:00Z,2024-08-21T21:45:39Z,fanduel,-115,-108,5,0.492460,0.507425,0.350192,0
2024,2024-08-21,745622,TB,OAK,44e9c0a54dc97ba5dc8c6f83d6e1a6c0,2024-08-22T01:41:00Z,2024-08-22T00:40:38Z,fanduel,-102,-125,5,0.456548,0.476141,0.397127,1
2024,2024-08-23,745702,COL,NYY,b59c04ada86950d5063f374536474ca1,2024-08-23T23:05:00Z,2024-08-23T22:00:39Z,fanduel,-113,-113,5,0.495258,0.500000,0.394224,0
2024,2024-08-23,746111,TB,LAD,cbd07f15e5decd569e0d28504d759af6,2024-08-24T02:11:00Z,2024-08-24T01:10:39Z,fanduel,-125,-102,4,0.513171,0.523859,0.322034,1
