date,game_pk,away,home,away_pitcher,home_pitcher,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_lambda,home_lambda,lambda_total,nrfi_prob,yrfi_prob,over_1_5_prob,pick_side,pick_strength,data_points,nrfi_prob_raw,yrfi_prob_raw,pick_side_raw,pick_strength_raw,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,away_fi_era,home_fi_era,away_fi_whip,home_fi_whip,away_fi_ip,home_fi_ip,away_top3_obp,home_top3_obp,away_top3_slg,home_top3_slg,away_top3_iso,home_top3_iso,away_top3_n,home_top3_n,away_top3c_obp,home_top3c_obp,away_top3c_slg,home_top3c_slg,away_top3c_iso,home_top3c_iso,away_top3c_n,home_top3c_n,away_top3c_source,home_top3c_source,away_p_last5_game_nrfi,home_p_last5_game_nrfi,away_p_last5_pitcher_nrfi,home_p_last5_pitcher_nrfi,away_p_last5_n,home_p_last5_n,away_p_last10_game_nrfi,home_p_last10_game_nrfi,away_p_last10_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_n,home_p_last10_n,fi_park_nrfi_rate,wx_temp_c,wx_wind_kmh,wx_wind_deg,wx_humidity,wx_is_dome,wx_wind_out,wx_wind_cross,away_era_blend,home_era_blend,away_fip_blend,home_fip_blend,away_hr9_blend,home_hr9_blend,away_bb9_blend,home_bb9_blend,away_k9_blend,home_k9_blend,away_whip_blend,home_whip_blend,away_blend_source,home_blend_source,away_current_ip,home_current_ip,away_current_starts,home_current_starts,away_top3_platoon,home_top3_platoon,away_top3_lhb,home_top3_lhb,away_top3_switch,home_top3_switch,away_pitcher_throws_l,home_pitcher_throws_l,fi_away_runs,fi_home_runs,fi_total_runs,actual_side,graded_result,start_hour_et,is_day_game,away_days_rest,home_days_rest,away_arsenal_fb_pct,home_arsenal_fb_pct,away_arsenal_bb_pct,home_arsenal_bb_pct,away_arsenal_off_pct,home_arsenal_off_pct,away_arsenal_fb_velo,home_arsenal_fb_velo,away_arsenal_velo_gap,home_arsenal_velo_gap,away_top3_ops_vs_oppHand,home_top3_ops_vs_oppHand,away_pitcher_throws_hand,home_pitcher_throws_hand,home_xera,away_xera,home_whiff_pct_rank,away_whiff_pct_rank,home_p_last10_era,away_p_last10_era,home_pvt_nrfi_rate,away_pvt_nrfi_rate,home_avg_ip_per_start,away_avg_ip_per_start,home_catcher_id,away_catcher_id,home_catcher_framing,away_catcher_framing,home_catcher_extra_strikes,away_catcher_extra_strikes,away_top3c_last10_obp,home_top3c_last10_obp,away_top3c_last10_slg,home_top3c_last10_slg,away_top3c_last10_iso,home_top3c_last10_iso
2024-06-30,745555,MIA,PHI,Yonny Chirinos,Ranger Suarez,ltd,ltd,live,live,1.0400,0.4699,0.6046,1.0745,0.3415,0.6585,0.2916,YRFI,STRONG,4,0.3415,0.6585,YRFI,STRONG,7.8923,1.8305,1.6385,0.9153,5.2516,2.6494,3.1154,1.7390,1.6615,0.5492,6.6462,9.0610,0.3162,0.3262,0.4058,0.4360,4.1398,4.8743,,,,,,,0.3040,0.3252,0.4284,0.4390,0.1740,0.1659,2,3,0.3023,0.3515,0.4089,0.4328,0.1580,0.1465,3,3,current,current,0.0000,0.4000,0.4000,0.8000,5,5,0.4000,0.4000,0.7000,0.7000,10,10,0.5015,25.4000,12.6000,20,88,0,-12.5693,-0.8789,4.1043,1.8305,4.1463,2.4593,1.2492,0.5492,2.8305,1.7390,7.9337,9.0610,1.3666,0.9153,blend,current,10.0,98.33333333333333,2,16,2,1,1,1,0,0,0,1,1,2,3,YRFI,WIN,13,1,5,5,0.4621,0.5703,0.3903,0.2666,0.1476,0.1631,92.83,91.19,7.12,11.19,0.6660,0.7433,R,L,2.721,2.322,54,50,2.234,7.125,0.7412,0.7136,5.27,4.73,665561,645305,-0.0164,-0.0251,-10.6,-33.3,0.2735,0.3307,0.3636,0.4196,0.1273,0.1518
2024-06-30,744916,NYY,TOR,Gerrit Cole,Kevin Gausman,ltd,ltd,live,live,1.0100,0.3781,0.3980,0.7761,0.4602,0.5398,0.1826,NRFI,LEAN,4,0.4602,0.5398,NRFI,LEAN,2.6268,4.2577,0.9809,1.2692,3.0987,3.9939,2.0670,2.0769,0.8612,1.3500,9.5598,8.7231,0.3052,0.3281,0.3984,0.4167,4.1794,4.5918,,,,,,,0.3658,0.3341,0.4925,0.4071,0.2437,0.1557,3,3,0.3946,0.3420,0.5457,0.4233,0.2543,0.1590,3,3,current,current,0.2000,0.8000,0.4000,1.0000,5,5,0.4000,0.7000,0.7000,0.9000,10,10,0.5161,,,,,1,0.0000,0.0000,4.9353,4.2577,5.0774,3.8038,1.9232,1.3500,3.3642,2.0769,8.1885,8.7231,1.3123,1.2692,blend,current,8.0,86.66666666666667,2,16,1,1,1,1,0,0,0,0,2,0,2,YRFI,LOSS,13,1,5,5,0.5424,0.5819,0.4172,0.0837,0.0404,0.3344,95.91,93.89,7.66,7.92,0.9290,0.7493,R,R,5.229,8.029,61,50,4.226,3.115,0.7335,0.7508,6.47,6.00,643376,669224,-0.0165,0.0055,-55.7,24.6,0.4154,0.4286,0.5047,0.5455,0.2150,0.2273
2024-06-30,745802,HOU,NYM,Shawn Dubin,Luis Severino,avg,ltd,live,live,0.9600,0.6303,0.4639,1.0942,0.3348,0.6652,0.2989,YRFI,STRONG,3,0.3348,0.6652,YRFI,STRONG,2.2500,3.2878,1.2500,1.1513,3.2901,3.8990,4.5000,3.0886,0.0000,0.7970,6.7500,7.0738,0.3299,0.3162,0.4351,0.4076,5.0494,4.4280,,,,,,,0.3733,0.3421,0.4951,0.4956,0.2211,0.2298,3,3,0.3285,0.3435,0.4382,0.4507,0.1761,0.1958,3,3,current,current,0.0000,0.8000,0.0000,0.8000,1,5,0.0000,0.6000,0.0000,0.9000,1,10,0.5625,27.5000,19.5000,258,77,0,14.0271,13.5458,4.2000,3.2878,4.2000,3.7089,1.2000,0.7970,3.0000,3.0886,8.9000,7.0738,1.2500,1.1513,prior,current,0,90.33333333333333,0,15,1,2,1,1,0,1,0,0,0,0,0,NRFI,LOSS,13,1,4,7,0.5185,0.6428,0.3304,0.2818,0.1512,0.0755,94.97,95.92,6.64,9.83,0.7683,0.7493,R,R,3.341,3.345,12,50,3.606,4.737,0.7197,0.7136,6.33,4.00,620443,673237,0.0054,-0.0186,8.4,-86.1,0.3739,0.3906,0.5288,0.5702,0.2115,0.2645
2024-06-30,745072,WSH,TB,Patrick Corbin,Taj Bradley,ltd,ltd,live,live,0.9300,0.4807,0.5707,1.0514,0.3495,0.6505,0.2831,YRFI,STRONG,4,0.3495,0.6505,YRFI,STRONG,5.4607,3.8054,1.5281,1.1477,4.7732,4.5384,3.2360,3.2617,1.2135,1.8121,6.0674,11.0537,0.3143,0.3299,0.3975,0.4424,4.3319,5.2359,,,,,,,0.3095,0.3614,0.4177,0.4422,0.1677,0.1602,3,3,0.3419,0.3176,0.4535,0.3770,0.1900,0.1261,3,3,current,current,1.0000,0.8000,1.0000,0.8000,5,5,1.0000,0.7000,1.0000,0.8000,10,10,0.5016,,,,,1,0.0000,0.0000,5.4607,3.8054,4.5831,4.3483,1.2135,1.8121,3.2360,3.2617,6.0674,11.0537,1.5281,1.1477,current,current,89.0,49.666666666666664,16,9,2,3,2,0,0,0,1,0,0,0,0,NRFI,LOSS,13,1,6,6,0.51,0.5296,0.4557,0.2018,0.0336,0.2685,91.43,96.35,10.41,5.49,0.7170,0.8210,L,R,4.743,6.232,88,24,3.841,4.787,0.7136,0.7272,5.33,5.73,656577,686452,0.0192,0.0064,40.0,4.7,0.4154,0.3644,0.6111,0.4907,0.2870,0.1759
2024-06-30,746290,CLE,KC,Logan Allen,Seth Lugo,ltd,ltd,live,live,0.9600,0.3874,0.4653,0.8527,0.4263,0.5737,0.2102,PASS,NO EDGE,4,0.4263,0.5737,PASS,NO EDGE,5.7203,2.2909,1.5508,1.0455,5.8198,3.3356,3.5466,2.1273,2.0593,0.7364,7.3220,7.7727,0.3134,0.3043,0.3838,0.3994,4.1172,4.1963,,,,,,,0.3478,0.3213,0.4214,0.4374,0.1465,0.1678,2,3,0.3716,0.3202,0.5439,0.4333,0.2314,0.1727,3,3,current,current,0.4000,0.6000,0.4000,0.8000,5,5,0.4000,0.6000,0.5000,0.8000,10,10,0.5376,24.9000,10.7000,76,52,0,-9.3584,-5.1875,5.7203,2.2909,5.6297,3.1455,2.0593,0.7364,3.5466,2.1273,7.3220,7.7727,1.5508,1.0455,current,current,78.66666666666667,110.0,16,17,3,2,2,1,1,0,1,0,0,1,1,YRFI,PASS,14,1,5,5,0.5571,0.4692,0.261,0.4367,0.182,0.0942,91.2,92.2,9.52,5.29,0.7267,0.7187,L,R,3.933,5.816,41,39,2.830,6.105,0.7272,0.7272,6.33,4.33,666023,666310,0.0135,0.0108,45.8,48.8,0.2975,0.2414,0.5315,0.3738,0.2793,0.1869
2024-06-30,746779,COL,CWS,Kyle Freeland,Garrett Crochet,ltd,avg,live,live,0.9800,0.4474,0.4985,0.9459,0.3883,0.6117,0.2444,YRFI,LEAN,3,0.3883,0.6117,YRFI,LEAN,9.5538,3.0530,1.9385,0.9435,5.1362,2.5480,3.7385,1.9081,1.2462,0.9541,5.4000,12.4028,0.3107,0.2933,0.4058,0.3865,4.4506,3.9986,,,,,,,0.2718,0.3184,0.3762,0.4738,0.1469,0.2143,3,3,0.3134,0.3102,0.4135,0.4068,0.1466,0.1627,3,3,current,current,0.2000,0.8000,0.4000,1.0000,5,5,0.2000,0.9000,0.5000,1.0000,10,10,0.5180,16.2000,23.8000,32,68,0,-23.7420,1.6602,8.4430,3.0530,4.9396,2.3580,1.2882,0.9541,3.5836,1.9081,5.5218,12.4028,1.8687,0.9435,blend,current,21.666666666666668,94.33333333333333,5,17,2,3,1,0,0,0,1,1,0,0,0,NRFI,LOSS,14,1,7,6,0.5822,0.7008,0.3013,0.2399,0.1164,0.0593,91.39,97.18,5.73,6.19,0.5603,0.6713,L,L,2.159,4.586,95,50,1.368,9.764,0.7136,0.6942,6.13,4.33,455117,696100,-0.0384,0.0157,-77.6,13.6,0.2650,0.3525,0.3458,0.4112,0.1121,0.1495
2024-06-30,745971,CHC,MIL,Kyle Hendricks,Freddy Peralta,ltd,ltd,live,live,1.0300,0.4815,0.4297,0.9112,0.4020,0.5980,0.2316,YRFI,LEAN,4,0.4020,0.5980,YRFI,LEAN,8.1000,4.0345,1.6154,1.1724,5.4824,3.4280,2.7000,3.2069,2.0769,1.1379,7.6846,11.5862,0.3290,0.3189,0.4204,0.3875,5.0042,4.4901,,,,,,,0.3441,0.3464,0.4370,0.4109,0.1510,0.1451,3,3,0.3396,0.3649,0.4003,0.4362,0.1414,0.1385,3,3,current,current,0.8000,0.4000,1.0000,0.6000,5,5,0.8000,0.6000,0.9000,0.7000,10,10,0.5489,,,,,1,0.0000,0.0000,8.1000,4.0345,5.2923,3.2379,2.0769,1.1379,2.7000,3.2069,7.6846,11.5862,1.6154,1.1724,current,current,43.333333333333336,87.0,9,16,2,2,2,2,0,0,0,0,1,0,1,YRFI,WIN,14,1,5,6,0.482,0.5388,0.1307,0.2864,0.3874,0.1748,87.64,94.34,6.74,6.62,0.7413,0.8033,R,R,3.815,4.503,93,27,4.637,4.639,0.7075,0.7508,4.93,5.27,661388,665804,0.0222,0.0075,118.4,35.1,0.3780,0.3333,0.3784,0.3415,0.0901,0.0732
2024-06-30,745154,CIN,STL,Hunter Greene,Lance Lynn,ltd,ltd,live,live,0.9700,0.5641,0.5141,1.0782,0.3402,0.6598,0.2930,YRFI,STRONG,4,0.3402,0.6598,YRFI,STRONG,3.7878,3.8571,1.1655,1.3592,3.5923,4.0738,3.7878,3.3061,0.8741,1.1020,10.0036,8.5959,0.3262,0.3253,0.4195,0.4158,4.8008,4.4393,,,,,,,0.3265,0.3267,0.4319,0.3925,0.1877,0.1559,3,3,0.3431,0.3339,0.4554,0.3971,0.1962,0.1358,3,3,current,current,0.8000,0.4000,0.8000,0.8000,5,5,0.7000,0.4000,0.8000,0.6000,10,10,0.5786,25.6000,16.1000,16,47,0,-9.4633,13.0252,3.7878,3.8571,3.4022,3.8837,0.8741,1.1020,3.7878,3.3061,10.0036,8.5959,1.1655,1.3592,current,current,92.66666666666667,81.66666666666667,16,16,2,1,0,0,2,1,0,0,0,0,0,NRFI,LOSS,14,1,5,6,0.5525,0.7509,0.364,0.1864,0.0835,0.0628,97.61,91.98,10.64,7.2,0.7777,0.6870,R,R,4.484,3.178,44,85,4.718,3.975,0.6942,0.7412,4.87,5.60,686780,571912,0.0014,-0.0288,3.7,-54.5,0.4062,0.3178,0.6525,0.3750,0.2881,0.1354
2024-06-30,745320,LAD,SF,James Paxton,Spencer Bivens,ltd,avg,live,live,0.9400,0.4914,0.4750,0.9665,0.3804,0.6196,0.2519,YRFI,LEAN,3,0.3804,0.6196,YRFI,LEAN,3.3907,4.1499,1.2977,1.2651,4.8808,4.1499,4.5209,2.8894,1.0047,1.2122,6.1535,8.3442,0.3381,0.3125,0.4515,0.3856,5.4958,4.1850,,,,,,,0.3662,0.3351,0.5047,0.4686,0.2466,0.2189,3,3,0.3777,0.3316,0.5306,0.4035,0.2449,0.1602,3,3,current,current,0.6000,,1.0000,,5,0,0.3000,,0.8000,0.6000,10,0,0.5133,24.1000,32.0000,278,46,0,9.3559,30.6018,3.3907,4.2000,4.6907,4.2000,1.0047,1.2000,4.5209,3.0000,6.1535,8.9000,1.2977,1.2500,current,prior,71.66666666666667,0,14,0,2,3,2,0,0,0,1,0,0,1,1,YRFI,WIN,16,1,6,3,0.6162,0.5749,0.3182,0.2897,0.0656,0.1354,93.15,94.34,10.57,5.78,0.7460,0.8737,L,R,4.750,4.576,50,22,3.000,3.810,0.7136,0.6942,,4.53,672275,605131,0.0468,-0.0035,221.4,-6.2,0.4296,0.2764,0.6322,0.3302,0.3218,0.1321
2024-06-30,746209,DET,LAA,Casey Mize,Tyler Anderson,avg,ltd,live,live,0.9900,0.4980,0.4878,0.9858,0.3731,0.6269,0.2590,YRFI,LEAN,3,0.3731,0.6269,YRFI,LEAN,4.5409,2.6275,1.4864,1.2181,3.7810,4.8102,2.3318,4.1678,0.8591,0.9966,6.8727,5.8893,0.3061,0.3171,0.3847,0.4250,4.1116,4.5523,,,,,,,0.3405,0.3029,0.4252,0.3702,0.1541,0.1309,3,3,0.3423,0.3238,0.4168,0.3952,0.1649,0.1417,3,3,current,current,0.2000,0.6000,0.2000,0.6000,5,5,0.3000,0.7000,0.3000,0.7000,10,10,0.4850,29.0000,16.9000,209,37,0,16.0729,-5.2224,4.5409,2.6275,3.5909,4.6201,0.8591,0.9966,2.3318,4.1678,6.8727,5.8893,1.4864,1.2181,current,current,73.33333333333333,99.33333333333333,15,16,2,2,1,2,0,0,0,1,1,0,1,YRFI,WIN,16,1,6,5,0.4704,0.5197,0.348,0.109,0.1817,0.3713,95.52,89.35,9.29,10.41,0.7580,0.6253,R,L,4.782,4.524,71,20,2.922,5.526,0.7396,0.7136,6.00,4.73,681351,608348,-0.0165,0.0019,-88.4,6.7,0.3524,0.3232,0.3516,0.3095,0.0989,0.0595
2024-06-30,747182,OAK,ARI,Luis Medina,Brandon Pfaadt,ltd,ltd,live,live,1.0000,0.4701,0.5712,1.0413,0.3530,0.6470,0.2794,YRFI,STRONG,4,0.3530,0.6470,YRFI,STRONG,5.6250,4.4536,1.5833,1.1753,4.4568,4.0014,4.5000,2.2268,0.7500,1.2062,6.3750,7.9794,0.2997,0.3217,0.3737,0.4085,3.6822,4.5918,,,,,,,0.3199,0.3600,0.4443,0.4955,0.2142,0.2150,3,2,0.3351,0.3272,0.4656,0.4080,0.2006,0.1554,3,3,current,current,0.4000,0.2000,0.4000,0.8000,5,5,0.5000,0.5000,0.5000,0.8000,10,10,0.4746,,,,,1,0.0000,0.0000,5.6046,4.4536,4.2697,3.8113,0.7666,1.2062,4.4909,2.2268,6.4711,7.9794,1.5778,1.1753,current,current,24.0,97.0,5,16,1,2,1,1,0,1,0,0,0,0,0,NRFI,LOSS,16,1,6,5,0.5667,0.5553,0.3528,0.3262,0.0806,0.1185,95.91,93.76,6.22,6.18,0.7737,0.7163,R,R,3.599,4.694,59,17,4.405,5.973,0.7136,0.7136,6.00,4.80,571466,668832,-0.0113,-0.0026,-13.6,-4.2,0.3387,0.2822,0.4159,0.3750,0.1416,0.1562
2024-06-30,745243,MIN,SEA,Joe Ryan,Luis Castillo,ltd,ltd,live,live,0.9500,0.4209,0.4514,0.8724,0.4180,0.5820,0.2174,PASS,NO EDGE,4,0.4180,0.5820,PASS,NO EDGE,3.3061,3.7926,0.9592,1.2140,3.6983,4.0125,1.3776,2.7090,1.3776,1.2642,9.1837,9.0301,0.3253,0.3207,0.4268,0.4131,4.7726,4.6596,,,,,,,0.3153,0.3445,0.3787,0.4374,0.1270,0.1718,3,3,0.3378,0.3096,0.4330,0.3549,0.1622,0.1141,3,3,current,current,0.6000,0.2000,0.6000,0.2000,5,5,0.6000,0.4000,0.7000,0.6000,10,10,0.6001,,,,,1,0.0000,0.0000,3.3061,3.7926,3.5082,3.8224,1.3776,1.2642,1.3776,2.7090,9.1837,9.0301,0.9592,1.2140,current,current,98.0,99.66666666666667,16,17,1,2,0,2,1,0,0,0,1,0,1,YRFI,PASS,16,1,5,5,0.5442,0.6338,0.2327,0.2235,0.2232,0.1427,93.87,95.52,5.34,7.47,0.7090,0.6617,R,R,4.140,2.970,78,76,4.084,3.281,0.7510,0.6796,5.67,6.20,641598,543877,-0.0437,0.0097,-40.3,35.3,0.3750,0.2414,0.5421,0.2150,0.2150,0.0374
2024-06-30,747016,TEX,BAL,Andrew Heaney,Cole Irvin,ltd,ltd,live,live,1.0600,0.5375,0.5893,1.1268,0.3241,0.6759,0.3108,YRFI,STRONG,4,0.3241,0.6759,YRFI,STRONG,4.3009,3.6419,1.3142,1.3116,4.2326,3.9180,2.5088,1.8837,1.4336,1.0047,8.8407,6.5302,0.3354,0.3207,0.4488,0.4204,5.3545,4.9364,,,,,,,0.3272,0.3454,0.3705,0.4407,0.1514,0.1750,2,3,0.3660,0.3552,0.3979,0.5130,0.1326,0.2312,2,3,current,current,0.0000,0.2000,0.6000,0.6000,5,5,0.5000,0.6000,0.8000,0.8000,10,10,0.5086,27.5000,9.4000,223,80,0,9.2273,1.7936,4.3009,3.6419,4.0425,3.7279,1.4336,1.0047,2.5088,1.8837,8.8407,6.5302,1.3142,1.3116,current,current,75.33333333333333,71.66666666666667,15,13,2,2,1,1,1,1,1,1,0,0,0,NRFI,LOSS,19,0,5,5,0.5161,0.5181,0.3136,0.3478,0.1692,0.1341,91.56,91.74,7.88,6.8,0.6370,0.8560,L,L,4.931,4.387,2,73,4.100,3.734,0.7075,0.7396,5.27,5.47,668939,668800,-0.0043,0.0033,-19.3,3.8,0.3458,0.4091,0.4203,0.5446,0.1739,0.2321
2024-07-01,744914,HOU,TOR,Hunter Brown,Yariel Rodríguez,ltd,avg,live,live,1.0100,0.5024,0.5300,1.0324,0.3561,0.6439,0.2762,YRFI,STRONG,3,0.3561,0.6439,YRFI,STRONG,4.5398,4.1499,1.3938,1.2651,4.2857,4.1499,3.8230,2.8894,1.3142,1.2122,9.7965,8.3442,0.3299,0.3281,0.4351,0.4167,5.0494,4.5918,,,,,,,0.3623,0.3420,0.4708,0.4624,0.2074,0.1724,3,3,0.3362,0.3323,0.4524,0.3620,0.1845,0.1160,3,3,current,current,0.6000,0.4000,0.8000,0.6000,5,5,0.6000,0.3333,0.7000,0.6667,10,6,0.5161,,,,,1,0.0000,0.0000,4.5398,5.1920,4.0956,4.5427,1.3142,1.0720,3.8230,5.2000,9.7965,8.7307,1.3938,1.6867,current,blend,75.33333333333333,17.666666666666668,15,6,1,1,1,1,0,0,0,0,0,0,0,NRFI,LOSS,15,1,6,5,0.6052,0.5186,0.2695,0.3868,0.1253,0.0945,95.84,93.76,7.49,4.89,0.7723,0.7473,R,R,5.571,3.270,50,88,6.000,2.207,0.7136,0.7272,2.80,6.20,672386,673237,0.0208,-0.0186,79.6,-86.1,0.3985,0.3982,0.5128,0.3444,0.1966,0.1000
2024-07-01,744840,NYM,WSH,David Peterson,MacKenzie Gore,ltd,ltd,live,live,0.9700,0.5172,0.5136,1.0308,0.3567,0.6433,0.2756,YRFI,STRONG,4,0.3567,0.6433,YRFI,STRONG,3.6667,3.6000,1.4815,1.3882,4.6975,3.0195,4.3333,2.9647,1.0000,0.7412,6.6667,10.4824,0.3162,0.3143,0.4076,0.3975,4.4280,4.3319,,,,,,,0.3171,0.3095,0.4739,0.4177,0.2196,0.1677,3,3,0.3248,0.3429,0.4411,0.4501,0.1793,0.1881,3,3,current,current,0.4000,0.6000,1.0000,0.8000,5,5,0.5000,0.5000,0.9000,0.8000,10,10,0.5416,25.0000,13.6000,11,37,0,-12.6097,5.0946,3.6667,3.6000,4.5074,2.8294,1.0000,0.7412,4.3333,2.9647,6.6667,10.4824,1.4815,1.3882,current,current,27.0,85.0,5,16,3,1,0,2,1,0,1,1,0,0,0,NRFI,LOSS,18,0,6,6,0.5751,0.6246,0.2608,0.2829,0.1641,0.0925,92.46,96.0,7.78,10.13,0.7720,0.7877,L,L,3.746,6.074,100,50,3.884,3.764,0.7272,0.6487,5.27,5.40,660688,682626,-0.0126,-0.0051,-59.9,-18.7,0.3099,0.4152,0.4569,0.5794,0.2069,0.2617
2024-07-01,746535,MIL,COL,Rob Zastryzny,Austin Gomber,ltd,ltd,live,live,1.2200,0.6547,0.6115,1.2662,0.2819,0.7181,0.3611,YRFI,STRONG,4,0.2819,0.7181,YRFI,STRONG,9.0000,4.6286,2.0000,1.3102,1.2901,5.0289,0.0000,2.6449,0.0000,1.5429,9.0000,6.1714,0.3189,0.3107,0.3875,0.4058,4.4901,4.4506,,,,,,,0.3642,0.3192,0.4458,0.4242,0.1644,0.1698,3,3,0.3736,0.3295,0.4559,0.4487,0.1607,0.1765,3,3,current,current,0.0000,0.0000,0.0000,0.2000,1,5,0.0000,0.3000,0.0000,0.5000,1,10,0.4410,28.4000,16.3000,301,30,0,-6.6298,14.8908,4.2993,4.6286,4.1982,4.8388,1.0730,1.5429,3.4700,2.6449,8.5268,6.1714,1.3409,1.3102,prior,current,0,81.66666666666667,0,15,2,1,1,2,0,0,1,1,0,0,0,NRFI,LOSS,20,0,5,6,0.6471,0.4043,0.3109,0.3905,0.042,0.2052,91.49,90.4,9.33,9.35,0.8563,0.7363,L,L,4.906,4.200,38,50,4.865,,0.7136,0.7136,4.60,1.00,553869,606992,-0.0083,0.0039,-25.6,3.4,0.3333,0.3306,0.3271,0.4211,0.0748,0.1491
2024-07-02,745482,STL,PIT,Kyle Gibson,Mitch Keller,ltd,ltd,live,live,0.9600,0.4163,0.4414,0.8577,0.4241,0.5759,0.2121,PASS,NO EDGE,4,0.4241,0.5759,PASS,NO EDGE,3.6958,3.2034,1.2433,1.2203,4.2483,3.3206,3.6958,2.4712,1.0266,0.7322,7.9049,8.3288,0.3253,0.3153,0.4158,0.3939,4.4393,4.2867,,,,,,,0.3267,0.3513,0.3925,0.4326,0.1559,0.1728,3,3,0.3363,0.3234,0.3984,0.4317,0.1362,0.1811,3,3,current,current,0.6000,0.6000,0.8000,1.0000,5,5,0.6000,0.6000,0.8000,1.0000,10,10,0.5322,27.4000,10.0000,128,41,0,-4.5399,-8.9101,3.6958,3.2034,4.0582,3.1305,1.0266,0.7322,3.6958,2.4712,7.9049,8.3288,1.2433,1.2203,current,current,87.66666666666667,98.33333333333333,15,16,1,2,0,1,1,1,0,0,0,0,0,NRFI,PASS,18,0,6,7,0.5025,0.5828,0.398,0.4071,0.0995,0.0102,90.94,93.99,6.03,4.34,0.6870,0.7937,R,R,3.796,4.889,16,79,2.163,3.363,0.7028,0.6942,6.13,5.73,518735,575929,0.0133,-0.0106,37.8,-21.8,0.3235,0.2984,0.3696,0.4636,0.1196,0.2545
2024-07-02,746623,CWS,CLE,Chris Flexen,Carlos Carrasco,ltd,ltd,live,live,0.9600,0.5256,0.5919,1.1175,0.3271,0.6729,0.3074,YRFI,STRONG,4,0.3271,0.6729,YRFI,STRONG,5.4495,5.2714,1.4862,1.4000,5.1754,4.7758,3.8394,2.9571,1.4862,1.4143,6.9358,6.9429,0.2933,0.3134,0.3865,0.3838,3.9986,4.1172,,,,,,,0.3184,0.3478,0.4413,0.4214,0.1800,0.1465,3,2,0.2764,0.3710,0.3777,0.5406,0.1579,0.2289,3,3,current,current,0.6000,1.0000,0.6000,1.0000,5,5,0.8000,0.8000,0.8000,0.9000,10,10,0.5131,27.8000,13.3000,131,49,0,7.2437,-11.1543,5.4495,5.2714,4.9853,4.5857,1.4862,1.4143,3.8394,2.9571,6.9358,6.9429,1.4862,1.4000,current,current,72.66666666666667,70.0,15,14,1,3,1,2,0,1,0,0,1,0,1,YRFI,WIN,18,0,7,6,0.5023,0.4235,0.3404,0.3444,0.1573,0.2321,91.31,91.41,9.99,4.65,0.6897,0.7267,R,R,5.284,4.564,21,26,5.977,5.472,0.7396,0.7136,4.93,5.00,595978,686676,0.0223,-0.0299,44.2,-142.6,0.3140,0.2893,0.4340,0.5310,0.1981,0.2743
2024-07-02,746047,BOS,MIA,Kutter Crawford,Valente Bellozo,ltd,avg,live,live,0.9500,0.4553,0.4076,0.8629,0.4219,0.5781,0.2140,PASS,NO EDGE,3,0.4219,0.5781,PASS,NO EDGE,3.5426,4.1499,1.1489,1.2651,3.9816,4.1499,2.8723,2.8894,1.2447,1.2122,9.2872,8.3442,0.3235,0.3162,0.4232,0.4058,4.7387,4.1398,,,,,,,0.3383,0.3121,0.4520,0.4247,0.1781,0.1733,3,3,0.3468,0.3064,0.4980,0.4084,0.2250,0.1600,3,3,current,current,0.4000,1.0000,0.4000,1.0000,5,1,0.6000,1.0000,0.6000,1.0000,10,1,0.4425,,,,,1,0.0000,0.0000,3.5426,3.5600,3.7915,3.8200,1.2447,0.9600,2.8723,2.4000,9.2872,7.8400,1.1489,1.1400,current,blend,94.0,5.0,17,1,2,2,2,1,0,1,0,0,2,0,2,YRFI,PASS,18,0,6,6,0.4975,0.5014,0.4168,0.3542,0.0857,0.1444,92.56,89.17,10.18,8.09,0.8090,0.7133,R,R,0.968,4.174,50,58,,5.143,0.7136,0.7136,5.00,5.13,663743,657136,-0.0060,-0.0002,-26.6,-0.7,0.3478,0.2581,0.5660,0.3644,0.2736,0.1356
2024-07-02,744838,NYM,WSH,Sean Manaea,DJ Herz,ltd,avg,live,live,0.9700,0.4459,0.4429,0.8888,0.4112,0.5888,0.2234,YRFI,LEAN,3,0.4112,0.5888,YRFI,LEAN,3.8908,5.4844,1.2969,1.5000,3.8272,4.7901,4.0087,2.9531,0.8253,2.1094,8.9607,11.3906,0.3162,0.3143,0.4076,0.3975,4.4280,4.3319,,,,,,,0.3495,0.3095,0.4680,0.4177,0.2041,0.1677,2,3,0.3385,0.3450,0.4407,0.4500,0.1939,0.1872,2,3,current,current,0.6000,0.8000,0.8000,1.0000,5,5,0.5000,0.8000,0.9000,1.0000,10,5,0.5416,28.1000,11.3000,187,34,0,10.1564,-4.9536,3.8908,5.2960,3.6371,4.5413,0.8253,1.9760,4.0087,2.9600,8.9607,11.0253,1.2969,1.4633,current,blend,76.33333333333333,21.333333333333332,15,5,1,1,2,2,1,0,1,1,0,0,0,NRFI,LOSS,18,0,6,6,0.5956,0.5422,0.2876,0.2125,0.1168,0.2453,92.31,93.51,7.01,9.96,0.7713,0.7877,L,L,4.139,4.554,50,50,5.735,4.269,0.7136,0.7396,4.27,5.00,660688,682626,-0.0126,-0.0051,-59.9,-18.7,0.3628,0.4233,0.5600,0.5288,0.2800,0.2212
