date,game_pk,away,home,away_pitcher,home_pitcher,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_lambda,home_lambda,lambda_total,nrfi_prob,yrfi_prob,over_1_5_prob,pick_side,pick_strength,data_points,nrfi_prob_raw,yrfi_prob_raw,pick_side_raw,pick_strength_raw,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,away_fi_era,home_fi_era,away_fi_whip,home_fi_whip,away_fi_ip,home_fi_ip,away_top3_obp,home_top3_obp,away_top3_slg,home_top3_slg,away_top3_iso,home_top3_iso,away_top3_n,home_top3_n,away_top3c_obp,home_top3c_obp,away_top3c_slg,home_top3c_slg,away_top3c_iso,home_top3c_iso,away_top3c_n,home_top3c_n,away_top3c_source,home_top3c_source,away_p_last5_game_nrfi,home_p_last5_game_nrfi,away_p_last5_pitcher_nrfi,home_p_last5_pitcher_nrfi,away_p_last5_n,home_p_last5_n,away_p_last10_game_nrfi,home_p_last10_game_nrfi,away_p_last10_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_n,home_p_last10_n,fi_park_nrfi_rate,wx_temp_c,wx_wind_kmh,wx_wind_deg,wx_humidity,wx_is_dome,wx_wind_out,wx_wind_cross,away_era_blend,home_era_blend,away_fip_blend,home_fip_blend,away_hr9_blend,home_hr9_blend,away_bb9_blend,home_bb9_blend,away_k9_blend,home_k9_blend,away_whip_blend,home_whip_blend,away_blend_source,home_blend_source,away_current_ip,home_current_ip,away_current_starts,home_current_starts,fi_away_runs,fi_home_runs,fi_total_runs,actual_side,graded_result
2022-07-02,662482,MIA,WSH,Daniel Castano,Jackson Tetreault,ltd,avg,live,live,0.9700,0.4097,0.5022,0.9119,0.4018,0.5982,0.2319,YRFI,LEAN,3,0.4018,0.5982,YRFI,LEAN,4.3122,4.2000,1.2885,1.2500,4.3241,4.2000,3.0975,3.0000,1.2240,1.2000,8.3842,8.9000,0.2997,0.3354,0.3756,0.4167,3.8969,4.4675,,,,,,,0.3366,0.3750,0.4225,0.4619,0.1692,0.1950,3,3,0.3478,0.3661,0.4251,0.4217,0.1422,0.1521,3,3,current,current,0.4000,0.3333,1.0000,0.6667,5,3,0.4286,0.3333,0.8571,0.6667,7,3,0.5416,26.9000,11.9000,76,75,0,-8.7031,-8.1158,3.5399,4.2240,4.5717,4.9720,1.1117,1.4640,3.5112,2.7600,6.2830,5.7280,1.3723,1.3600,blend,blend,17.0,17.0,3,3,2,0,2,YRFI,WIN
2022-07-02,661103,MIL,PIT,Aaron Ashby,Bryse Wilson,ltd,ltd,live,live,0.9600,0.5101,0.4214,0.9314,0.3940,0.6060,0.2390,YRFI,LEAN,4,0.3940,0.6060,YRFI,LEAN,4.2910,4.9021,1.2292,1.3684,3.9973,4.9364,3.1200,2.8175,1.1880,1.5920,9.5110,6.9136,0.3171,0.3098,0.3975,0.3682,4.5466,3.8178,,,,,,,0.3381,0.3508,0.4283,0.4557,0.1760,0.1756,3,3,0.3191,0.3183,0.4508,0.4164,0.2098,0.1644,3,3,current,current,0.6000,0.2000,0.6000,0.2000,5,5,0.7000,0.3000,0.8000,0.5000,10,10,0.5322,27.8000,11.9000,325,38,0,2.0664,11.7192,4.9091,8.2897,4.3893,6.2583,1.3388,2.0759,4.9091,4.8084,10.2645,6.5984,1.5868,1.8905,current,blend,40.333333333333336,20.666666666666664,8,6,1,0,1,YRFI,WIN
2022-07-02,662890,LAA,HOU,Patrick Sandoval,José Urquidy,ltd,ltd,live,live,0.9900,0.4060,0.5350,0.9410,0.3902,0.6098,0.2426,YRFI,LEAN,4,0.3902,0.6098,YRFI,LEAN,3.7795,3.7650,1.2210,1.0550,3.9275,4.0619,3.5250,1.9486,1.1550,1.3724,9.4975,7.9026,0.3107,0.3372,0.4076,0.4415,4.4619,5.2528,,,,,,,0.3612,0.3460,0.5490,0.5310,0.2940,0.2540,2,1,0.3674,0.3615,0.5235,0.5574,0.2413,0.2702,2,3,current,current,0.4000,0.6000,0.8000,1.0000,5,5,0.4000,0.3000,0.8000,0.7000,10,10,0.5361,,,,,1,0.0000,0.0000,2.6308,4.3587,3.0846,4.7143,0.4154,1.6951,4.1538,1.9372,9.0000,6.6592,1.3692,1.3722,current,current,65.0,74.33333333333333,12,14,0,3,3,YRFI,WIN
2022-07-02,662904,KC,DET,Kris Bubic,Beau Brieske,ltd,avg,live,live,0.9800,0.4362,0.5431,0.9793,0.3756,0.6244,0.2566,YRFI,LEAN,3,0.3756,0.6244,YRFI,LEAN,4.3725,4.2000,1.3475,1.2500,4.7308,4.2000,3.8135,3.0000,1.4423,1.2000,8.1442,8.9000,0.3070,0.3088,0.3975,0.4003,4.2528,4.3150,,,,,,,0.3200,0.3175,0.4150,0.4418,0.1385,0.1812,2,2,0.3123,0.3041,0.3843,0.3642,0.1262,0.1060,3,3,current,current,0.6000,0.4000,1.0000,0.6000,5,5,0.3000,0.5000,0.6000,0.6000,10,10,0.5107,28.4000,16.6000,319,28,0,-8.5496,14.2290,7.4071,4.5474,5.3566,5.5632,1.4336,1.9895,5.4956,2.8421,7.4071,6.1105,1.9115,1.2632,current,current,37.666666666666664,63.333333333333336,10,12,2,1,3,YRFI,WIN
2022-07-02,662163,OAK,SEA,Paul Blackburn,George Kirby,ltd,avg,live,live,0.9500,0.4422,0.4776,0.9198,0.3986,0.6014,0.2348,YRFI,LEAN,3,0.3986,0.6014,YRFI,LEAN,4.7302,4.2000,1.3675,1.2500,4.5341,4.2000,2.7975,3.0000,1.4190,1.2000,8.0243,8.9000,0.3171,0.3043,0.4067,0.3875,4.5749,4.3150,,,,,,,0.3286,0.3940,0.4453,0.5560,0.1973,0.2510,3,1,0.3000,0.3421,0.3593,0.4106,0.1346,0.1575,3,2,current,current,0.4000,0.4000,0.6000,0.6000,5,5,0.5000,0.4000,0.6000,0.6000,10,10,0.6001,,,,,1,0.0000,0.0000,3.1240,4.0755,3.4719,4.5906,0.7810,2.0377,2.3430,1.1887,6.9174,8.3208,1.1901,1.2264,current,current,80.66666666666667,53.0,15,10,1,0,1,YRFI,WIN
2022-07-02,662456,TEX,NYM,Martín Pérez,Trevor Williams,ltd,ltd,live,live,0.9600,0.4098,0.4878,0.8976,0.4076,0.5924,0.2266,YRFI,LEAN,4,0.4076,0.5924,YRFI,LEAN,4.6050,4.3118,1.4450,1.4307,4.4342,3.8401,2.8816,3.0673,1.4250,1.1223,7.9684,8.9526,0.2960,0.3153,0.3783,0.3929,3.9082,3.9703,,,,,,,0.3557,0.3656,0.5320,0.4360,0.2526,0.1596,2,3,0.3040,0.3348,0.3903,0.4263,0.1581,0.1620,3,3,current,current,0.8000,0.4000,0.8000,0.6000,5,5,0.8000,0.4000,0.9000,0.6000,10,10,0.5625,25.0000,11.8000,239,84,0,10.6944,4.9869,2.2179,4.8525,2.4679,5.0496,0.1929,1.8449,2.2179,1.9227,7.4250,6.1181,1.1571,1.3772,current,current,93.33333333333333,24.0,15,6,0,2,2,YRFI,WIN
2022-07-02,663037,ATL,CIN,Spencer Strider,Tyler Mahle,avg,ltd,live,live,1.0900,0.5091,0.5569,1.0660,0.3444,0.6556,0.2885,YRFI,STRONG,3,0.3444,0.6556,YRFI,STRONG,4.2000,3.8625,1.2500,1.2350,4.2000,3.7250,3.0000,3.1500,1.2000,1.2000,8.9000,10.1000,0.3189,0.3272,0.4332,0.4296,4.8679,4.8178,,,,,,,0.3527,0.3555,0.5146,0.4272,0.2504,0.1753,3,3,0.3599,0.3303,0.4849,0.4508,0.2063,0.1920,3,3,current,current,1.0000,0.4000,1.0000,0.8000,5,5,0.8333,0.5000,0.8333,0.7000,6,10,0.5303,30.8000,9.1000,342,38,0,-0.6348,9.0778,3.6818,4.5344,2.6909,3.3176,0.9205,0.9275,3.3750,3.2977,12.8864,9.9962,1.1250,1.2710,current,current,29.333333333333332,87.33333333333333,6,16,0,0,0,NRFI,LOSS
2022-07-02,663198,BOS,CHC,Josh Winckowski,Alec Mills,avg,ltd,live,live,1.0000,0.5143,0.4781,0.9925,0.3707,0.6293,0.2615,YRFI,STRONG,3,0.3707,0.6293,YRFI,STRONG,4.2000,4.8525,1.2500,1.3925,4.2000,4.2321,3.0000,2.6786,1.2000,1.2076,8.9000,7.1599,0.3272,0.3125,0.4460,0.4076,5.0607,4.3602,,,,,,,0.3418,0.3371,0.5120,0.4453,0.2352,0.1940,3,2,0.3838,0.3710,0.5433,0.4356,0.2228,0.1588,3,3,current,current,0.5000,0.2000,1.0000,0.2000,4,5,0.5000,0.5000,1.0000,0.6000,4,10,0.5579,24.5000,15.3000,139,47,0,7.8801,-13.1147,3.7200,4.8525,3.5200,4.2321,0.6000,1.2076,2.7600,2.6786,6.4600,7.1599,1.4100,1.3925,blend,prior,20.0,0,4,0,0,0,0,NRFI,LOSS
2022-07-02,662718,SD,LAD,Yu Darvish,Tyler Anderson,ltd,ltd,live,live,0.9700,0.4460,0.4720,0.9180,0.3993,0.6007,0.2341,YRFI,LEAN,4,0.3993,0.6007,YRFI,LEAN,4.2150,4.4436,1.1300,1.2467,3.8175,4.2635,2.5381,2.2924,1.4379,1.3959,10.3120,7.6640,0.3207,0.3290,0.4021,0.4277,4.4958,5.0664,,,,,,,0.3400,0.3789,0.4377,0.5133,0.1764,0.2139,3,3,0.3599,0.3621,0.4469,0.4802,0.1757,0.1880,3,3,current,current,0.2000,0.6000,0.8000,0.8000,5,5,0.4000,0.4000,0.8000,0.6000,10,10,0.4720,26.1000,17.1000,228,39,0,15.3694,7.4961,3.2604,3.3429,2.8962,3.4571,0.6113,1.0286,1.8340,1.6714,7.6415,7.5857,0.9849,1.1000,current,current,88.33333333333333,70.0,14,12,0,3,3,YRFI,WIN
2022-07-02,662910,ARI,COL,Dallas Keuchel,Austin Gomber,ltd,ltd,live,live,1.2200,0.5771,0.6981,1.2752,0.2794,0.7206,0.3644,YRFI,STRONG,4,0.2794,0.7206,YRFI,STRONG,5.0100,4.4475,1.4600,1.2425,4.8194,4.3980,3.2083,3.1544,1.3417,1.4729,6.1833,8.8518,0.3098,0.3171,0.3847,0.4140,4.2133,4.5781,,,,,,,0.3598,0.3318,0.5068,0.4078,0.2263,0.1497,2,3,0.3189,0.3439,0.3970,0.4261,0.1800,0.1588,3,3,current,current,0.6000,0.6000,0.8000,0.8000,5,5,0.5000,0.6000,0.6000,0.8000,10,10,0.4410,30.7000,6.1000,320,18,0,-4.1602,4.4613,7.9266,6.4286,5.6596,4.3540,1.4862,1.2857,5.6972,2.8571,6.6881,7.0000,2.0000,1.4762,current,current,36.333333333333336,63.0,9,12,0,4,4,YRFI,WIN
2022-07-03,662794,KC,DET,Brady Singer,Tarik Skubal,ltd,ltd,live,live,0.9800,0.4914,0.4848,0.9762,0.3767,0.6233,0.2555,YRFI,LEAN,4,0.3767,0.6233,YRFI,LEAN,4.7325,4.3050,1.4750,1.2575,3.8375,4.7231,3.5427,2.8778,1.0377,1.8845,9.1278,9.6495,0.3070,0.3088,0.3975,0.4003,4.2528,4.3150,,,,,,,0.3200,0.2998,0.4150,0.3817,0.1385,0.1087,2,2,0.3126,0.3265,0.3822,0.4225,0.1247,0.1373,3,3,current,current,0.6000,0.4000,0.8000,0.6000,5,5,0.6000,0.5000,0.8000,0.8000,10,10,0.5107,27.0000,15.4000,164,39,0,12.7672,-8.6116,4.0966,3.7500,4.0310,2.6595,1.4897,0.6429,1.6759,2.2500,8.0069,9.5357,1.1172,1.1667,current,current,48.333333333333336,84.0,8,15,0,0,0,NRFI,LOSS
2022-07-03,662486,MIA,WSH,Pablo López,Erick Fedde,ltd,ltd,live,live,0.9700,0.4548,0.4080,0.8627,0.4220,0.5780,0.2139,PASS,NO EDGE,4,0.4220,0.5780,PASS,NO EDGE,3.3525,5.1525,1.1525,1.3925,3.3090,4.4287,2.4672,3.1843,1.0265,1.4664,9.8204,8.7164,0.2997,0.3354,0.3756,0.4167,3.8969,4.4675,,,,,,,0.3186,0.3289,0.3881,0.4252,0.1339,0.1818,3,3,0.3333,0.3407,0.3883,0.4066,0.1232,0.1347,3,3,current,current,0.2000,0.4000,0.2000,0.8000,5,5,0.3000,0.5000,0.3000,0.8000,10,10,0.5416,30.3000,6.4000,74,40,0,-4.8301,-4.1988,2.9772,4.3982,3.3966,4.2946,1.0266,0.9774,2.4639,4.1538,9.0342,7.2081,1.0837,1.4389,current,current,87.66666666666667,73.66666666666667,15,15,0,0,0,NRFI,PASS
2022-07-03,661102,MIL,PIT,Brandon Woodruff,Zach Thompson,ltd,ltd,live,live,0.9600,0.4188,0.3352,0.7540,0.4705,0.5295,0.1748,NRFI,LEAN,4,0.4705,0.5295,NRFI,LEAN,2.9700,3.6000,1.0325,1.2250,3.1279,3.7625,2.3706,3.2250,0.9784,0.9000,10.1773,8.2875,0.3171,0.3098,0.3975,0.3682,4.5466,3.8178,,,,,,,0.3381,0.3593,0.4283,0.4478,0.1760,0.1759,3,3,0.3205,0.3310,0.4501,0.4191,0.2110,0.1712,3,3,current,current,0.6000,0.6000,1.0000,0.6000,5,5,0.5000,0.5000,0.9000,0.6000,10,10,0.5322,28.0000,4.8000,333,33,0,0.1675,4.7971,4.4384,4.5562,3.1822,5.5187,1.2945,1.8562,2.4041,3.7125,11.6507,6.7500,1.1507,1.4062,current,current,48.666666666666664,53.333333333333336,10,12,0,0,0,NRFI,WIN
2022-07-03,661723,TB,TOR,Shane Baz,Ross Stripling,avg,ltd,live,live,1.0100,0.5681,0.5380,1.1061,0.3308,0.6692,0.3032,YRFI,STRONG,3,0.3308,0.6692,YRFI,STRONG,4.2000,4.6500,1.2500,1.2650,4.2000,4.8661,3.0000,2.7530,1.2000,1.8356,8.9000,8.5010,0.3207,0.3290,0.4277,0.4616,5.2189,5.1568,,,,,,,0.3344,0.3682,0.4011,0.5436,0.1627,0.2471,2,3,0.3039,0.3290,0.3013,0.4650,0.0902,0.2065,3,3,current,current,0.6000,0.6000,0.8000,1.0000,5,5,0.5714,0.5000,0.8571,0.8000,7,10,0.5161,,,,,1,0.0000,0.0000,3.5840,2.8929,3.5787,2.8214,1.0240,0.5786,3.2800,1.1571,9.8147,6.7500,1.0767,0.9857,blend,current,18.666666666666668,46.666666666666664,4,10,1,0,1,YRFI,WIN
2022-07-03,662509,TEX,NYM,Jon Gray,Carlos Carrasco,ltd,ltd,live,live,0.9600,0.4487,0.4608,0.9095,0.4027,0.5973,0.2310,YRFI,LEAN,4,0.4027,0.5973,YRFI,LEAN,4.4925,5.0157,1.3100,1.3298,4.0445,4.6290,3.3775,3.0200,1.2513,1.5680,9.3374,8.7043,0.2960,0.3153,0.3783,0.3929,3.9082,3.9703,,,,,,,0.3557,0.3656,0.5320,0.4360,0.2526,0.1596,2,3,0.3037,0.3377,0.3870,0.4303,0.1548,0.1635,3,3,current,current,0.2000,0.0000,0.8000,0.4000,5,5,0.3000,0.2000,0.7000,0.7000,10,10,0.5625,26.5000,6.1000,220,52,0,6.0666,0.6376,3.8930,4.8490,3.1140,3.4796,0.7535,1.1020,3.1395,2.3143,9.5442,8.9265,1.1581,1.3347,current,current,71.66666666666667,81.66666666666667,13,15,0,1,1,YRFI,WIN
2022-07-03,663052,ATL,CIN,Charlie Morton,Luis Castillo,ltd,ltd,live,live,1.0900,0.5219,0.4594,0.9812,0.3748,0.6252,0.2573,YRFI,LEAN,4,0.3748,0.6252,YRFI,LEAN,3.5550,4.0350,1.0925,1.3325,3.1725,3.7276,2.8639,3.4543,0.8832,0.9851,10.0976,9.1481,0.3189,0.3272,0.4332,0.4296,4.8679,4.8178,,,,,,,0.3527,0.3319,0.5146,0.3838,0.2504,0.1393,3,3,0.3594,0.3244,0.4806,0.3842,0.2028,0.1368,3,3,current,current,0.2000,0.6000,0.2000,0.6000,5,5,0.3000,0.7000,0.5000,0.7000,10,10,0.5303,31.0000,10.8000,86,30,0,-10.2714,-3.3374,4.7250,3.3158,3.7375,3.0123,1.2375,0.6316,3.3750,3.3158,10.2375,9.4737,1.3250,1.1579,current,current,80.0,57.0,15,10,0,0,0,NRFI,LOSS
2022-07-03,662957,NYY,CLE,Jordan Montgomery,Triston McKenzie,ltd,ltd,live,live,0.9600,0.4974,0.4359,0.9333,0.3933,0.6067,0.2397,YRFI,LEAN,4,0.3933,0.6067,YRFI,LEAN,3.9225,4.7625,1.2725,1.1975,3.7378,4.4688,2.9413,4.0125,1.1164,1.4812,9.1855,9.8750,0.3217,0.3043,0.4076,0.4076,4.3941,4.4280,,,,,,,0.3499,0.3210,0.4773,0.4090,0.2208,0.1270,3,1,0.3294,0.3375,0.4778,0.3733,0.2452,0.0943,3,3,current,current,0.6000,0.4000,1.0000,0.4000,5,5,0.4000,0.5000,0.9000,0.5000,10,10,0.5131,23.3000,13.0000,44,53,0,-10.5172,-7.6412,3.2695,3.9569,3.4633,4.6647,0.9492,1.8621,1.4766,2.2112,6.7500,8.3793,1.0195,1.0345,current,current,85.33333333333333,77.33333333333333,15,13,0,0,0,NRFI,LOSS
2022-07-03,662889,LAA,HOU,José Suarez,Framber Valdez,ltd,ltd,live,live,0.9900,0.4474,0.5261,0.9735,0.3778,0.6222,0.2545,YRFI,LEAN,4,0.3778,0.6222,YRFI,LEAN,3.8625,3.4050,1.2350,1.2500,3.9943,3.8221,3.2271,3.6673,1.0569,0.9036,8.0736,8.5123,0.3107,0.3372,0.4076,0.4415,4.4619,5.2528,,,,,,,0.3631,0.3481,0.5233,0.5088,0.2615,0.2313,3,2,0.3418,0.3654,0.5129,0.5469,0.2543,0.2626,3,3,current,current,0.2000,0.4000,0.8000,0.8000,5,5,0.3000,0.4000,0.7000,0.7000,10,10,0.5361,,,,,1,0.0000,0.0000,5.1266,2.6526,4.9987,3.1421,1.3671,0.4737,5.4684,3.1263,8.5443,7.5789,1.7468,1.1158,current,current,26.333333333333332,95.0,6,15,0,0,0,NRFI,LOSS
2022-07-03,661689,BAL,MIN,Tyler Wells,Devin Smeltzer,ltd,avg,live,live,0.9700,0.4263,0.4299,0.8563,0.4247,0.5753,0.2116,PASS,NO EDGE,3,0.4247,0.5753,PASS,NO EDGE,4.1573,4.2000,1.0885,1.2500,3.8692,4.2000,2.4750,3.0000,1.3050,1.2000,9.5475,8.9000,0.3052,0.3143,0.4030,0.4222,4.1003,4.4958,,,,,,,0.3147,0.3478,0.4596,0.4620,0.2043,0.1827,3,3,0.3352,0.3736,0.4582,0.4392,0.1806,0.1427,3,3,current,current,0.0000,0.2000,0.6000,0.4000,5,5,0.3000,0.3333,0.7000,0.5556,10,9,0.5085,31.3000,14.2000,216,35,0,7.3135,-12.1718,3.2297,2.8609,4.2340,4.3318,1.1627,1.2517,2.0670,1.9669,5.5550,5.5430,1.0335,1.0132,current,current,69.66666666666667,50.333333333333336,15,9,0,0,0,NRFI,PASS
2022-07-03,663186,BOS,CHC,Connor Seabold,Keegan Thompson,avg,ltd,live,live,1.0000,0.5731,0.4781,1.0513,0.3495,0.6505,0.2831,YRFI,STRONG,3,0.3495,0.6505,YRFI,STRONG,4.2000,3.8371,1.2500,1.3518,4.2000,4.5466,3.0000,3.9975,1.2000,1.3440,8.9000,9.0868,0.3272,0.3125,0.4460,0.4076,5.0607,4.3602,,,,,,,0.3330,0.3311,0.4915,0.4359,0.2302,0.2047,3,2,0.3475,0.3908,0.5086,0.4873,0.2254,0.2047,3,2,current,current,0.5000,0.6000,0.5000,0.6000,2,5,0.5000,0.5000,0.5000,0.7000,2,10,0.5579,25.2000,13.8000,57,62,0,-10.7246,-8.6846,4.2000,4.5726,4.2000,4.0919,1.2000,1.3065,3.0000,2.8306,8.9000,8.2742,1.2500,1.3065,prior,current,0,41.333333333333336,0,9,0,1,1,YRFI,WIN
2022-07-03,662913,ARI,COL,Zac Gallen,Chad Kuhl,ltd,ltd,live,live,1.2200,0.6404,0.6314,1.2718,0.2803,0.7197,0.3632,YRFI,STRONG,4,0.2803,0.7197,YRFI,STRONG,4.2750,4.6139,1.2800,1.3701,4.0934,4.6741,3.4812,4.1475,1.3590,1.3740,9.9727,8.5843,0.3098,0.3171,0.3847,0.4140,4.2133,4.5781,,,,,,,0.3331,0.3156,0.4065,0.4107,0.1450,0.1493,2,3,0.3156,0.3477,0.4286,0.3893,0.1768,0.1114,3,3,current,current,0.8000,0.6000,0.8000,1.0000,5,5,0.7000,0.4000,0.8000,0.7000,10,10,0.4410,30.0000,17.9000,240,25,0,10.7725,14.2956,3.3158,3.4914,3.3763,3.9276,0.9474,0.8147,2.4868,3.3750,8.6447,6.6336,1.0526,1.3060,current,current,76.0,77.33333333333333,14,14,0,0,0,NRFI,LOSS
2022-07-03,662099,CWS,SF,Lucas Giolito,John Brebbia,ltd,avg,live,live,0.9400,0.4616,0.4555,0.9171,0.3997,0.6003,0.2338,YRFI,LEAN,3,0.3997,0.6003,YRFI,LEAN,3.6975,4.2000,1.1375,1.2500,3.8169,4.2000,2.7197,3.0000,1.3227,1.2000,9.8386,8.9000,0.3345,0.3281,0.4213,0.4378,4.8743,4.9195,,,,,,,0.3356,0.3239,0.4645,0.4382,0.1892,0.1934,3,3,0.3247,0.3508,0.4427,0.5151,0.1610,0.2529,3,3,current,current,0.4000,0.0000,0.6000,1.0000,5,1,0.4000,0.0000,0.7000,1.0000,10,1,0.5133,15.2000,33.0000,256,76,0,20.7676,25.6458,5.1923,4.2000,4.7154,4.2000,1.9471,1.2000,3.5048,3.0000,10.6442,8.9000,1.5288,1.2500,current,prior,69.33333333333333,0,13,0,0,0,0,NRFI,LOSS
2022-07-03,662684,SD,LAD,MacKenzie Gore,Clayton Kershaw,avg,ltd,live,live,0.9700,0.3532,0.5056,0.8588,0.4237,0.5763,0.2125,PASS,NO EDGE,3,0.4237,0.5763,PASS,NO EDGE,4.2000,3.7125,1.2500,1.0775,4.2000,3.1894,3.0000,1.9196,1.2000,1.1354,8.9000,10.2448,0.3207,0.3290,0.4021,0.4277,4.4958,5.0664,,,,,,,0.3400,0.3792,0.4377,0.5104,0.1764,0.2107,3,3,0.3575,0.3659,0.4413,0.5047,0.1731,0.2075,3,3,current,current,0.8000,0.6000,0.8000,0.8000,5,5,0.6000,0.3000,0.8000,0.9000,10,10,0.4720,25.3000,18.8000,227,43,0,17.0386,7.9452,3.5148,2.9388,3.3485,3.0184,0.6391,0.9184,4.4734,2.0204,9.7456,9.3673,1.3491,1.1020,current,current,56.333333333333336,49.0,11,9,0,1,1,YRFI,PASS
2022-07-03,662162,OAK,SEA,Frankie Montas,Robbie Ray,ltd,ltd,live,live,0.9500,0.4056,0.3931,0.7988,0.4499,0.5501,0.1908,NRFI,LEAN,4,0.4499,0.5501,NRFI,LEAN,3.5775,3.1800,1.1975,1.0925,3.4432,3.7207,2.8075,2.5677,1.0219,1.4535,9.6969,10.8941,0.3171,0.3043,0.4067,0.3875,4.5749,4.3150,,,,,,,0.3434,0.3355,0.4168,0.4863,0.1608,0.2396,3,2,0.3097,0.3360,0.3176,0.4157,0.0918,0.1697,2,3,current,current,0.0000,0.4000,0.4000,0.6000,5,5,0.4000,0.5000,0.6000,0.7000,10,10,0.6001,,,,,1,0.0000,0.0000,3.1986,3.7782,3.1418,3.8577,0.9408,1.2901,2.2578,3.1331,9.3136,9.6758,1.0767,1.1365,current,current,95.66666666666667,97.66666666666667,16,16,0,1,1,YRFI,LOSS
2022-07-03,661630,STL,PHI,Adam Wainwright,Zack Wheeler,ltd,ltd,live,live,1.0400,0.3490,0.4350,0.7840,0.4566,0.5434,0.1855,NRFI,LEAN,4,0.4566,0.5434,NRFI,LEAN,3.3375,3.1350,1.1075,1.0700,3.6479,2.8541,2.3876,2.2071,0.9878,0.8068,7.9237,10.0488,0.3134,0.3180,0.4122,0.4085,4.3658,4.5240,,,,,,,0.3363,0.3575,0.4486,0.5557,0.1710,0.2781,2,3,0.3899,0.3277,0.4897,0.4555,0.1851,0.2158,3,3,current,current,0.2000,0.4000,0.4000,0.8000,5,5,0.2000,0.4000,0.6000,0.8000,10,10,0.5015,29.6000,9.3000,347,37,0,-8.1340,4.5087,3.0659,2.8889,3.2868,2.2852,0.6923,0.5556,2.5714,2.1111,7.5165,10.4444,1.2527,1.0988,current,current,91.0,81.0,15,14,0,0,0,NRFI,WIN
2022-07-04,662541,MIA,WSH,Braxton Garrett,Patrick Corbin,ltd,ltd,live,live,0.9700,0.4941,0.5211,1.0152,0.3623,0.6377,0.2698,YRFI,STRONG,4,0.3623,0.6377,YRFI,STRONG,4.4352,5.4150,1.4115,1.4150,4.1800,5.0178,3.6500,3.1157,1.0850,1.7588,8.7783,7.8631,0.2997,0.3354,0.3756,0.4167,3.8969,4.4675,,,,,,,0.3277,0.3407,0.4148,0.4729,0.1545,0.2149,3,3,0.3131,0.3428,0.4000,0.4309,0.1463,0.1648,3,3,current,current,1.0000,0.2000,1.0000,0.4000,5,5,0.7000,0.3000,0.7000,0.5000,10,10,0.5416,28.8000,12.3000,122,33,0,-0.2147,-12.2981,5.1531,6.0612,3.2152,4.5939,0.8357,1.5429,2.5493,3.3061,8.8564,8.2653,1.6706,1.7020,blend,current,22.333333333333336,81.66666666666667,5,16,0,0,0,NRFI,LOSS
2022-07-04,661073,TEX,BAL,Dane Dunning,Dean Kremer,ltd,ltd,live,live,1.0600,0.5750,0.4931,1.0681,0.3437,0.6563,0.2893,YRFI,STRONG,4,0.3437,0.6563,YRFI,STRONG,4.4325,5.6852,1.3925,1.4229,3.8230,5.3957,3.2265,3.5450,1.0487,1.9430,8.7907,8.4793,0.2960,0.3052,0.3783,0.4030,3.9082,4.1003,,,,,,,0.3557,0.3309,0.5320,0.4838,0.2526,0.2129,2,2,0.3028,0.3157,0.3835,0.3766,0.1522,0.1412,3,3,current,current,0.6000,0.6000,0.6000,0.8000,5,5,0.7000,0.4000,0.8000,0.6000,10,10,0.5086,26.5000,8.7000,156,52,0,4.8650,-7.2126,4.0909,1.2857,3.7705,2.9571,0.9205,0.3214,3.2727,2.2500,7.8750,6.1071,1.3409,1.1429,current,current,88.0,28.0,16,5,0,0,0,NRFI,LOSS
2022-07-04,662906,CLE,DET,Zach Plesac,Garrett Hill,ltd,avg,live,live,0.9800,0.4429,0.4658,0.9087,0.4031,0.5969,0.2307,YRFI,LEAN,3,0.4031,0.5969,YRFI,LEAN,4.5525,4.2000,1.2125,1.2500,4.4351,4.2000,2.3639,3.0000,1.3918,1.2000,6.9718,8.9000,0.3043,0.3088,0.4076,0.4003,4.4280,4.3150,,,,,,,0.3387,0.2982,0.4736,0.4296,0.1996,0.1850,2,2,0.3574,0.2854,0.4544,0.3723,0.1669,0.1340,3,3,current,current,0.4000,,0.8000,,5,0,0.3000,,0.7000,,10,0,0.5107,29.8000,16.9000,146,38,0,10.4047,-13.3174,3.8571,4.2000,4.2218,4.2000,1.2479,1.2000,2.2689,3.0000,6.4664,8.9000,1.2227,1.2500,current,prior,79.33333333333333,0,14,0,0,2,2,YRFI,WIN
