date,game_pk,away,home,away_pitcher,home_pitcher,away_pitcher_q,home_pitcher_q,away_batting_q,home_batting_q,park_factor,away_lambda,home_lambda,lambda_total,nrfi_prob,yrfi_prob,over_1_5_prob,pick_side,pick_strength,data_points,nrfi_prob_raw,yrfi_prob_raw,pick_side_raw,pick_strength_raw,away_era,home_era,away_whip,home_whip,away_fip,home_fip,away_bb9,home_bb9,away_hr9,home_hr9,away_k9,home_k9,away_obp,home_obp,away_slg,home_slg,away_rpg,home_rpg,away_fi_era,home_fi_era,away_fi_whip,home_fi_whip,away_fi_ip,home_fi_ip,away_top3_obp,home_top3_obp,away_top3_slg,home_top3_slg,away_top3_iso,home_top3_iso,away_top3_n,home_top3_n,away_top3c_obp,home_top3c_obp,away_top3c_slg,home_top3c_slg,away_top3c_iso,home_top3c_iso,away_top3c_n,home_top3c_n,away_top3c_source,home_top3c_source,away_p_last5_game_nrfi,home_p_last5_game_nrfi,away_p_last5_pitcher_nrfi,home_p_last5_pitcher_nrfi,away_p_last5_n,home_p_last5_n,away_p_last10_game_nrfi,home_p_last10_game_nrfi,away_p_last10_pitcher_nrfi,home_p_last10_pitcher_nrfi,away_p_last10_n,home_p_last10_n,fi_park_nrfi_rate,wx_temp_c,wx_wind_kmh,wx_wind_deg,wx_humidity,wx_is_dome,wx_wind_out,wx_wind_cross,away_era_blend,home_era_blend,away_fip_blend,home_fip_blend,away_hr9_blend,home_hr9_blend,away_bb9_blend,home_bb9_blend,away_k9_blend,home_k9_blend,away_whip_blend,home_whip_blend,away_blend_source,home_blend_source,away_current_ip,home_current_ip,away_current_starts,home_current_starts,fi_away_runs,fi_home_runs,fi_total_runs,actual_side,graded_result,home_p_last10_era,away_p_last10_era
2023-07-09,717426,PHI,MIA,Aaron Nola,Jesús Luzardo,ltd,ltd,live,live,0.9500,0.3869,0.2896,0.6765,0.5084,0.4916,0.1477,NRFI,STRONG,4,0.5084,0.4916,NRFI,STRONG,3.4875,3.5400,1.0325,1.0925,2.8774,3.3375,1.7049,3.1101,0.9256,0.9743,9.9628,10.3169,0.3171,0.2960,0.4213,0.3673,4.5975,3.6879,,,,,,,0.3251,0.3329,0.4555,0.4187,0.1943,0.1468,3,3,0.3206,0.3697,0.4395,0.4706,0.1917,0.1662,3,3,current,current,1.0000,0.4000,1.0000,0.8000,5,5,0.6000,0.6000,0.8000,0.9000,10,10,0.4425,,,,,1,0.0000,0.0000,4.3009,3.3204,3.9496,2.9155,1.4336,0.9612,2.3894,2.2718,9.0796,10.4854,1.0973,1.1553,current,current,113.0,103.0,18,18,0,2,2,YRFI,LOSS,3.277,4.197
2023-07-09,717430,SEA,HOU,Logan Gilbert,Brandon Bielak,ltd,avg,live,live,0.9900,0.4456,0.4294,0.8750,0.4169,0.5831,0.2184,PASS,NO EDGE,3,0.4169,0.5831,PASS,NO EDGE,3.4500,4.2000,1.1975,1.2500,3.5613,4.2000,2.5359,3.0000,0.9925,1.2000,8.5668,8.9000,0.3153,0.3189,0.3920,0.4232,4.2754,4.5410,,,,,,,0.3405,0.3320,0.4268,0.4380,0.1598,0.1880,3,3,0.3343,0.3407,0.4012,0.4233,0.1459,0.1524,3,3,current,current,0.2000,0.6000,0.6000,0.8000,5,5,0.2000,0.6667,0.4000,0.7778,10,9,0.5361,,,,,1,0.0000,0.0000,3.8191,3.7550,3.2283,5.1662,1.0658,1.6093,1.6875,3.3974,8.8816,6.2583,1.0164,1.5298,current,current,101.33333333333333,50.333333333333336,17,9,0,0,0,NRFI,PASS,3.755,3.836
2023-07-09,717428,BAL,MIN,Kyle Gibson,Joe Ryan,ltd,ltd,live,live,0.9700,0.4046,0.4673,0.8719,0.4181,0.5819,0.2173,PASS,NO EDGE,4,0.4181,0.5819,PASS,NO EDGE,4.8375,3.7125,1.3175,1.1375,4.1286,3.8801,2.6878,2.9082,1.2689,1.2184,8.0384,9.1587,0.3061,0.3171,0.3920,0.4021,4.1850,4.3093,,,,,,,0.3101,0.3114,0.4181,0.4410,0.1847,0.1981,3,2,0.3209,0.3113,0.4477,0.4196,0.2006,0.1875,3,3,current,current,0.4000,0.4000,0.4000,0.6000,5,5,0.4000,0.5000,0.5000,0.8000,10,10,0.5085,28.8000,21.4000,243,31,0,18.1482,-11.3403,4.7338,3.4188,3.7429,3.1195,0.7890,1.2273,3.0682,1.4026,6.8377,9.9935,1.3636,0.9838,current,current,102.66666666666667,102.66666666666667,18,17,0,1,1,YRFI,PASS,4.142,5.012
2023-07-09,717424,STL,CWS,Steven Matz,Lucas Giolito,ltd,ltd,live,live,0.9800,0.4965,0.4423,0.9389,0.3911,0.6089,0.2418,YRFI,LEAN,4,0.3911,0.6089,YRFI,LEAN,4.6200,4.7250,1.2500,1.3925,3.9767,4.0310,2.5500,3.3043,1.3200,1.3050,9.3900,9.6366,0.3244,0.3107,0.4195,0.3893,4.7387,4.2528,,,,,,,0.3857,0.3283,0.4850,0.4115,0.2001,0.1196,3,2,0.3680,0.3121,0.4305,0.4331,0.1511,0.1748,3,3,current,current,0.2000,0.6000,0.4000,0.6000,5,5,0.3000,0.5000,0.5000,0.5000,10,10,0.5180,24.2000,13.7000,93,63,0,-7.4616,-11.4898,5.7219,3.5032,4.5702,3.8310,1.4305,1.3671,3.5762,2.6487,8.0464,9.5696,1.7483,1.1677,current,current,50.333333333333336,105.33333333333333,10,18,0,0,0,NRFI,LOSS,3.434,5.722
2023-07-09,717422,COL,SF,Kyle Freeland,Logan Webb,ltd,ltd,live,live,0.9400,0.3434,0.4461,0.7894,0.4541,0.5459,0.1874,NRFI,LEAN,4,0.4541,0.5459,NRFI,LEAN,4.4475,3.2250,1.3700,1.1825,3.9950,3.2344,2.8037,2.4718,1.0362,0.6865,7.3011,7.9525,0.3153,0.3153,0.3994,0.3911,4.3206,4.4223,,,,,,,0.3350,0.3315,0.4113,0.4473,0.1590,0.1994,3,2,0.3358,0.3455,0.4140,0.4660,0.1590,0.1959,3,3,current,current,0.6000,0.8000,0.8000,0.8000,5,5,0.5000,0.7000,0.7000,0.9000,10,10,0.5133,16.8000,35.7000,261,70,0,19.9632,29.5966,4.9345,3.3846,4.9103,3.1342,1.4897,1.0000,2.8862,1.7692,5.8655,9.0000,1.4379,1.1368,current,current,96.66666666666667,117.0,18,18,0,0,0,NRFI,WIN,3.323,6.136
2023-07-09,717425,PIT,ARI,Carmen Mlodzinski,Zach Davies,avg,ltd,live,live,1.0000,0.4558,0.4677,0.9235,0.3971,0.6029,0.2361,YRFI,LEAN,3,0.3971,0.6029,YRFI,LEAN,4.2000,4.1175,1.2500,1.2875,4.2000,4.6334,3.0000,3.3674,1.2000,1.3570,8.9000,7.3592,0.2933,0.3052,0.3682,0.3875,3.7161,4.3432,,,,,,,0.3273,0.3065,0.4422,0.3556,0.2028,0.1324,2,3,0.3468,0.3702,0.4664,0.4941,0.2148,0.2092,3,3,current,current,,0.4000,,0.6000,0,5,,0.3000,,0.6000,0,10,0.4746,,,,,1,0.0000,0.0000,4.2000,6.5172,4.2000,4.1966,1.2000,0.9310,3.0000,4.0966,8.9000,7.2621,1.2500,1.5724,prior,current,0,48.333333333333336,0,10,0,1,1,YRFI,WIN,6.517,
2023-07-09,717423,NYM,SD,Max Scherzer,Joe Musgrove,ltd,ltd,live,live,0.9500,0.3930,0.3178,0.7108,0.4912,0.5088,0.1596,NRFI,STRONG,4,0.4912,0.5088,NRFI,STRONG,2.7675,3.2475,0.9950,1.1225,2.8323,3.5573,1.8665,2.3163,0.9048,1.1204,10.2729,9.0869,0.3308,0.3180,0.4122,0.3847,4.7387,4.3602,,,,,,,0.3567,0.3656,0.4307,0.4177,0.1605,0.1710,3,2,0.3434,0.3742,0.4471,0.4735,0.1959,0.2039,3,3,current,current,0.4000,0.6000,0.6000,1.0000,5,5,0.4000,0.7000,0.7000,0.9000,10,10,0.5189,21.8000,15.2000,263,59,0,1.3248,15.1422,4.0282,3.5591,4.0677,3.2500,1.7419,0.9818,2.1774,2.0864,10.2339,8.8364,1.1976,1.2000,current,current,82.66666666666667,73.33333333333333,15,13,0,3,3,YRFI,LOSS,2.850,3.450
2023-07-14,717418,SD,PHI,Yu Darvish,Cristopher Sánchez,ltd,ltd,live,live,1.0400,0.4876,0.4071,0.8948,0.4087,0.5913,0.2256,YRFI,LEAN,4,0.4087,0.5913,YRFI,LEAN,3.3750,4.6767,1.0250,1.2933,3.3866,4.2167,2.0360,3.2750,1.0647,1.1750,9.0723,8.5583,0.3180,0.3171,0.3847,0.4213,4.3602,4.5975,,,,,,,0.3656,0.3251,0.4177,0.4555,0.1710,0.1943,2,3,0.3747,0.3181,0.4733,0.4349,0.2025,0.1897,3,3,current,current,0.6000,0.8000,0.8000,0.8000,5,5,0.4000,0.6250,0.7000,0.7500,10,8,0.5015,27.7000,14.0000,209,71,0,13.6412,3.1493,4.8706,2.8421,3.6765,3.3763,1.1647,1.0658,2.9647,1.4211,9.4235,7.8158,1.2706,1.0263,current,current,85.0,25.333333333333332,15,5,0,0,0,NRFI,LOSS,2.842,5.564
2023-07-14,717416,SF,PIT,Ross Stripling,Rich Hill,ltd,ltd,live,live,0.9600,0.4223,0.3163,0.7385,0.4778,0.5222,0.1693,NRFI,LEAN,4,0.4778,0.5222,NRFI,LEAN,3.3075,4.2525,1.0775,1.2875,3.3414,3.9068,1.7567,2.7625,0.9040,1.1159,7.8122,8.1537,0.3153,0.2933,0.3911,0.3682,4.4223,3.7161,,,,,,,0.3107,0.3273,0.3930,0.4422,0.1712,0.2028,2,2,0.3100,0.3451,0.4330,0.4612,0.1835,0.2116,3,3,current,current,0.4000,0.8000,0.6000,0.8000,5,5,0.5000,0.7000,0.8000,0.8000,10,10,0.5322,27.4000,2.1000,239,57,0,2.0885,-0.2195,5.9268,4.7755,5.3317,4.1612,1.9756,1.1939,2.3049,3.5816,6.2561,8.3571,1.4268,1.4388,current,current,27.333333333333332,98.0,7,18,0,0,0,NRFI,WIN,5.082,5.927
2023-07-14,717407,WSH,STL,Trevor Williams,Miles Mikolas,ltd,ltd,live,live,0.9700,0.3589,0.4586,0.8175,0.4415,0.5585,0.1975,PASS,NO EDGE,4,0.4415,0.5585,PASS,NO EDGE,3.4641,3.5175,1.2351,1.0850,3.8573,3.8797,2.4950,2.0526,1.2080,1.1350,8.5843,7.3351,0.3107,0.3244,0.3801,0.4195,3.7839,4.7387,,,,,,,0.2947,0.3857,0.3786,0.4850,0.1313,0.2001,3,3,0.3221,0.3663,0.4503,0.4282,0.1727,0.1507,3,3,current,current,0.2000,0.4000,0.2000,0.4000,5,5,0.5000,0.5000,0.5000,0.6000,10,10,0.5786,32.7000,8.3000,175,53,0,2.1482,-8.0172,4.4505,4.2337,5.1659,3.5083,1.7802,0.7988,2.9670,1.9172,6.7253,6.2308,1.4396,1.3047,current,current,91.0,112.66666666666667,18,19,0,1,1,YRFI,PASS,3.738,4.614
2023-07-14,717417,MIA,BAL,Sandy Alcantara,Dean Kremer,ltd,ltd,live,live,1.0600,0.3967,0.3738,0.7705,0.4628,0.5372,0.1806,NRFI,LEAN,4,0.4628,0.5372,NRFI,LEAN,2.7600,3.4725,1.0475,1.2500,3.1910,3.8007,2.2290,2.5845,0.7733,0.8935,8.3479,6.9192,0.2960,0.3061,0.3673,0.3920,3.6879,4.1850,,,,,,,0.3329,0.3377,0.4187,0.4497,0.1468,0.2026,3,3,0.3702,0.3542,0.4740,0.4593,0.1682,0.1944,3,3,current,current,0.6000,0.4000,0.6000,0.4000,5,5,0.7000,0.4000,0.7000,0.4000,10,10,0.5086,29.1000,9.2000,159,66,0,5.5367,-7.3474,4.7230,4.7755,3.5723,4.6408,0.8659,1.8367,2.5977,2.2959,7.3994,8.4490,1.2507,1.3673,current,current,114.33333333333333,98.0,18,18,0,0,0,NRFI,WIN,4.633,4.571
2023-07-14,717420,ARI,TOR,Ryne Nelson,José Berríos,avg,ltd,live,live,1.0100,0.4703,0.5143,0.9846,0.3736,0.6264,0.2586,YRFI,LEAN,3,0.3736,0.6264,YRFI,LEAN,4.2000,4.9725,1.2500,1.3775,4.2000,4.3081,3.0000,2.5160,1.2000,1.4381,8.9000,8.0724,0.3052,0.3281,0.3875,0.4296,4.3432,4.7556,,,,,,,0.3065,0.3334,0.3556,0.4486,0.1324,0.1828,3,3,0.3684,0.3259,0.4912,0.4479,0.2082,0.1695,3,3,current,current,0.4000,0.8000,0.8000,1.0000,5,5,0.6000,0.7000,0.8000,0.9000,10,10,0.5161,,,,,1,0.0000,0.0000,5.1886,3.5000,4.4452,3.6000,1.2491,1.0833,2.7865,2.4167,6.2456,8.4167,1.4306,1.1389,current,current,93.66666666666667,108.0,18,18,0,0,0,NRFI,LOSS,2.613,4.415
2023-07-14,717413,LAD,NYM,Julio Urías,Justin Verlander,ltd,ltd,live,live,0.9600,0.3250,0.4212,0.7463,0.4741,0.5259,0.1720,NRFI,LEAN,4,0.4741,0.5259,NRFI,LEAN,2.6700,2.3625,1.0325,0.9350,3.7607,2.8307,2.3314,1.8686,1.1871,0.7629,8.6279,9.3607,0.3317,0.3308,0.4396,0.4122,5.1624,4.7387,,,,,,,0.3655,0.3399,0.5046,0.4202,0.2181,0.1594,3,3,0.3896,0.3448,0.5510,0.4656,0.2570,0.2074,3,3,current,current,0.0000,0.8000,0.4000,0.8000,5,5,0.1000,0.6000,0.5000,0.6000,10,10,0.5625,25.0000,13.4000,200,84,0,13.0020,-3.2418,4.7565,3.6000,4.6233,3.7714,1.9585,1.0286,1.9585,2.4429,8.8135,7.3286,1.1813,1.2000,current,current,64.33333333333333,70.0,12,12,0,0,0,NRFI,WIN,3.879,5.503
2023-07-14,717412,MIL,CIN,Corbin Burnes,Graham Ashcraft,ltd,ltd,live,live,1.0900,0.4954,0.4008,0.8962,0.4081,0.5919,0.2261,YRFI,LEAN,4,0.4081,0.5919,YRFI,LEAN,3.2550,4.7175,1.0400,1.3775,3.2488,4.0250,2.4542,2.6786,1.0686,1.0071,10.3450,6.7893,0.3153,0.3052,0.4094,0.3756,4.4732,4.0381,,,,,,,0.3336,0.3287,0.4396,0.4517,0.1870,0.2024,3,2,0.3388,0.3716,0.4305,0.4786,0.1783,0.1856,3,3,current,current,0.4000,0.6000,0.8000,0.6000,5,5,0.4000,0.6000,0.7000,0.7000,10,10,0.5303,32.0000,8.1000,283,34,0,6.6351,4.6460,3.9410,6.2816,3.9851,4.9612,1.1739,1.4327,3.2702,3.8571,8.5528,6.7224,1.1366,1.5918,current,current,107.33333333333333,81.66666666666667,18,16,0,0,0,NRFI,LOSS,9.657,4.378
2023-07-14,717414,CWS,ATL,Michael Kopech,Charlie Morton,ltd,ltd,live,live,0.9800,0.4450,0.5375,0.9825,0.3744,0.6256,0.2578,YRFI,LEAN,4,0.3744,0.6256,YRFI,LEAN,3.7050,4.3050,1.2050,1.2350,4.3574,3.9985,3.9805,3.2224,1.1501,1.3988,8.1759,10.2701,0.3107,0.3171,0.3893,0.4405,4.2528,4.8347,,,,,,,0.3466,0.3398,0.4068,0.4655,0.1103,0.1998,3,3,0.3153,0.3516,0.4110,0.5137,0.1510,0.2265,3,3,current,current,0.6000,0.4000,0.8000,0.6000,5,5,0.6000,0.4000,0.7000,0.6000,10,10,0.4992,31.1000,5.5000,281,56,0,4.7631,2.7500,4.0814,3.4330,5.1233,3.4505,1.7791,0.9278,5.1279,3.8969,10.1512,10.2990,1.3605,1.4124,current,current,86.0,97.0,16,17,0,4,4,YRFI,WIN,3.515,2.982
2023-07-14,717419,BOS,CHC,Brayan Bello,Kyle Hendricks,ltd,ltd,live,live,1.0000,0.4977,0.4581,0.9558,0.3845,0.6155,0.2480,YRFI,LEAN,4,0.3845,0.6155,YRFI,LEAN,4.4427,4.6205,1.5022,1.2780,3.5433,4.5541,3.5975,2.6975,0.7040,1.4840,8.7901,7.6126,0.3207,0.3116,0.4094,0.3893,4.5297,4.0890,,,,,,,0.3302,0.3353,0.4152,0.4263,0.1545,0.1507,2,2,0.3701,0.3487,0.4879,0.3739,0.1815,0.1179,3,3,current,current,0.6000,0.6000,0.8000,0.6000,5,5,0.6000,0.5000,0.8000,0.6000,10,10,0.5579,28.2000,15.3000,240,64,0,11.3701,10.2377,3.0375,3.0375,3.4750,3.4375,0.9000,0.6750,2.4750,1.6875,7.8750,5.4000,1.1875,1.0312,current,current,80.0,53.333333333333336,14,9,0,0,0,NRFI,LOSS,3.037,2.298
2023-07-14,717415,CLE,TEX,Aaron Civale,Jon Gray,ltd,ltd,live,live,1.0700,0.4508,0.4592,0.9100,0.4025,0.5975,0.2312,YRFI,LEAN,4,0.4025,0.5975,YRFI,LEAN,4.7400,4.0200,1.2050,1.1600,3.7771,3.7881,2.2809,2.8212,1.2742,1.2028,9.0446,9.3414,0.3162,0.3024,0.3856,0.3966,4.3206,4.3715,,,,,,,0.3463,0.3254,0.4391,0.4576,0.1524,0.1932,3,3,0.3374,0.3643,0.4043,0.4744,0.1315,0.1840,3,3,current,current,0.6000,0.4000,0.8000,0.4000,5,5,0.5000,0.3000,0.8000,0.5000,10,10,0.5552,,,,,1,0.0000,0.0000,2.5633,3.2903,3.3278,3.9925,0.6835,1.0645,2.7342,2.9032,7.5190,7.2581,1.0633,1.1398,current,current,52.666666666666664,93.0,9,16,0,0,0,NRFI,LOSS,2.743,2.563
2023-07-14,717410,NYY,COL,Carlos Rodón,Austin Gomber,ltd,ltd,live,live,1.2200,0.6249,0.4372,1.0621,0.3457,0.6543,0.2871,YRFI,STRONG,4,0.3457,0.6543,YRFI,STRONG,3.2100,5.2200,1.0850,1.3400,2.6924,4.4136,2.7219,2.5978,0.7551,1.3870,11.2124,7.3880,0.3244,0.3153,0.4250,0.3994,4.9364,4.3206,,,,,,,0.3160,0.3350,0.4639,0.4113,0.2311,0.1590,3,3,0.3255,0.3347,0.4124,0.4117,0.1677,0.1567,3,3,current,current,1.0000,0.2000,1.0000,0.6000,5,5,0.8000,0.3000,0.9000,0.5000,10,10,0.4410,27.8000,15.8000,45,31,0,-12.4506,-9.7275,3.2452,6.4000,3.3794,5.6333,0.9540,2.0000,2.8612,3.0000,9.5404,6.1000,1.0935,1.5111,blend,current,5.333333333333333,90.0,1,18,2,0,2,YRFI,WIN,6.480,2.782
2023-07-14,717405,HOU,LAA,J.P. France,Shohei Ohtani,avg,ltd,live,live,0.9900,0.3529,0.4428,0.7957,0.4513,0.5487,0.1897,NRFI,LEAN,3,0.4513,0.5487,NRFI,LEAN,4.2000,2.7975,1.2500,1.0700,4.2000,2.8148,3.0000,2.5392,1.2000,0.8693,8.9000,11.1301,0.3189,0.2988,0.4232,0.3920,4.5410,3.8969,,,,,,,0.3320,0.3578,0.4380,0.4979,0.1880,0.2213,3,2,0.3378,0.3513,0.4184,0.5073,0.1506,0.2366,3,3,current,current,0.6000,0.6000,0.6000,0.8000,5,5,0.7000,0.6000,0.7000,0.7000,10,10,0.4850,31.3000,15.1000,230,23,0,15.0793,0.7903,3.2563,3.3189,4.5623,3.5684,1.3568,1.2558,2.8492,3.8571,6.5126,11.8405,1.2060,1.0963,current,current,66.33333333333333,100.33333333333333,11,17,0,0,0,NRFI,WIN,3.815,3.522
2023-07-14,717409,MIN,OAK,Kenta Maeda,Ken Waldichuk,avg,ltd,live,live,0.9300,0.4189,0.3867,0.8056,0.4468,0.5532,0.1932,PASS,NO EDGE,3,0.4468,0.5532,PASS,NO EDGE,4.2000,4.4081,1.2500,1.2386,4.2000,4.1282,3.0000,2.8950,1.2000,1.2330,8.9000,8.8385,0.3171,0.2841,0.4021,0.3518,4.3093,3.5862,,,,,,,0.3416,0.2698,0.4646,0.2883,0.1953,0.1270,3,2,0.3202,0.3507,0.4189,0.4264,0.1839,0.1947,3,3,current,current,0.4000,0.4000,0.6000,0.6000,5,5,0.5714,0.4000,0.7143,0.8000,7,10,0.4749,23.5000,9.4000,263,54,0,8.3755,4.2675,5.1818,6.6575,3.2818,6.7986,1.0909,2.5890,2.1818,5.1781,9.5455,7.9521,1.2727,1.8082,current,current,33.0,48.666666666666664,7,11,2,0,2,YRFI,PASS,6.279,5.182
2023-07-14,717406,DET,SEA,Eduardo Rodriguez,Luis Castillo,ltd,ltd,live,live,0.9500,0.3132,0.4760,0.7892,0.4542,0.5458,0.1873,NRFI,LEAN,4,0.4542,0.5458,NRFI,LEAN,4.0875,3.2958,1.3100,1.1248,4.3146,3.2251,3.2720,2.7737,1.1901,0.8846,7.5657,9.7350,0.2887,0.3153,0.3518,0.3920,3.5240,4.2754,,,,,,,0.2977,0.3256,0.3447,0.4070,0.1217,0.1604,3,3,0.3311,0.3288,0.4076,0.4147,0.1532,0.1655,3,3,current,current,0.6000,0.6000,0.8000,0.6000,5,5,0.6000,0.4000,0.9000,0.7000,10,10,0.6001,,,,,1,0.0000,0.0000,2.6372,2.8509,3.1558,3.5193,1.0047,1.2578,2.0093,2.3478,9.2930,9.8106,1.0047,1.0435,current,current,71.66666666666667,107.33333333333333,12,18,2,0,2,YRFI,LOSS,2.967,2.043
2023-07-14,717411,TB,KC,Tyler Glasnow,Alec Marsh,avg,avg,live,live,0.9600,0.4213,0.4363,0.8576,0.4242,0.5758,0.2120,PASS,NO EDGE,2,0.4242,0.5758,PASS,NO EDGE,4.2000,4.2000,1.2500,1.2500,4.2000,4.2000,3.0000,3.0000,1.2000,1.2000,8.9000,8.9000,0.3098,0.3070,0.3801,0.3829,4.1398,3.9929,,,,,,,0.3232,0.2931,0.4244,0.4439,0.1662,0.1899,3,2,0.3505,0.3063,0.4491,0.4266,0.1860,0.1670,3,3,current,current,0.6000,0.0000,0.8000,0.0000,5,2,0.6000,0.0000,0.9000,0.0000,10,2,0.5376,26.1000,5.1000,219,78,0,5.0504,-0.7098,4.1040,5.2080,3.3640,5.4040,1.5120,1.8480,3.4560,4.4400,13.8240,9.2960,1.2240,1.4400,current,blend,41.666666666666664,9.0,8,2,0,0,0,NRFI,PASS,,4.104
2023-07-15,717408,SD,PHI,Blake Snell,Ranger Suarez,ltd,ltd,live,live,1.0400,0.4674,0.4536,0.9210,0.3981,0.6019,0.2352,YRFI,LEAN,4,0.3981,0.6019,YRFI,LEAN,3.5850,3.7875,1.2125,1.3100,3.1055,3.9118,3.4395,3.2742,0.8801,0.9528,11.2426,7.8391,0.3180,0.3171,0.3847,0.4213,4.3602,4.5975,,,,,,,0.3656,0.3251,0.4177,0.4555,0.1710,0.1943,2,3,0.3731,0.3174,0.4759,0.4324,0.2060,0.1883,3,3,current,current,0.4000,0.4000,0.8000,0.8000,5,5,0.5000,0.4000,0.7000,0.7000,10,10,0.5015,28.8000,11.6000,175,72,0,10.8295,-4.1571,2.8469,3.7742,3.3653,3.5194,1.0102,0.8710,4.5000,3.1935,12.1224,8.5645,1.2245,1.3387,current,current,98.0,62.0,18,11,0,0,0,NRFI,LOSS,3.569,1.579
2023-07-15,717397,SD,PHI,Ryan Weathers,Taijuan Walker,avg,ltd,live,live,1.0400,0.4246,0.5134,0.9379,0.3914,0.6086,0.2414,YRFI,LEAN,3,0.3914,0.6086,YRFI,LEAN,4.2000,3.6675,1.2500,1.2050,4.2000,3.6901,3.0000,2.6835,1.2000,0.9445,8.9000,7.8965,0.3180,0.3171,0.3847,0.4213,4.3602,4.5975,,,,,,,0.3656,0.3251,0.4177,0.4555,0.1710,0.1943,2,3,0.3738,0.3174,0.4378,0.4324,0.1814,0.1883,3,3,current,current,0.4000,0.0000,0.6000,0.8000,5,5,0.4000,0.2000,0.7000,0.8000,10,10,0.5015,28.8000,11.6000,175,72,0,10.8295,-4.1571,6.3947,4.0173,5.3105,4.1381,1.6579,1.1211,3.5526,3.5502,6.1579,7.9412,1.6579,1.2457,current,current,38.0,96.33333333333333,9,18,1,0,1,YRFI,WIN,2.749,6.395
2023-07-15,717411,TB,KC,Tyler Glasnow,Alec Marsh,avg,avg,live,live,0.9600,0.4213,0.4363,0.8576,0.4242,0.5758,0.2120,PASS,NO EDGE,2,0.4242,0.5758,PASS,NO EDGE,4.2000,4.2000,1.2500,1.2500,4.2000,4.2000,3.0000,3.0000,1.2000,1.2000,8.9000,8.9000,0.3098,0.3070,0.3801,0.3829,4.1398,3.9929,,,,,,,0.3232,0.2931,0.4244,0.4439,0.1662,0.1899,3,2,0.3505,0.3063,0.4491,0.4266,0.1860,0.1670,3,3,current,current,0.6000,0.0000,0.8000,0.0000,5,2,0.6000,0.0000,0.9000,0.0000,10,2,0.5376,30.7000,17.4000,308,36,0,2.7220,17.1858,4.1040,5.2080,3.3640,5.4040,1.5120,1.8480,3.4560,4.4400,13.8240,9.2960,1.2240,1.4400,current,blend,41.666666666666664,9.0,8,2,0,0,0,NRFI,PASS,,4.104
2023-07-15,717393,TB,KC,Shawn Armstrong,Cole Ragans,ltd,ltd,live,live,0.9600,0.4505,0.4110,0.8615,0.4225,0.5775,0.2135,PASS,NO EDGE,4,0.4225,0.5775,PASS,NO EDGE,4.2660,4.4500,1.2953,1.3267,3.7223,4.4333,2.7450,3.2000,1.1130,1.2500,9.3110,7.9583,0.3098,0.3070,0.3801,0.3829,4.1398,3.9929,,,,,,,0.3161,0.2931,0.3887,0.4439,0.1216,0.1899,3,2,0.3165,0.3063,0.4713,0.4266,0.2063,0.1670,3,3,current,current,0.6000,0.4000,0.8000,0.8000,5,5,0.6000,0.5556,0.8000,0.7778,5,9,0.5376,30.7000,17.4000,308,36,0,2.7220,17.1858,3.6128,4.4500,3.1779,4.4333,0.8904,1.2500,2.1960,3.2000,9.6088,7.9583,1.1963,1.3267,blend,prior,5.0,0,2,0,0,0,0,NRFI,PASS,4.950,0.711
2023-07-15,717407,WSH,STL,Trevor Williams,Miles Mikolas,ltd,ltd,live,live,0.9700,0.3589,0.4586,0.8175,0.4415,0.5585,0.1975,PASS,NO EDGE,4,0.4415,0.5585,PASS,NO EDGE,3.4641,3.5175,1.2351,1.0850,3.8573,3.8797,2.4950,2.0526,1.2080,1.1350,8.5843,7.3351,0.3107,0.3244,0.3801,0.4195,3.7839,4.7387,,,,,,,0.2947,0.3857,0.3786,0.4850,0.1313,0.2001,3,3,0.3215,0.3651,0.4472,0.4316,0.1694,0.1557,3,3,current,current,0.2000,0.4000,0.2000,0.6000,5,5,0.4000,0.5000,0.4000,0.6000,10,10,0.5786,31.4000,17.3000,317,38,0,6.7596,15.9247,4.4199,4.1239,5.1712,3.4631,1.8256,0.7781,2.9786,1.8674,7.0142,6.2248,1.4199,1.2709,current,current,93.66666666666667,115.66666666666667,19,20,0,1,1,YRFI,PASS,3.541,4.561
2023-07-15,717403,BOS,CHC,James Paxton,Marcus Stroman,avg,ltd,live,live,1.0000,0.4232,0.4628,0.8861,0.4123,0.5877,0.2224,YRFI,LEAN,3,0.4123,0.5877,YRFI,LEAN,4.2000,3.6750,1.2500,1.1750,4.2000,3.7983,3.0000,2.5083,1.2000,1.0815,8.9000,8.0372,0.3207,0.3116,0.4094,0.3893,4.5297,4.0890,,,,,,,0.3302,0.3355,0.4152,0.4281,0.1545,0.1563,2,3,0.3695,0.3440,0.4903,0.3839,0.1832,0.1269,3,3,current,current,0.8000,0.8000,1.0000,1.0000,5,5,0.7000,0.7000,0.8000,0.9000,10,10,0.5579,25.9000,3.4000,212,77,0,3.2990,0.8225,2.7321,2.9556,3.4214,3.1444,1.2857,0.4793,2.2500,3.2751,10.2857,7.8284,0.9821,1.1095,current,current,56.0,112.66666666666667,10,19,0,0,0,NRFI,LOSS,2.729,2.732
