date,game_pk,away_fi_xwoba,home_fi_xwoba,away_fi_k,home_fi_k,away_fi_bb,home_fi_bb,away_fi_csw,home_fi_csw,away_fi_pa,home_fi_pa,away_fi_velo,home_fi_velo
2025-07-22,777043,0.3244,0.2800,0.2372,0.2414,0.1110,0.0604,0.2853,0.3148,33,78,0.008,0.244
2025-07-22,777044,0.3285,0.3282,0.2162,0.2304,0.0910,0.0955,0.2816,0.2935,122,159,0.061,0.265
2025-07-22,777045,0.3607,0.3265,0.1909,0.2336,0.1354,0.0721,0.2655,0.2895,47,155,0.237,-0.147
2025-07-22,777046,0.3142,0.3320,0.2479,0.2399,0.1050,0.0965,0.2894,0.3091,4,43,0.304,0.026
2025-07-22,777047,,0.2813,,0.2744,,0.0752,,0.2857,,98,,0.648
2025-07-22,777048,0.3413,0.3107,0.1949,0.2202,0.0919,0.0667,0.2757,0.2728,85,86,0.105,0.366
2025-07-22,777049,0.3594,0.3680,0.1934,0.1908,0.1041,0.1090,0.2735,0.2542,168,42,0.185,0.377
2025-07-22,777052,0.3000,0.3177,0.2351,0.2836,0.0793,0.0970,0.2712,0.2989,50,114,0.005,-0.071
2025-07-22,777054,0.2973,0.3336,0.1991,0.2225,0.0849,0.1241,0.2957,0.2702,132,94,-0.026,0.153
2025-07-22,777056,0.3105,0.3260,0.2007,0.2114,0.0800,0.0787,0.2786,0.2867,24,33,0.294,0.199
2025-07-22,777058,0.3346,0.3286,0.2092,0.2065,0.0886,0.1019,0.2993,0.2709,90,24,0.396,0.065
2025-07-23,777022,0.3234,0.2834,0.2088,0.2780,0.0791,0.0770,0.2717,0.3018,139,71,0.418,0.092
2025-07-23,777024,0.3124,0.3234,0.2242,0.2365,0.0713,0.0867,0.2898,0.2787,71,153,0.341,-0.050
2025-07-23,777026,0.3262,0.3030,0.2466,0.2148,0.0944,0.0841,0.3022,0.2890,138,74,0.362,0.136
2025-07-23,777027,0.3278,0.3299,0.2009,0.2386,0.1054,0.0882,0.2651,0.2885,157,179,0.221,0.316
2025-07-23,777028,0.3246,0.3378,0.1594,0.2118,0.1037,0.0831,0.2628,0.2724,126,38,-0.082,0.085
2025-07-23,777029,,0.3469,,0.1945,,0.1024,,0.2693,,166,,-0.063
2025-07-23,777030,0.3747,0.3340,0.1760,0.2815,0.0961,0.0901,0.2585,0.2803,122,152,-0.215,0.348
2025-07-23,777031,0.3391,0.3613,0.2157,0.1921,0.0943,0.0964,0.2847,0.2738,149,142,0.330,0.444
2025-07-23,777032,0.2960,0.3398,0.2843,0.2459,0.0627,0.0829,0.2937,0.2851,31,168,-0.173,0.518
2025-07-23,777033,0.2760,0.3185,0.2167,0.2250,0.1036,0.0713,0.2798,0.2714,157,149,0.369,0.228
2025-07-23,777034,0.3170,0.2992,0.2342,0.2721,0.0924,0.1143,0.2860,0.2972,2,79,,0.432
2025-07-23,777036,0.3217,0.3085,0.2205,0.2532,0.0491,0.0970,0.2843,0.3099,125,73,0.232,0.023
2025-07-23,777037,0.3097,0.3752,0.2992,0.1991,0.0792,0.0807,0.2987,0.2636,166,85,-0.056,-0.136
2025-07-23,777038,0.3537,0.2976,0.2266,0.2726,0.1196,0.0622,0.2715,0.3015,63,109,0.075,0.592
2025-07-23,777041,0.2978,0.3245,0.2085,0.2506,0.1177,0.0809,0.2890,0.2968,109,60,-0.185,0.629
2025-07-24,777018,0.2993,0.3387,0.2144,0.2476,0.0756,0.0948,0.3020,0.2892,42,186,0.660,0.194
2025-07-24,777019,0.3325,0.3444,0.2741,0.1781,0.1416,0.1022,0.3015,0.2589,153,129,1.005,0.326
2025-07-24,777021,0.2696,0.3034,0.2674,0.2582,0.0722,0.0924,0.2956,0.3087,33,101,0.285,0.269
2025-07-24,777023,0.2912,0.2944,0.2366,0.2958,0.0853,0.0583,0.2870,0.3175,47,144,0.322,0.252
2025-07-24,777025,0.3201,0.3175,0.2214,0.2323,0.1024,0.1049,0.2703,0.2843,160,4,-0.228,
2025-07-25,777004,0.3024,0.3039,0.2189,0.2595,0.1114,0.0737,0.2930,0.3076,81,172,-0.541,0.524
2025-07-25,777005,0.3161,0.3525,0.2891,0.1924,0.0829,0.0691,0.2943,0.2818,151,173,0.371,0.005
2025-07-25,777006,0.3075,0.3195,0.2409,0.2122,0.0661,0.1035,0.2976,0.2883,135,142,0.089,0.202
2025-07-25,777007,0.3229,0.3169,0.2213,0.2330,0.1253,0.1055,0.3002,0.2873,108,51,0.527,0.292
2025-07-25,777008,0.3092,0.2962,0.2007,0.2548,0.0900,0.0976,0.2564,0.2749,146,162,0.088,-0.192
2025-07-25,777009,0.3177,0.3421,0.2473,0.2277,0.1127,0.0820,0.2945,0.2927,7,139,0.414,0.349
2025-07-25,777010,0.3274,0.2774,0.2428,0.2021,0.1169,0.0671,0.2757,0.2732,124,141,0.585,0.096
2025-07-25,777011,0.3237,0.3363,0.2678,0.2401,0.1023,0.1015,0.2734,0.2889,172,49,0.164,-0.084
2025-07-25,777012,0.3256,0.3406,0.2204,0.2280,0.0793,0.1172,0.2685,0.2857,12,151,-0.179,0.243
2025-07-25,777013,0.3346,0.3050,0.2427,0.2126,0.0701,0.0895,0.2925,0.2931,155,120,0.562,0.237
2025-07-25,777014,0.3131,0.3263,0.2242,0.2464,0.0885,0.1020,0.2656,0.2975,106,45,0.550,0.298
2025-07-25,777015,0.3359,0.3328,0.2127,0.2747,0.0992,0.1167,0.2577,0.2950,84,111,0.082,0.705
2025-07-25,777016,0.3283,0.3119,0.2442,0.1938,0.0891,0.0967,0.2946,0.2764,168,78,0.155,0.066
2025-07-25,777017,0.2951,0.3506,0.2524,0.1650,0.0668,0.0891,0.2850,0.2519,115,58,0.246,0.144
2025-07-25,777020,0.3566,0.2967,0.1947,0.2030,0.0714,0.0732,0.2736,0.2823,138,135,0.041,-0.061
2025-07-26,776985,0.2778,0.3094,0.2419,0.2567,0.0939,0.1264,0.2958,0.2882,118,105,0.392,-0.074
2025-07-26,776990,0.2977,0.2961,0.2695,0.2347,0.0773,0.0908,0.3020,0.3001,161,80,1.019,-0.008
2025-07-26,776991,0.3043,0.2949,0.2334,0.2744,0.1418,0.0844,0.2883,0.3082,51,164,0.308,0.577
2025-07-26,776992,0.3243,0.3528,0.1531,0.2363,0.1081,0.0866,0.2513,0.2952,139,96,0.174,0.432
2025-07-26,776993,0.3080,0.3599,0.2854,0.2096,0.0846,0.0679,0.3207,0.2932,97,62,0.228,0.397
2025-07-26,776994,0.3705,0.3235,0.1773,0.2560,0.1045,0.1026,0.2852,0.2895,52,134,0.425,0.394
2025-07-26,776995,0.3061,0.3389,0.2464,0.2150,0.0913,0.0937,0.2891,0.3021,132,174,0.536,-0.027
2025-07-26,776996,0.3034,0.3335,0.2178,0.2157,0.0818,0.1391,0.2737,0.2784,22,138,-0.330,0.568
2025-07-26,776997,0.3714,0.2897,0.2077,0.3058,0.1071,0.0769,0.2607,0.2956,176,134,0.245,0.715
2025-07-26,776998,0.3501,0.2744,0.1664,0.3641,0.1130,0.0583,0.2724,0.3237,70,154,0.191,0.135
2025-07-26,776999,0.3622,0.3010,0.1693,0.2313,0.0733,0.0902,0.2630,0.2904,100,94,0.280,0.838
2025-07-26,777000,0.3117,0.2842,0.2325,0.2303,0.0884,0.0952,0.2802,0.2873,156,132,0.024,0.489
2025-07-26,777001,0.2944,0.3545,0.2571,0.1644,0.1013,0.1043,0.2757,0.2745,125,116,-0.033,0.139
2025-07-26,777002,0.3793,0.3470,0.2302,0.2133,0.1134,0.0928,0.2802,0.2911,131,159,0.560,0.258
2025-07-26,777003,0.3351,0.2710,0.2316,0.2578,0.0943,0.0647,0.2934,0.3059,160,146,-0.019,-0.131
2025-07-27,776974,0.3119,0.3057,0.2255,0.2478,0.0990,0.0894,0.2723,0.2866,64,4,0.323,
2025-07-27,776975,0.3203,0.2812,0.2130,0.2417,0.0858,0.0815,0.2920,0.3060,37,47,0.217,0.352
2025-07-27,776976,0.3248,0.3025,0.2298,0.2043,0.1179,0.0628,0.2854,0.2866,36,47,0.049,0.017
2025-07-27,776977,0.2807,0.2928,0.3158,0.2011,0.0732,0.0836,0.3077,0.2993,130,135,0.924,-0.046
2025-07-27,776978,0.2887,0.3039,0.2376,0.2551,0.0948,0.0817,0.2794,0.2920,32,10,-0.074,-0.261
2025-07-27,776979,0.3663,0.2977,0.2050,0.2403,0.1086,0.0867,0.2737,0.2793,184,6,0.764,-0.431
2025-07-27,776980,0.2954,0.3416,0.2402,0.1871,0.0752,0.0886,0.2800,0.2692,56,23,-0.020,0.160
2025-07-27,776981,0.3676,0.3317,0.1999,0.2145,0.1172,0.1287,0.2802,0.2569,101,93,0.101,0.169
2025-07-27,776982,0.2847,0.3269,0.2411,0.2496,0.0952,0.1153,0.2758,0.3075,114,163,0.048,0.506
2025-07-27,776983,0.3477,0.3607,0.2170,0.1793,0.1032,0.1213,0.2753,0.2503,73,132,0.675,0.533
2025-07-27,776984,0.3405,0.2525,0.2363,0.2995,0.1132,0.0672,0.2926,0.3236,165,129,0.695,0.577
2025-07-27,776986,0.3615,0.3866,0.2001,0.1857,0.0750,0.0848,0.2658,0.2637,120,90,-0.064,-0.003
2025-07-27,776987,0.3462,0.3097,0.2358,0.2933,0.0912,0.0774,0.3065,0.3138,49,148,0.165,0.327
2025-07-27,776988,0.2598,0.3185,0.2804,0.2551,0.0564,0.0706,0.2890,0.3095,144,168,0.939,-0.230
2025-07-27,776989,0.3425,0.3122,0.2409,0.2358,0.1103,0.0908,0.2988,0.2819,88,3,0.015,-0.048
2025-07-28,776957,0.3228,0.2744,0.2413,0.2172,0.0852,0.1018,0.2803,0.2823,157,161,-0.041,0.380
2025-07-28,776958,0.2842,0.3577,0.2486,0.1595,0.0587,0.0864,0.3206,0.2646,82,120,0.257,0.579
2025-07-28,776959,0.3347,0.3115,0.2231,0.3000,0.1210,0.0858,0.2716,0.3004,98,172,0.173,-0.054
2025-07-28,776960,0.3177,0.3243,0.2788,0.1559,0.0954,0.1016,0.2970,0.2629,117,130,-0.071,-0.077
2025-07-28,776961,0.3534,0.2806,0.1966,0.2347,0.1272,0.1127,0.2704,0.2632,54,133,0.187,0.016
2025-07-28,776964,0.3271,,0.2307,,0.0938,,0.2942,,163,,0.255,
2025-07-28,776965,0.2786,0.3065,0.2692,0.3068,0.0739,0.0954,0.2859,0.2989,101,21,0.652,0.679
2025-07-28,776966,0.3278,0.3210,0.2356,0.2168,0.0872,0.0484,0.2888,0.2827,182,128,0.297,0.228
2025-07-28,776967,0.2946,0.3149,0.2637,0.2753,0.1092,0.1051,0.2917,0.2967,130,23,0.499,0.545
2025-07-28,776968,0.3635,0.3099,0.1835,0.2475,0.1144,0.1024,0.2536,0.3105,46,76,0.341,0.025
2025-07-28,776969,0.3200,0.3089,0.2397,0.2395,0.1003,0.1015,0.2842,0.2969,27,154,0.197,0.144
2025-07-28,776970,0.3050,0.3188,0.2292,0.2551,0.0654,0.1104,0.2792,0.3032,89,10,0.386,0.494
2025-07-28,776971,0.3282,0.3210,0.2465,0.2285,0.0931,0.1035,0.2923,0.2791,66,5,0.599,0.305
2025-07-28,776972,0.3234,0.3360,0.2349,0.1977,0.0711,0.0900,0.2905,0.2738,158,88,-0.144,0.154
2025-07-28,776973,0.3131,0.3390,0.2528,0.2165,0.0749,0.0895,0.2788,0.2771,99,4,0.223,
2025-07-29,776943,0.3430,0.3017,0.1963,0.2070,0.1012,0.1309,0.2693,0.2868,169,115,-0.089,-0.154
2025-07-29,776944,0.2991,0.3165,0.2043,0.2264,0.0722,0.1007,0.2973,0.2719,47,164,0.682,-0.242
2025-07-29,776945,0.3168,0.3385,0.2218,0.2467,0.0704,0.0970,0.2706,0.2897,152,191,0.231,0.218
2025-07-29,776946,0.3689,0.2970,0.2018,0.2969,0.0792,0.0567,0.2640,0.3178,88,150,-0.107,0.206
2025-07-29,776947,0.2929,0.2779,0.2874,0.2608,0.1120,0.0841,0.3042,0.3065,82,20,0.433,0.332
2025-07-29,776949,0.3134,0.3285,0.2546,0.2027,0.1295,0.1040,0.2876,0.2657,31,160,-0.310,0.234
2025-07-29,776950,0.3028,0.3175,0.2101,0.2333,0.0824,0.0989,0.2889,0.2899,77,8,0.176,0.049
2025-07-29,776951,0.3411,0.3543,0.2112,0.1760,0.0987,0.1032,0.2704,0.2597,43,137,0.095,0.316
2025-07-29,776952,0.2959,0.3833,0.2736,0.1844,0.0612,0.0922,0.3052,0.2609,112,130,0.595,-0.194
2025-07-29,776953,0.3383,0.3285,0.2460,0.2211,0.0859,0.0886,0.2817,0.2852,172,127,0.533,0.056
2025-07-29,776954,0.3740,,0.2220,,0.1210,,0.2691,,70,,0.074,
2025-07-29,776955,0.3633,0.3372,0.1944,0.2163,0.1024,0.0926,0.2735,0.2856,172,153,0.196,0.302
2025-07-29,776956,0.3617,0.3084,0.1865,0.2265,0.0937,0.0698,0.2715,0.2930,148,74,0.444,0.325
2025-07-29,776962,0.2686,0.3188,0.2563,0.1916,0.0694,0.0765,0.2963,0.2754,37,28,0.238,0.317
2025-07-29,776963,0.2821,0.3259,0.2771,0.2478,0.0823,0.0931,0.2991,0.3027,75,141,0.146,0.364
2025-07-30,776929,0.3044,0.2994,0.2523,0.2580,0.0640,0.1000,0.2822,0.2769,123,167,0.243,-0.168
2025-07-30,776930,0.3112,0.3256,0.2436,0.2174,0.0692,0.1233,0.2999,0.2984,141,111,0.121,0.508
2025-07-30,776931,0.3035,0.2961,0.2100,0.2349,0.1139,0.0818,0.2866,0.2910,87,52,-0.500,0.303
2025-07-30,776932,0.3448,0.3234,0.2270,0.2129,0.0851,0.1017,0.2921,0.2897,144,146,0.373,0.207
2025-07-30,776933,0.3226,0.3053,0.2488,0.2541,0.0995,0.0723,0.3033,0.3055,48,177,0.305,0.530
2025-07-30,776934,0.3073,0.3525,0.1978,0.1891,0.0889,0.0680,0.2548,0.2801,149,177,0.105,-0.009
2025-07-30,776935,0.3373,0.3316,0.2295,0.2515,0.1157,0.0991,0.2846,0.2920,154,52,0.307,-0.114
2025-07-30,776936,0.3094,0.3147,0.2474,0.2360,0.1068,0.0911,0.2954,0.2795,11,3,0.592,0.236
2025-07-30,776937,0.3235,0.3192,0.2705,0.2446,0.1045,0.0995,0.2752,0.2896,177,58,0.163,0.434
2025-07-30,776938,0.3358,0.3312,0.2371,0.2741,0.0687,0.1199,0.2906,0.2950,160,115,0.562,0.709
2025-07-30,776939,0.3333,0.3433,0.2137,0.2387,0.0968,0.0894,0.2579,0.2964,88,40,0.101,-0.426
2025-07-30,776940,0.3129,0.3269,0.2202,0.2037,0.0871,0.0773,0.2646,0.2712,109,144,0.542,0.373
2025-07-30,776941,0.3129,0.3019,0.2484,0.2134,0.0803,0.0877,0.2885,0.2917,24,124,-0.074,0.241
2025-07-30,776942,0.3640,0.3089,0.1889,0.2222,0.0744,0.1006,0.2685,0.2829,144,15,0.071,0.223
2025-07-30,776948,0.3276,0.2973,0.2399,0.1979,0.0920,0.0716,0.2927,0.2833,172,140,0.144,-0.077
2025-07-31,776923,0.3653,0.3031,0.2077,0.2529,0.0805,0.0900,0.2880,0.2911,68,135,0.438,0.521
2025-07-31,776927,0.3064,0.3531,0.2283,0.1589,0.0869,0.1009,0.2801,0.2720,160,122,0.026,0.138
2025-07-31,776928,0.2861,0.2847,0.2558,0.2319,0.0946,0.0939,0.2811,0.2887,72,135,0.293,0.497
2025-08-01,776906,0.3490,0.3124,0.2366,0.2897,0.0908,0.0819,0.2966,0.2938,100,154,0.428,0.354
2025-08-01,776908,0.3282,0.2789,0.2104,0.3160,0.1263,0.0721,0.2583,0.3064,96,133,0.151,0.915
2025-08-01,776913,0.3069,0.2949,0.2958,0.2609,0.0757,0.1041,0.3117,0.2754,153,130,0.318,-0.044
2025-08-01,776914,0.3113,0.3063,0.2517,0.2320,0.0910,0.1531,0.2971,0.2847,3,56,,0.232
2025-08-01,776915,0.2952,0.3697,0.2396,0.1798,0.0886,0.1098,0.2960,0.2820,97,56,0.837,0.424
2025-08-01,776916,0.3325,0.3380,0.2266,0.2105,0.1292,0.0919,0.2739,0.3006,85,179,0.601,0.007
2025-08-01,776917,0.3321,0.3738,0.2114,0.2051,0.1414,0.1059,0.2753,0.2600,142,179,0.561,0.234
2025-08-01,776918,0.3463,0.2875,0.1614,0.2442,0.1172,0.0921,0.2678,0.2821,74,120,0.140,0.035
2025-08-01,776919,0.3428,0.3635,0.2139,0.1642,0.0913,0.0833,0.2901,0.2604,163,105,0.245,0.300
2025-08-01,776920,0.2745,0.3313,0.2089,0.2330,0.0663,0.0931,0.2751,0.2925,144,163,0.106,-0.023
2025-08-01,776921,0.3731,0.3273,0.1975,0.2496,0.1302,0.1178,0.2803,0.3092,108,167,0.068,0.511
2025-08-01,776922,0.2946,0.3316,0.2716,0.1913,0.0910,0.0784,0.3065,0.2816,170,44,0.584,0.068
2025-08-01,776924,0.2919,0.3226,0.3097,0.2442,0.0806,0.1152,0.2935,0.2763,138,127,0.719,0.602
2025-08-01,776925,0.3152,0.2901,0.2604,0.2309,0.0697,0.0783,0.3114,0.2777,171,26,-0.247,-0.287
2025-08-01,776926,0.3123,0.2819,0.2492,0.2366,0.1287,0.0974,0.2875,0.2943,110,122,-0.061,0.384
2025-08-02,776896,0.3431,0.3225,0.1744,0.1557,0.0940,0.1066,0.2626,0.2550,29,142,0.302,0.175
2025-08-02,776897,0.3776,0.3222,0.2318,0.2425,0.1118,0.0841,0.2788,0.2803,134,160,0.565,-0.044
2025-08-02,776898,0.3218,0.2921,0.2622,0.2031,0.1012,0.0824,0.2930,0.2985,137,138,0.395,-0.051
2025-08-02,776899,0.3417,0.3161,0.2332,0.2329,0.1118,0.1144,0.2909,0.2891,168,39,0.679,0.029
2025-08-02,776900,0.2836,0.3396,0.2377,0.2474,0.0861,0.0888,0.3039,0.3096,53,52,0.254,0.124
2025-08-02,776901,0.3063,0.3106,0.2654,0.2302,0.0968,0.0749,0.3085,0.2821,57,97,-0.032,0.390
2025-08-02,776902,0.3829,0.2813,0.1862,0.2627,0.0886,0.0842,0.2629,0.2824,95,105,-0.052,0.647
2025-08-02,776903,0.3133,0.3659,0.2481,0.2025,0.0885,0.1073,0.2917,0.2736,16,187,-0.212,0.763
2025-08-02,776904,0.2514,0.3579,0.3036,0.1957,0.0711,0.0789,0.3256,0.2630,133,124,0.558,-0.072
2025-08-02,776905,0.3323,0.2947,0.2140,0.2703,0.0741,0.0763,0.2921,0.3017,147,164,0.570,0.999
2025-08-02,776907,,0.3134,,0.2824,,0.0992,,0.2948,,28,,0.502
2025-08-02,776909,0.3085,0.3617,0.2130,0.1807,0.0601,0.1240,0.2909,0.2520,52,136,0.040,0.506
2025-08-02,776910,0.3477,0.2956,0.2449,0.2277,0.1393,0.0909,0.2984,0.2781,17,36,0.368,-0.138
2025-08-02,776911,,0.3164,,0.2185,,0.1038,,0.2706,,68,,0.358
2025-08-02,776912,0.2676,0.2583,0.2589,0.2812,0.0638,0.0556,0.3093,0.2896,149,147,-0.130,0.939
2025-08-03,776881,0.3109,,0.2452,,0.0787,,0.2752,,104,,0.210,
2025-08-03,776883,0.2782,0.2997,0.2643,0.2060,0.0575,0.0786,0.3191,0.2996,85,51,0.256,0.655
2025-08-03,776884,0.3235,0.3075,0.1587,0.3089,0.1000,0.0847,0.2659,0.3030,133,175,-0.078,-0.037
2025-08-03,776885,0.3868,0.3572,0.2494,0.1616,0.1484,0.0900,0.2818,0.2660,92,124,0.094,0.598
2025-08-03,776886,0.3285,0.3546,0.2291,0.1877,0.0958,0.1113,0.2930,0.2547,169,49,0.270,0.324
2025-08-03,776887,0.3331,0.3355,0.2322,0.2190,0.0895,0.1188,0.2848,0.2699,4,101,,0.180
2025-08-03,776888,0.3177,0.3574,0.2007,0.1830,0.0928,0.0919,0.2793,0.2717,34,152,0.216,0.451
2025-08-03,776889,0.2982,0.3150,0.2557,0.2438,0.1110,0.1345,0.2927,0.2832,136,35,0.501,-0.254
2025-08-03,776890,0.3302,0.3272,0.2674,0.2318,0.1450,0.0702,0.3015,0.2901,162,161,0.941,-0.141
2025-08-03,776891,0.3119,0.3181,0.2217,0.2727,0.1617,0.0988,0.2704,0.2935,76,121,-0.122,-0.047
2025-08-03,776892,0.3218,0.3191,0.2015,0.2026,0.1028,0.0914,0.2789,0.2934,35,42,0.050,0.119
2025-08-03,776893,0.3465,0.3248,0.2123,0.2399,0.0955,0.0858,0.2835,0.2881,157,186,0.297,0.289
2025-08-03,776894,0.2817,0.3114,0.3037,0.2318,0.0795,0.0970,0.3077,0.2838,12,30,0.526,0.222
2025-08-03,776895,0.3065,0.3746,0.2455,0.2212,0.1001,0.1239,0.2967,0.2711,157,75,0.144,0.096
2025-08-04,776867,0.3505,0.3384,0.1608,0.2428,0.0952,0.0955,0.2490,0.2880,61,195,0.134,0.222
2025-08-04,776870,0.2989,0.2785,0.2946,0.2783,0.0600,0.0805,0.3162,0.2981,155,78,0.219,0.178
2025-08-04,776871,0.3255,0.3154,0.2061,0.2294,0.1013,0.0776,0.2668,0.2704,166,158,0.241,0.235
2025-08-04,776872,0.2708,0.3402,0.2586,0.2086,0.0672,0.1024,0.2988,0.2687,40,49,0.237,0.041
2025-08-04,776873,0.2707,0.3370,0.2233,0.2460,0.1005,0.0844,0.2855,0.2783,164,176,0.376,0.521
2025-08-04,776874,,0.3298,,0.2234,,0.0957,,0.2837,,134,,0.088
2025-08-04,776875,0.3141,0.3642,0.2480,0.2030,0.0934,0.0837,0.2920,0.2628,12,92,0.193,-0.136
2025-08-04,776876,0.3113,0.3012,0.2421,0.2776,0.1002,0.1082,0.3083,0.2997,79,87,0.067,0.428
2025-08-04,776877,0.3240,0.3033,0.2699,0.2644,0.0985,0.0647,0.2968,0.3014,94,118,0.316,0.628
2025-08-04,776878,0.3211,0.3021,0.2588,0.2026,0.0917,0.0865,0.3088,0.2776,144,82,0.374,0.126
2025-08-04,776879,0.2997,,0.2091,,0.1286,,0.2853,,118,,-0.167,
2025-08-04,776880,0.3431,0.3382,0.1971,0.2252,0.1080,0.1181,0.2689,0.2843,173,158,-0.090,0.308
2025-08-04,776882,0.3041,0.3649,0.2215,0.1945,0.0683,0.1002,0.2896,0.2743,77,177,0.338,0.213
2025-08-05,776848,0.3102,0.3207,0.2266,0.2184,0.0845,0.1044,0.2833,0.2928,166,150,0.034,0.208
2025-08-05,776852,0.2902,0.3174,0.2354,0.2196,0.0788,0.0845,0.2957,0.2621,56,114,0.307,0.531
2025-08-05,776854,0.3358,0.3255,0.2381,0.2221,0.0896,0.0917,0.2923,0.2772,178,2,0.133,
2025-08-05,776855,0.3314,0.3401,0.2680,0.2285,0.1171,0.0838,0.2928,0.2907,119,147,0.721,0.386
2025-08-05,776857,0.3294,0.3098,0.2136,0.2462,0.0882,0.0671,0.2805,0.3003,91,147,0.202,0.113
2025-08-05,776858,0.3542,0.3231,0.1893,0.2319,0.0666,0.1003,0.2789,0.2631,182,17,0.003,-0.178
2025-08-05,776860,0.3366,0.3045,0.2339,0.2629,0.0677,0.0626,0.2882,0.2825,163,127,0.552,0.228
2025-08-05,776861,0.3278,0.3275,0.2535,0.2007,0.0964,0.0761,0.2929,0.2689,55,147,-0.121,0.364
2025-08-05,776862,0.3238,0.3079,0.2243,0.1950,0.1023,0.0875,0.2797,0.2568,2,152,,0.083
2025-08-05,776863,0.3528,0.3067,0.1733,0.2082,0.1016,0.1158,0.2605,0.2873,140,93,0.284,-0.431
2025-08-05,776864,0.2702,0.2846,0.2754,0.3587,0.0810,0.0568,0.3007,0.3250,23,160,0.402,0.130
2025-08-05,776865,0.3164,0.3212,0.2345,0.2691,0.1028,0.1022,0.2755,0.2769,169,182,-0.255,0.175
2025-08-05,776866,0.3040,0.3151,0.2581,0.2600,0.0751,0.0966,0.3058,0.3028,181,51,0.529,0.299
2025-08-05,776868,0.2967,0.3309,0.1940,0.2080,0.0701,0.0941,0.2830,0.2565,144,92,-0.078,0.089
2025-08-05,776869,0.3063,0.3066,0.2599,0.2474,0.1016,0.1008,0.2772,0.2890,173,15,-0.166,0.686
2025-08-06,776836,0.3305,0.3639,0.2388,0.1836,0.0918,0.0721,0.2956,0.2687,166,150,-0.011,-0.011
2025-08-06,776838,0.3315,0.3231,0.2753,0.2205,0.0846,0.0932,0.2922,0.2903,86,12,0.117,-0.148
2025-08-06,776839,0.3445,0.3163,0.2310,0.2570,0.0885,0.0754,0.2931,0.2935,104,29,0.407,-0.012
2025-08-06,776841,0.3811,0.3027,0.1858,0.2491,0.0953,0.0936,0.2618,0.2868,134,138,-0.183,0.518
2025-08-06,776843,0.2909,0.3392,0.2364,0.2121,0.0944,0.0906,0.2786,0.3034,126,182,0.036,-0.006
2025-08-06,776844,0.3083,0.3427,0.2507,0.2127,0.1264,0.0888,0.2877,0.2881,113,169,-0.059,0.232
2025-08-06,776845,0.3140,0.3252,0.2614,0.2128,0.0687,0.1238,0.3121,0.2582,174,99,-0.250,0.112
2025-08-06,776846,0.3179,0.2776,0.2509,0.2437,0.1132,0.0957,0.2802,0.2952,130,125,0.574,0.403
2025-08-06,776847,0.2871,0.3738,0.2262,0.1808,0.0965,0.1216,0.2876,0.2844,140,61,0.513,0.467
2025-08-06,776849,0.3148,0.2829,0.2495,0.2233,0.1081,0.0754,0.2955,0.2731,85,29,0.718,-0.272
2025-08-06,776850,0.3270,,0.2170,,0.1197,,0.2985,,116,,0.508,
2025-08-06,776851,0.2921,0.2959,0.2352,0.2569,0.0868,0.1024,0.2971,0.2756,100,133,0.803,-0.036
2025-08-06,776853,0.3304,0.3341,0.2112,0.2354,0.1379,0.0887,0.2739,0.2817,147,72,0.567,0.553
2025-08-06,776856,0.2797,0.3504,0.2088,0.2077,0.0646,0.1059,0.2767,0.2726,149,79,0.137,0.654
2025-08-06,776859,0.3140,0.3041,0.2637,0.2964,0.0893,0.0745,0.2901,0.3124,4,156,0.115,0.306
2025-08-07,776830,0.3354,0.2763,0.2244,0.3164,0.1438,0.0709,0.2747,0.3076,91,136,0.595,0.913
2025-08-07,776837,0.3014,0.3741,0.2308,0.2092,0.1466,0.1077,0.2843,0.2638,61,184,0.219,0.241
2025-08-07,776840,0.3231,0.2548,0.2595,0.3026,0.1161,0.0746,0.3147,0.3233,170,137,0.505,0.530
2025-08-07,776842,0.2983,0.2816,0.2388,0.2502,0.0971,0.0924,0.2780,0.2815,40,75,-0.161,0.284
2025-08-08,776820,0.3731,0.3115,0.1746,0.2904,0.1246,0.0806,0.2559,0.2926,143,157,0.514,0.348
2025-08-08,776821,0.3230,0.3721,0.2376,0.2385,0.0692,0.1100,0.2962,0.2797,164,137,-0.134,0.571
2025-08-08,776822,0.3698,0.2978,0.2001,0.2519,0.1078,0.0852,0.2754,0.2872,195,7,0.732,0.011
2025-08-08,776823,0.3435,0.3427,0.2390,0.1569,0.0856,0.1137,0.3080,0.2675,56,78,0.117,0.138
2025-08-08,776824,0.3052,0.3184,0.2386,0.2439,0.0734,0.0829,0.2861,0.2773,100,163,0.424,-0.051
2025-08-08,776825,0.3597,0.3421,0.2013,0.2283,0.0767,0.1093,0.2647,0.2920,129,173,-0.081,0.678
2025-08-08,776826,0.2827,0.3492,0.2567,0.1671,0.0821,0.0897,0.2827,0.2594,109,33,0.610,0.380
2025-08-08,776827,0.3450,0.2925,0.2140,0.3071,0.0941,0.0784,0.2865,0.2961,160,143,0.315,0.718
2025-08-08,776828,0.3215,0.3021,0.2180,0.2390,0.1073,0.0849,0.2695,0.2836,73,19,0.319,-0.426
2025-08-08,776829,0.3087,0.3258,0.2954,0.2305,0.0957,0.0944,0.2940,0.2944,31,172,0.517,0.275
2025-08-08,776831,0.3191,0.3854,0.2315,0.1891,0.1184,0.0868,0.2916,0.2610,44,98,0.037,-0.128
