date,game_pk,away_value,home_value
2024-05-01,746966,0.285668,0.310185
2024-05-01,747048,0.246499,0.292904
2024-05-01,747207,0.286510,0.352071
2024-05-02,745021,0.374297,0.308048
2024-05-02,745830,0.290757,0.301814
2024-05-02,746070,0.366296,0.332212
2024-05-02,746403,0.366704,0.316278
2024-05-02,746969,0.327043,0.301972
2024-05-02,747044,0.251606,0.349233
2024-05-03,744868,0.323114,0.330208
2024-05-03,745101,0.302102,0.299201
2024-05-03,745187,0.313858,0.303486
2024-05-03,745510,0.368484,0.264766
2024-05-03,745589,0.322983,0.364062
2024-05-03,745665,0.412391,0.303482
2024-05-03,745756,0.258332,0.252215
2024-05-03,745914,0.300243,0.289767
2024-05-03,746152,0.314019,0.285806
2024-05-03,746318,0.306598,0.301177
2024-05-03,746402,0.293671,0.308199
2024-05-03,746645,0.288286,0.360659
2024-05-03,746721,0.293731,0.255867
2024-05-03,746890,0.323439,0.287422
2024-05-03,747208,0.369762,0.324387
2024-05-04,744862,0.275660,0.360407
2024-05-04,745100,0.306995,0.297274
2024-05-04,745183,0.301667,0.298994
2024-05-04,745511,0.364336,0.265887
2024-05-04,745583,0.318434,
2024-05-04,745666,,0.346015
2024-05-04,745750,0.270360,0.207174
2024-05-04,745911,0.282241,0.328867
2024-05-04,746155,0.313332,0.285891
2024-05-04,746311,0.351996,0.298630
2024-05-04,746394,0.299734,0.306549
2024-05-04,746644,,0.378164
2024-05-04,746720,0.351434,0.339429
2024-05-04,746884,0.265232,0.290614
2024-05-04,747209,0.298684,0.320283
2024-05-05,744861,0.288463,0.341354
2024-05-05,745103,0.307613,0.296773
2024-05-05,745185,0.261207,0.300095
2024-05-05,745504,0.337788,0.308929
2024-05-05,745587,0.278312,0.313856
2024-05-05,745667,0.316134,0.296253
2024-05-05,745751,0.273226,0.251447
2024-05-05,745913,0.299666,0.326939
2024-05-05,746153,0.312108,0.284997
2024-05-05,746314,0.305450,0.309340
2024-05-05,746395,0.292672,0.309943
2024-05-05,746643,0.288213,0.369138
2024-05-05,746719,0.349608,0.291116
2024-05-05,746883,0.287330,0.290158
2024-05-05,747206,0.316722,0.296937
2024-05-06,745098,0.270798,
2024-05-06,745182,0.301367,0.271304
2024-05-06,745509,0.285200,0.268738
2024-05-06,745585,0.311518,0.313512
2024-05-06,745669,0.311814,0.346639
2024-05-06,745912,0.294230,0.296400
2024-05-06,746149,0.356668,0.287212
2024-05-06,746313,0.276163,0.299037
2024-05-06,746639,0.237223,0.363462
2024-05-06,746886,0.321411,0.289933
2024-05-07,744859,0.294472,0.370161
2024-05-07,745095,0.327302,
2024-05-07,745186,0.302600,0.258200
2024-05-07,745508,0.323894,0.265119
2024-05-07,745586,0.359271,0.318448
2024-05-07,745668,,0.309433
2024-05-07,745752,,
2024-05-07,745915,0.296212,0.325723
2024-05-07,746147,0.360140,0.289323
2024-05-07,746315,0.280127,0.296451
2024-05-07,746559,0.299025,0.361890
2024-05-07,746638,0.332208,0.369627
2024-05-07,746718,0.334850,
2024-05-07,746885,0.334223,0.287695
2024-05-07,747126,0.301231,0.315507
2024-05-08,744858,0.351633,0.366698
2024-05-08,745097,0.290724,0.346386
2024-05-08,745184,0.295638,0.295349
2024-05-08,745507,0.222757,0.297577
2024-05-08,745584,0.271496,0.306804
2024-05-08,745659,0.275150,0.326736
2024-05-08,745664,0.310242,0.300151
2024-05-08,745749,0.307390,0.255068
2024-05-08,745906,0.292896,0.267462
2024-05-08,746151,0.365184,0.283359
2024-05-08,746312,0.274900,0.337189
2024-05-08,746562,0.300002,0.383220
2024-05-08,746640,0.328539,0.368797
2024-05-08,746717,0.311264,0.251463
2024-05-08,746879,0.324830,0.292079
2024-05-08,747127,0.321484,0.313344
2024-05-09,745748,0.311911,0.252209
2024-05-09,745910,0.340432,0.291054
2024-05-09,745995,0.245709,0.280475
2024-05-09,746241,0.295459,0.289862
2024-05-09,746563,0.309856,0.379427
2024-05-09,746715,0.317565,
2024-05-09,746802,0.384038,0.291271
2024-05-10,744940,0.323708,0.251512
2024-05-10,745094,0.255218,0.279258
2024-05-10,745264,0.312639,0.290294
2024-05-10,745340,,0.306741
2024-05-10,745421,0.282697,0.323585
2024-05-10,745506,0.293935,0.295690
2024-05-10,745827,0.312442,0.303155
2024-05-10,745993,0.239270,
2024-05-10,746071,0.391349,0.320878
2024-05-10,746240,0.297229,0.299998
2024-05-10,746479,0.314487,0.293789
2024-05-10,746553,0.305481,0.382811
2024-05-10,746801,0.325835,0.290336
2024-05-10,746964,0.364238,0.287333
2024-05-10,747043,0.338928,0.292974
2024-05-11,744943,0.290372,0.287082
2024-05-11,745096,0.254398,0.309456
2024-05-11,745262,0.321164,0.287793
2024-05-11,745344,,0.290051
2024-05-11,745422,0.285215,0.335565
2024-05-11,745505,0.268214,0.264634
2024-05-11,745828,0.310349,0.318981
2024-05-11,745994,0.258208,0.275199
2024-05-11,746069,0.312073,0.371148
2024-05-11,746232,0.295834,0.303856
2024-05-11,746480,0.359684,0.271974
2024-05-11,746554,0.301851,0.371896
2024-05-11,746797,0.359536,0.287522
2024-05-11,746963,0.368922,0.332306
2024-05-11,747041,0.339779,0.339241
2024-05-12,744941,0.277352,0.269162
2024-05-12,745092,0.254816,0.296823
2024-05-12,745255,0.298422,0.297782
2024-05-12,745345,0.285089,0.238109
2024-05-12,745419,0.287071,0.326150
2024-05-12,745499,0.298529,0.294072
2024-05-12,745825,0.267403,0.302524
2024-05-12,745990,0.274074,0.284637
2024-05-12,746068,0.322108,0.345808
2024-05-12,746234,0.364883,0.330648
2024-05-12,746476,0.331259,
2024-05-12,746555,0.299618,0.384383
2024-05-12,746798,0.324076,0.320716
2024-05-12,746965,0.383876,0.272746
2024-05-12,747042,0.336454,0.293972
2024-05-13,745019,0.374049,0.298996
