date,game_pk,away_xi_yday,home_xi_yday,away_consec,home_consec,away_g7,home_g7
2024-07-31,745306,0,0,1,1,6,7
2024-07-31,746198,0,0,1,1,6,6
2024-07-31,745386,1,1,1,1,6,6
2024-07-31,746363,0,0,5,5,6,6
2024-07-31,746678,0,0,5,2,6,5
2024-07-31,747170,0,0,8,5,7,6
2024-07-31,745543,1,1,5,5,6,6
2024-07-31,745960,0,0,12,5,7,6
2024-07-31,746764,0,0,5,12,6,7
2024-07-31,745789,0,0,5,12,6,7
2024-07-31,747003,0,0,8,8,7,7
2024-07-31,745061,0,0,1,1,6,5
2024-07-31,745148,0,0,12,5,7,6
2024-08-01,746196,0,0,2,2,6,6
2024-08-01,746849,0,0,6,6,6,6
2024-08-01,747092,0,0,2,13,6,7
2024-08-01,746607,0,0,9,0,7,6
2024-08-01,746442,0,0,6,0,6,6
2024-08-02,744986,0,0,0,0,6,6
2024-08-02,745387,1,0,3,0,7,5
2024-08-02,745631,0,0,0,0,5,5
2024-08-02,746193,0,1,0,3,6,6
2024-08-02,745224,0,0,0,0,6,6
2024-08-02,746354,0,0,0,0,4,6
2024-08-02,747089,0,0,3,14,6,7
2024-08-02,745875,0,0,0,0,6,6
2024-08-02,746605,0,0,10,1,7,6
2024-08-02,745719,0,0,0,0,6,6
2024-08-02,744825,0,0,0,0,6,6
2024-08-02,745471,0,0,0,0,6,6
2024-08-02,746443,0,0,7,1,7,6
2024-08-02,746845,0,0,7,7,7,7
2024-08-02,746679,0,0,0,0,6,5
2024-08-03,745225,0,0,1,1,6,6
2024-08-03,746194,0,0,1,4,6,6
2024-08-03,745636,0,0,1,1,5,5
2024-08-03,745388,0,0,4,1,7,5
2024-08-03,747087,0,0,4,15,6,7
2024-08-03,746358,0,0,1,1,4,6
2024-08-03,746681,0,0,1,1,6,5
2024-08-03,746608,0,0,11,2,7,6
2024-08-03,745876,0,0,1,1,6,6
2024-08-03,744987,0,0,1,1,6,6
2024-08-03,745474,0,0,1,1,6,6
2024-08-03,746440,0,0,8,2,7,6
2024-08-03,744823,0,0,1,1,6,6
2024-08-03,746846,0,0,8,8,7,7
2024-08-03,745714,0,0,1,1,6,6
2024-08-04,745222,1,1,2,2,6,6
2024-08-04,745384,0,0,5,2,6,5
2024-08-04,745627,0,0,2,2,5,5
2024-08-04,746844,0,0,9,9,7,7
2024-08-04,746191,0,0,2,5,6,6
2024-08-04,744979,0,0,2,2,6,6
2024-08-04,745879,0,0,2,2,6,6
2024-08-04,745718,0,0,2,2,6,6
2024-08-04,746439,1,1,9,3,7,6
2024-08-04,746606,0,0,12,3,7,6
2024-08-04,744826,0,0,2,2,6,6
2024-08-04,747088,0,0,5,16,6,7
2024-08-04,745468,0,0,2,2,6,6
2024-08-04,746680,0,0,2,2,5,5
2024-08-04,746356,0,0,2,2,4,6
2024-08-05,746116,0,0,3,3,6,5
2024-08-05,745628,0,0,3,3,6,5
2024-08-05,746276,0,0,3,10,6,7
2024-08-05,746847,0,0,3,10,6,7
2024-08-05,744982,0,0,3,3,6,6
2024-08-05,746038,0,0,3,6,6,6
2024-08-05,746600,0,0,3,4,6,6
2024-08-05,744821,0,0,3,3,5,6
2024-08-06,746273,0,0,4,11,6,7
2024-08-06,745713,0,0,0,0,6,5
2024-08-06,746602,1,1,4,5,6,6
2024-08-06,746120,0,0,4,4,6,6
2024-08-06,745221,0,0,0,0,5,5
2024-08-06,746519,0,0,0,0,5,6
2024-08-06,746840,0,0,4,11,6,7
2024-08-06,745629,0,0,4,4,6,6
2024-08-06,745141,0,0,0,0,5,6
2024-08-06,747086,0,0,0,0,5,6
2024-08-06,744901,0,0,0,0,6,5
2024-08-06,744983,1,1,4,4,6,6
2024-08-06,744817,0,0,4,4,6,6
2024-08-06,746033,0,0,4,7,6,7
2024-08-06,745467,0,0,0,0,5,5
2024-08-07,746115,0,0,5,5,6,6
2024-08-07,745223,0,0,1,1,5,5
2024-08-07,746272,0,0,5,12,6,7
2024-08-07,745142,0,0,1,1,5,6
2024-08-07,747085,0,0,1,1,5,6
2024-08-07,744903,0,0,1,1,6,5
2024-08-07,744822,0,0,5,5,6,6
2024-08-07,746521,0,0,1,1,5,6
2024-08-07,745469,0,0,1,1,5,5
2024-08-07,745709,0,0,1,1,6,5
2024-08-07,745630,0,0,5,5,6,6
2024-08-07,744981,0,0,5,5,6,6
2024-08-07,746842,0,0,5,12,6,7
2024-08-07,746604,0,0,5,6,6,6
2024-08-07,746031,0,0,5,8,6,7
2024-08-08,747169,0,0,6,6,6,6
2024-08-08,745226,0,0,2,2,6,5
2024-08-08,745143,0,0,2,2,5,6
2024-08-08,744899,0,0,2,2,6,5
2024-08-08,745710,0,0,2,2,6,5
2024-08-08,746030,0,0,6,9,6,7
2024-08-08,745466,1,1,2,2,5,5
2024-08-08,747081,0,0,2,2,5,6
2024-08-08,744819,0,0,6,6,6,6
2024-08-08,746522,0,0,2,2,5,6
2024-08-09,745957,1,0,7,3,7,6
2024-08-09,745308,0,1,3,7,6,7
2024-08-09,745220,0,0,3,3,6,6
2024-08-09,746113,0,0,3,0,6,6
2024-08-09,747168,0,0,7,7,7,7
2024-08-09,746523,0,0,3,3,6,6
2024-08-09,746760,0,0,0,0,6,6
2024-08-09,745708,0,0,0,3,6,6
2024-08-09,746032,0,1,3,10,6,7
2024-08-09,746927,0,0,0,0,6,6
2024-08-09,744900,0,0,0,3,6,6
2024-08-09,745062,0,0,3,3,6,6
2024-08-09,744818,0,1,3,7,6,7
2024-08-09,745871,0,0,0,0,6,6
2024-08-09,746275,0,0,3,0,6,6
2024-08-10,745219,0,0,4,4,6,6
2024-08-10,746112,0,0,4,1,6,6
2024-08-10,746520,0,0,4,4,6,6
2024-08-10,747164,0,0,8,8,7,7
2024-08-10,746761,0,0,1,1,6,6
2024-08-10,745056,0,0,4,4,6,6
2024-08-10,745955,0,0,8,4,7,6
2024-08-10,746269,0,0,4,1,6,6
2024-08-10,744820,1,1,4,8,6,7
2024-08-10,746026,1,1,4,11,6,7
2024-08-10,746922,0,0,1,1,6,6
2024-08-10,745304,0,0,4,8,6,7
2024-08-10,744897,0,0,1,4,6,6
2024-08-10,745712,0,0,1,4,6,6
2024-08-10,745873,0,0,1,1,6,6
2024-08-11,745216,0,0,5,5,6,6
2024-08-11,747166,0,0,9,9,7,7
2024-08-11,746114,0,0,5,2,6,6
2024-08-11,745303,0,0,5,9,6,7
2024-08-11,746517,0,0,5,5,6,6
2024-08-11,745956,0,0,9,5,7,6
2024-08-11,745057,0,0,5,5,6,6
2024-08-11,746025,1,1,5,12,6,7
2024-08-11,744895,0,0,2,5,6,6
2024-08-11,745711,0,0,2,5,6,6
2024-08-11,746923,0,0,2,2,6,6
2024-08-11,744816,1,1,5,9,6,7
2024-08-11,745872,0,0,2,2,6,6
2024-08-12,745300,0,0,6,10,6,7
2024-08-12,745383,1,0,6,6,6,6
2024-08-12,747165,0,0,6,10,6,7
2024-08-12,746192,0,0,6,6,6,6
2024-08-12,745953,1,0,3,6,6,6
2024-08-12,746762,0,0,6,0,6,5
2024-08-12,746921,0,0,3,3,6,6
2024-08-12,745058,0,0,3,6,6,6
2024-08-12,746682,0,0,0,10,5,7
2024-08-12,746603,0,0,0,3,5,6
2024-08-12,745874,0,0,0,3,5,6
2024-08-13,745867,0,0,1,4,5,6
2024-08-13,745302,1,1,7,11,7,7
2024-08-13,747160,0,0,7,11,7,7
2024-08-13,746187,0,0,7,7,7,7
2024-08-13,745954,0,0,4,7,6,7
2024-08-13,746757,0,0,7,1,7,5
2024-08-13,746924,1,1,4,4,6,6
2024-08-13,745382,0,0,7,7,7,7
2024-08-13,745055,0,0,4,7,6,7
2024-08-13,745548,0,0,0,0,6,6
2024-08-13,746673,0,0,1,11,6,7
2024-08-13,746435,0,0,0,0,6,6
2024-08-13,746601,0,0,1,4,5,6
2024-08-13,745788,0,0,0,0,5,6
2024-08-13,747004,0,0,0,0,6,6
2024-08-14,745301,1,1,8,12,7,7
2024-08-14,746188,0,0,8,8,7,7
2024-08-14,745951,0,0,5,8,6,7
2024-08-14,746759,0,0,8,2,7,5
2024-08-14,745790,0,0,1,1,5,6
2024-08-14,745053,0,0,5,8,6,7
2024-08-14,745544,0,0,1,1,6,6
2024-08-14,746598,0,0,2,5,5,6
2024-08-14,746436,0,0,1,1,6,6
2024-08-14,747000,0,0,1,1,6,6
2024-08-14,746919,0,0,5,5,6,6
2024-08-14,745381,0,0,8,8,7,7
2024-08-14,747163,0,0,8,12,7,7
2024-08-14,745869,0,0,2,5,5,6
2024-08-14,746677,0,0,2,12,6,7
2024-08-15,745545,0,0,2,2,6,6
2024-08-15,744980,0,1,6,6,6,6
2024-08-15,747002,1,0,6,2,6,6
2024-08-15,745950,0,0,6,9,6,7
2024-08-15,746437,1,1,2,2,6,6
2024-08-15,745783,0,0,2,2,5,6
2024-08-15,745298,0,0,9,13,7,7
2024-08-16,744974,0,0,7,7,7,7
2024-08-16,746189,0,0,10,0,7,6
2024-08-16,746518,0,0,0,0,6,6
2024-08-16,745144,0,0,7,0,7,5
2024-08-16,745949,0,0,0,10,6,7
2024-08-16,746357,0,0,0,0,5,6
2024-08-16,745784,0,0,0,3,5,6
2024-08-16,747001,0,0,7,3,7,6
2024-08-16,745054,0,0,0,0,6,6
2024-08-16,746438,0,0,0,3,6,6
2024-08-16,745542,0,0,3,3,6,6
2024-08-16,745462,0,0,3,0,6,6
2024-08-16,746674,0,0,0,0,5,6
2024-08-16,746843,0,0,0,0,6,5
2024-08-17,746190,0,0,11,1,7,6
2024-08-17,746355,0,0,1,1,5,6
2024-08-17,744977,0,0,8,8,7,7
2024-08-17,745952,0,0,1,11,6,7
2024-08-17,746515,0,0,1,1,6,6
2024-08-17,745140,0,0,8,1,7,5
2024-08-17,746997,0,0,8,4,7,6
2024-08-17,745626,0,0,0,0,6,5
2024-08-17,745537,0,0,4,4,6,6
2024-08-17,745463,0,0,4,1,6,6
2024-08-17,746434,0,0,1,4,6,6
2024-08-17,746675,0,0,1,1,5,6
2024-08-17,745049,0,0,1,1,6,6
2024-08-17,745785,0,0,1,4,5,6
2024-08-17,746841,1,1,1,1,6,5
2024-08-18,746431,0,0,2,5,6,6
2024-08-18,746186,0,0,12,2,7,6
2024-08-18,745621,0,0,1,1,6,5
2024-08-18,746516,0,0,2,2,6,6
2024-08-18,744975,0,0,9,9,7,7
2024-08-18,746838,0,0,2,2,6,5
2024-08-18,745948,0,0,2,12,6,7
2024-08-18,745139,0,0,9,2,7,5
2024-08-18,745051,0,0,2,2,6,6
2024-08-18,746676,0,0,2,2,5,6
2024-08-18,745539,0,0,5,5,6,6
2024-08-18,745464,0,0,5,2,6,6
2024-08-18,746999,0,0,9,5,7,6
2024-08-18,745786,0,0,2,5,5,6
2024-08-18,746359,0,0,2,2,5,6
2024-08-19,746109,0,0,6,10,6,7
2024-08-19,745294,0,1,3,2,6,6
2024-08-19,745380,1,0,10,3,7,6
2024-08-19,745620,1,1,3,2,6,5
2024-08-19,746270,0,0,3,3,6,6
2024-08-19,746351,0,0,10,3,7,6
2024-08-19,745780,0,0,6,6,6,6
2024-08-19,744898,0,0,3,3,6,6
2024-08-19,746027,1,0,3,3,6,5
2024-08-19,744976,0,1,3,10,6,7
2024-08-20,746107,0,0,7,11,7,7
2024-08-20,745295,0,0,4,3,6,6
2024-08-20,745374,0,0,11,4,7,6
2024-08-20,745624,0,0,4,3,6,6
2024-08-20,746266,0,0,4,4,6,6
2024-08-20,746349,0,0,11,4,7,6
2024-08-20,746839,0,0,0,0,6,5
2024-08-20,744978,0,0,4,11,6,7
2024-08-20,747083,0,0,0,0,6,6
2024-08-20,745782,0,0,7,7,7,7
2024-08-20,744896,0,0,4,4,6,6
2024-08-20,745707,0,0,0,0,5,5
2024-08-20,744814,0,0,0,0,5,6
2024-08-20,746029,0,0,4,4,6,6
2024-08-20,745136,0,0,0,0,6,5
2024-08-21,744893,0,0,5,5,6,6
2024-08-21,745622,0,0,5,4,6,6
2024-08-21,746267,0,0,5,5,6,6
2024-08-21,746837,0,0,1,1,6,5
2024-08-21,745138,0,0,1,1,6,5
2024-08-21,747084,0,0,1,1,6,6
2024-08-21,745704,1,1,1,1,5,5
2024-08-21,746110,0,0,8,12,7,7
2024-08-21,746028,0,0,5,5,6,6
2024-08-21,745781,0,0,8,8,7,7
2024-08-21,746350,0,0,12,5,7,6
2024-08-21,744812,0,0,1,1,5,6
2024-08-21,745297,0,0,5,4,6,6
2024-08-21,745375,0,0,12,5,7,6
2024-08-21,744973,0,0,5,12,6,7
2024-08-22,745379,0,0,9,6,7,6
2024-08-22,747082,0,0,2,2,6,6
2024-08-22,746998,0,0,6,9,6,7
2024-08-22,745465,0,0,6,6,6,6
2024-08-22,744894,0,0,6,6,6,6
2024-08-22,746836,0,0,2,2,6,5
2024-08-22,745137,1,1,2,2,6,5
2024-08-22,745705,0,0,2,2,5,5
2024-08-22,744815,0,0,2,2,5,6
2024-08-22,745623,0,0,6,5,6,6
2024-08-23,745870,0,0,3,0,6,6
2024-08-23,745217,0,0,0,0,5,6
2024-08-23,745625,0,0,3,6,6,6
2024-08-23,746111,0,0,7,0,7,6
2024-08-23,746758,0,0,3,0,6,6
2024-08-23,746268,0,0,3,0,6,6
2024-08-23,747080,0,0,3,3,6,6
2024-08-23,745378,0,0,10,7,7,7
2024-08-23,746597,0,0,0,3,6,6
2024-08-23,746920,0,0,0,0,6,6
2024-08-23,744889,0,0,7,7,7,7
2024-08-23,745702,0,0,3,3,6,6
2024-08-23,746995,0,0,7,10,7,7
2024-08-23,745460,0,0,7,7,7,7
2024-08-23,746024,0,0,3,0,6,6
2024-08-24,746108,0,0,8,1,7,6
2024-08-24,745377,0,0,11,8,7,7
2024-08-24,747077,1,1,4,4,6,6
2024-08-24,746756,0,0,4,1,6,6
2024-08-24,746271,0,0,4,1,6,6
2024-08-24,745868,0,0,4,1,6,6
2024-08-24,746599,0,0,1,4,6,6
2024-08-24,745457,0,0,8,8,7,7
2024-08-24,745218,1,1,1,1,6,6
2024-08-24,746917,0,0,1,1,6,6
2024-08-24,745617,0,0,4,7,6,7
2024-08-24,746996,0,0,8,11,7,7
2024-08-24,744890,0,0,8,8,7,7
2024-08-24,745703,0,0,4,4,6,6
2024-08-24,746022,0,0,4,1,6,6
2024-08-25,746994,0,0,9,12,7,7
2024-08-25,746106,1,1,9,2,7,6
2024-08-25,745212,0,0,2,2,6,6
2024-08-25,745376,0,0,12,9,7,7
2024-08-25,745618,0,0,5,8,6,7
2024-08-25,746754,0,0,5,2,6,6
2024-08-25,745863,0,0,5,2,6,6
2024-08-25,746263,0,0,5,2,6,6
2024-08-25,746595,0,0,2,5,6,6
2024-08-25,747078,0,0,5,5,6,6
2024-08-25,746918,0,0,2,2,6,6
2024-08-25,746023,0,0,5,2,6,6
2024-08-25,745706,0,0,5,5,6,6
2024-08-25,744892,0,0,9,9,7,7
2024-08-25,745459,0,0,9,9,7,7
2024-08-26,745215,0,0,10,3,7,6
2024-08-26,746513,0,0,3,6,6,6
2024-08-26,746753,0,0,6,3,6,6
2024-08-26,745865,0,0,6,3,6,6
2024-08-26,745133,0,0,10,6,7,6
2024-08-26,744813,0,0,6,6,6,6
2024-08-26,745538,0,0,10,6,7,6
2024-08-26,745458,0,0,6,10,6,7
2024-08-26,746596,0,0,3,6,6,6
2024-08-26,746915,0,0,10,3,7,6
2024-08-27,746755,0,0,0,4,5,6
2024-08-27,745213,0,0,11,4,7,6
2024-08-27,747162,0,0,0,0,6,5
2024-08-27,746510,0,0,4,7,6,7
2024-08-27,746105,0,0,0,0,6,5
2024-08-27,745864,0,0,7,4,7,6
2024-08-27,745946,0,0,0,0,5,6
2024-08-27,744811,0,0,7,7,7,7
2024-08-27,746916,0,0,11,4,7,6
2024-08-27,746429,0,0,0,7,6,7
2024-08-27,746594,0,0,4,7,6,7
2024-08-27,745132,0,0,11,7,7,7
2024-08-27,745461,0,0,7,11,7,7
2024-08-27,745540,1,1,11,7,7,7
2024-08-27,746671,0,0,0,0,6,6
2024-08-28,746103,0,0,1,1,6,5
2024-08-28,747161,0,0,1,1,6,5
2024-08-28,746512,0,0,5,8,6,7
2024-08-28,745943,0,0,1,1,5,6
2024-08-28,746752,0,0,1,5,5,6
2024-08-28,745134,0,0,12,8,7,7
2024-08-28,746913,0,0,12,5,7,6
2024-08-28,745866,1,1,8,5,7,6
2024-08-28,746430,0,0,1,8,6,7
2024-08-28,745211,0,0,12,5,7,6
2024-08-28,745541,0,0,12,8,7,7
2024-08-28,746589,0,0,5,8,6,7
2024-08-28,745452,0,0,8,12,7,7
2024-08-28,744809,0,0,8,8,7,7
2024-08-28,746672,0,0,1,1,6,6
2024-08-29,746670,0,0,2,2,6,6
2024-08-29,746102,0,0,2,2,6,5
2024-08-29,746352,0,0,6,13,6,7
2024-08-29,746914,0,0,13,6,7,6
2024-08-29,745531,0,0,9,9,7,7
2024-08-29,746514,0,0,6,9,6,7
2024-08-29,745135,0,0,13,9,7,7
2024-08-29,745945,0,0,2,2,5,6
2024-08-29,746748,0,0,2,6,5,6
2024-08-29,746432,0,0,2,9,6,7
2024-08-29,747159,0,0,2,2,6,5
2024-08-30,745299,0,0,7,3,7,6
2024-08-30,747156,0,0,3,3,6,6
2024-08-30,746184,0,0,0,3,6,6
2024-08-30,746511,0,0,3,10,6,7
2024-08-30,746749,0,0,3,7,6,7
2024-08-30,745862,0,0,14,0,7,6
2024-08-30,744969,0,0,3,3,6,6
2024-08-30,746353,0,0,7,14,7,7
2024-08-30,745700,0,0,10,0,7,6
2024-08-30,745052,0,0,14,0,7,6
2024-08-30,744810,0,0,0,0,6,6
2024-08-30,745533,0,0,10,10,7,7
2024-08-30,746433,0,0,7,10,7,7
2024-08-30,746665,0,0,3,3,6,6
2024-08-30,746593,0,0,0,0,6,6
2024-08-31,745532,0,0,11,11,7,7
2024-08-31,746182,0,0,1,4,6,6
2024-08-31,745296,0,0,8,4,7,6
2024-08-31,747158,0,0,4,4,6,6
2024-08-31,746507,0,0,4,11,6,7
2024-08-31,746667,0,0,4,4,6,6
2024-08-31,746751,0,0,4,8,6,7
2024-08-31,745859,0,0,15,1,7,6
2024-08-31,746348,0,0,8,15,7,7
2024-08-31,744971,0,0,4,4,6,6
2024-08-31,746590,0,0,1,1,6,6
2024-08-31,746424,1,1,8,11,7,7
2024-08-31,745050,0,0,15,1,7,6
2024-08-31,744808,0,0,1,1,6,6
2024-08-31,745699,0,0,11,1,7,6
2024-09-01,745536,0,0,12,12,7,7
2024-09-01,747157,0,0,5,5,6,6
2024-09-01,746183,0,0,2,5,6,6
2024-09-01,745292,0,0,9,5,7,6
2024-09-01,746505,0,0,5,12,6,7
2024-09-01,744970,0,0,5,5,6,6
2024-09-01,746750,0,0,5,9,6,7
2024-09-01,746347,0,0,9,16,7,7
2024-09-01,745048,0,0,16,2,7,6
2024-09-01,746592,0,0,2,2,6,6
2024-09-01,746426,0,0,9,12,7,7
2024-09-01,745701,0,0,12,2,7,6
2024-09-01,744806,0,0,2,2,6,6
2024-09-01,746669,0,0,5,5,6,6
2024-09-01,745861,0,0,16,2,7,6
2024-09-02,745619,0,1,3,6,6,6
2024-09-02,746833,0,0,3,3,6,6
2024-09-02,745779,0,0,10,6,7,6
2024-09-02,744972,0,1,3,6,6,6
2024-09-02,745046,0,0,3,3,6,6
2024-09-02,746668,0,1,17,6,7,6
2024-09-02,747155,0,0,6,6,6,6
2024-09-02,745947,0,1,13,6,7,6
2024-09-02,745373,0,0,13,17,7,7
2024-09-02,746265,0,0,3,10,6,7
2024-09-02,746992,0,0,10,6,7,6
2024-09-03,745293,0,0,7,0,7,6
2024-09-03,745615,0,0,4,7,6,7
2024-09-03,746185,0,0,7,0,7,6
2024-09-03,744968,0,0,4,7,6,7
2024-09-03,746264,0,0,4,11,6,7
2024-09-03,745944,0,0,14,7,7,7
2024-09-03,745778,0,0,11,7,7,7
2024-09-03,744891,0,0,0,0,6,6
2024-09-03,745047,0,0,4,4,6,6
2024-09-03,746020,0,0,0,0,5,6
2024-09-03,746991,0,0,11,7,7,7
2024-09-03,747079,0,0,0,0,6,6
2024-09-03,746834,0,0,4,4,6,6
2024-09-04,746835,0,0,5,5,6,6
2024-09-04,745290,0,0,8,1,7,6
2024-09-04,745614,0,0,5,8,6,7
2024-09-04,745370,0,0,0,0,6,6
2024-09-04,746178,1,1,8,1,7,6
2024-09-04,744964,0,0,5,8,6,7
2024-09-04,745938,1,1,15,8,7,7
2024-09-04,747075,0,0,1,1,6,6
2024-09-04,745776,0,0,12,8,7,7
2024-09-04,745045,0,0,5,5,6,6
2024-09-04,746019,0,0,1,1,5,6
2024-09-04,746666,0,0,0,0,6,6
2024-09-04,746990,0,0,12,8,7,7
2024-09-04,744887,0,0,1,1,6,6
2024-09-04,746262,0,0,5,12,6,7
2024-09-05,745369,1,1,1,1,6,6
2024-09-05,744966,0,0,2,9,6,7
2024-09-05,747073,0,0,2,2,6,6
2024-09-05,746021,0,1,2,2,6,6
2024-09-05,745451,1,0,2,6,5,6
2024-09-05,745612,0,0,6,9,6,7
2024-09-05,745042,0,0,6,6,6,6
2024-09-05,746664,0,0,1,1,6,6
2024-09-05,745289,0,0,9,2,7,6
2024-09-06,746257,0,0,7,0,7,6
2024-09-06,745455,0,0,3,7,6,7
2024-09-06,746104,0,0,0,0,6,6
2024-09-06,745371,0,0,3,2,6,6
2024-09-06,745611,0,0,2,10,6,7
2024-09-06,745131,0,0,7,0,7,6
2024-09-06,746343,0,0,10,2,7,6
2024-09-06,746912,0,0,0,0,6,6
2024-09-06,747074,0,0,0,3,5,6
2024-09-06,746016,0,0,3,3,6,6
2024-09-06,744967,0,0,3,10,6,7
2024-09-06,745777,0,0,2,0,6,6
2024-09-06,746993,0,0,7,0,7,6
2024-09-06,745941,0,0,3,0,6,6
2024-09-06,746832,0,0,0,0,6,6
2024-09-07,746099,0,0,1,1,6,6
2024-09-07,745372,0,0,4,3,6,6
2024-09-07,747076,0,0,1,4,5,6
2024-09-07,746911,0,0,1,1,6,6
2024-09-07,746259,0,0,8,1,7,6
2024-09-07,745125,0,0,8,1,7,6
2024-09-07,745942,0,0,4,1,6,6
2024-09-07,744963,0,0,4,11,6,7
2024-09-07,746018,0,0,4,4,6,6
2024-09-07,745775,1,1,3,1,6,6
2024-09-07,746344,0,0,11,3,7,6
2024-09-07,745613,1,1,3,11,6,7
2024-09-07,746986,0,0,8,1,7,6
2024-09-07,746829,0,0,1,1,6,6
2024-09-07,745456,0,0,4,8,6,7
2024-09-08,746345,0,0,12,4,7,6
2024-09-08,745368,0,0,5,4,6,6
2024-09-08,746098,0,0,2,2,6,6
2024-09-08,745616,0,0,4,12,6,7
2024-09-08,744965,0,0,5,12,6,7
2024-09-08,746827,0,0,2,2,6,6
2024-09-08,745128,0,0,9,2,7,6
2024-09-08,746910,0,0,2,2,6,6
2024-09-08,746258,0,0,9,2,7,6
2024-09-08,746017,0,0,5,5,6,6
2024-09-08,745774,0,0,4,2,6,6
2024-09-08,747072,0,0,2,5,5,6
2024-09-08,745453,0,0,5,9,6,7
2024-09-08,746989,0,0,9,2,7,6
2024-09-08,745940,0,0,5,2,6,6
2024-09-09,746101,0,0,3,3,6,6
2024-09-09,746746,0,0,3,3,6,6
2024-09-09,745860,0,0,6,10,6,7
2024-09-09,746909,0,0,3,3,6,6
2024-09-09,744888,0,1,3,3,6,5
2024-09-09,745454,0,0,6,10,6,7
2024-09-09,745534,0,0,10,6,7,6
2024-09-09,745698,0,0,3,3,6,6
2024-09-10,745126,0,0,0,0,5,5
2024-09-10,746097,0,0,4,4,6,6
2024-09-10,745291,0,0,0,0,5,6
2024-09-10,747152,0,0,0,0,6,6
2024-09-10,745210,0,0,0,0,5,6
2024-09-10,746346,0,0,0,0,6,5
2024-09-10,746747,0,0,4,4,6,6
2024-09-10,745856,0,0,7,11,7,7
2024-09-10,746907,0,0,4,4,6,6
2024-09-10,744886,0,0,4,4,6,6
2024-09-10,745694,0,0,4,4,6,6
2024-09-10,744807,0,0,0,0,6,6
2024-09-10,745446,0,0,7,11,7,7
2024-09-10,745535,0,0,11,7,7,7
2024-09-10,746428,0,0,0,0,6,5
2024-09-11,746100,0,0,5,5,6,6
2024-09-11,745285,0,0,1,1,5,6
2024-09-11,745214,0,0,1,1,6,6
2024-09-11,746342,1,1,1,1,6,6
2024-09-11,745127,0,0,1,1,6,5
2024-09-11,745857,0,0,8,12,7,7
2024-09-11,746908,0,0,5,5,6,6
2024-09-11,745525,0,0,12,8,7,7
2024-09-11,744804,0,0,1,1,6,6
2024-09-11,746425,0,0,1,1,6,6
2024-09-11,747154,0,0,1,1,6,6
2024-09-11,744881,0,0,5,5,6,6
2024-09-11,746745,0,0,5,5,6,6
2024-09-11,745450,0,0,8,12,7,7
2024-09-11,745697,0,0,5,5,6,6
2024-09-12,745695,1,1,6,6,6,6
2024-09-12,745288,0,0,2,2,5,6
2024-09-12,745208,0,0,2,2,6,6
2024-09-12,746591,0,0,13,6,7,6
2024-09-12,744805,0,0,9,2,7,6
2024-09-12,746337,0,0,2,2,6,6
2024-09-12,745129,0,0,2,2,6,5
2024-09-12,746427,0,0,2,2,6,6
2024-09-13,745286,0,0,0,3,5,6
2024-09-13,745207,0,0,3,3,6,6
2024-09-13,747153,0,0,3,0,6,5
2024-09-13,746181,0,0,3,0,6,6
2024-09-13,746509,0,0,0,3,6,6
2024-09-13,746744,0,0,3,0,6,6
2024-09-13,747069,0,0,0,0,6,5
2024-09-13,745855,0,0,3,0,6,6
2024-09-13,744882,0,0,3,0,6,6
2024-09-13,745696,1,1,7,7,7,7
2024-09-13,744800,0,0,10,3,7,6
2024-09-13,745529,0,0,0,0,6,6
2024-09-13,745447,0,0,0,0,6,6
2024-09-13,746423,0,0,0,3,6,6
2024-09-13,746586,0,0,14,7,7,7
2024-09-14,747070,0,0,1,1,6,5
2024-09-14,746177,0,0,4,1,6,6
2024-09-14,745284,0,0,1,4,5,6
2024-09-14,745209,0,0,4,4,6,6
2024-09-14,747148,0,0,4,1,6,5
2024-09-14,746508,0,0,1,4,6,6
2024-09-14,746740,0,0,4,1,6,6
2024-09-14,744884,1,1,4,1,6,6
2024-09-14,746584,0,0,15,8,7,7
2024-09-14,746422,0,0,1,4,6,6
2024-09-14,744803,0,0,11,4,7,6
2024-09-14,745528,0,0,1,1,6,6
2024-09-14,745689,0,0,8,8,7,7
2024-09-14,745448,0,0,1,1,6,6
2024-09-14,745858,0,0,4,1,6,6
2024-09-15,747071,0,0,2,2,6,5
2024-09-15,747151,0,0,5,2,6,5
2024-09-15,745206,0,0,5,5,6,6
2024-09-15,746180,0,0,5,2,6,6
2024-09-15,745287,0,0,2,5,5,6
2024-09-15,746506,1,1,2,5,6,6
2024-09-15,746741,0,0,5,2,6,6
2024-09-15,744883,0,0,5,2,6,6
2024-09-15,745693,0,0,9,9,7,7
2024-09-15,744801,0,0,12,5,7,6
2024-09-15,745530,0,0,2,2,6,6
2024-09-15,745449,0,0,2,2,6,6
2024-09-15,745852,0,0,5,2,6,6
2024-09-15,746419,0,0,2,5,6,6
2024-09-15,746585,0,0,16,9,7,7
2024-09-16,745130,0,0,3,6,6,6
2024-09-16,745367,0,1,6,3,6,5
2024-09-16,746179,0,0,3,3,6,6
2024-09-16,746502,1,0,3,6,5,6
2024-09-16,745939,0,1,3,6,6,6
2024-09-16,746828,0,0,6,3,6,6
2024-09-16,746260,0,0,6,3,6,6
2024-09-16,747067,0,0,3,3,6,5
2024-09-16,745773,0,0,6,3,6,6
2024-09-16,746588,0,0,3,10,6,7
2024-09-17,745205,0,0,0,0,6,6
2024-09-17,745366,0,0,7,4,7,6
2024-09-17,746176,0,0,4,4,6,6
