game_pk,home_K20_all,home_K40_all,home_K65_all,home_K100_all,home_K65_pw0,home_K65_pw6,home_K65_hl15,home_K65_hl30,home_K65_win20,home_shipped_like,away_K20_all,away_K40_all,away_K65_all,away_K100_all,away_K65_pw0,away_K65_pw6,away_K65_hl15,away_K65_hl30,away_K65_win20,away_shipped_like
746780,0.8171342215642733,0.7854435547181661,0.7681127212867012,0.7565085980325899,0.7681127212867012,0.7681127212867012,0.7613778808210727,0.7645118418805934,0.7681127212867012,1.0,0.7757484168105929,0.7584791605565874,0.749346380806873,0.7433494581747596,0.749346380806873,0.749346380806873,0.7456912447252034,0.7473275237420762,0.749346380806873,0.8
746781,0.8135938426699736,0.7837848389177445,0.767748349557368,0.7571136250341711,0.767748349557368,0.767748349557368,0.762035738218089,0.7647007702236363,0.767748349557368,1.0,0.676943457836847,0.6985457942607347,0.7097677872082088,0.717062082624067,0.7097677872082088,0.7097677872082088,0.7154921398017448,0.7128189082558475,0.7097677872082088,0.6
746782,0.8138615572811403,0.7841219610206951,0.7681228111337468,0.757512848577139,0.7681228111337468,0.7681228111337468,0.7628038603950702,0.7653195845235816,0.7681228111337468,1.0,0.6459779046112115,0.6796651133676449,0.6971649620722857,0.7085398637303022,0.6971649620722857,0.6971649620722857,0.70120081349475,0.6992303171911831,0.6971649620722857,0.4
746783,0.7464851301115242,0.740539033457249,0.7378845260223049,0.7362918215613383,0.7378845260223049,0.7378845260223049,0.7375271226471469,0.7376931007470899,0.7378845260223049,0.8,0.7554042750929368,0.7464851301115242,0.7420255576208179,0.7391876478540048,0.7420255576208179,0.7420255576208179,0.73973543032917,0.7407506977128373,0.7420255576208179,0.8
746784,0.7479895331364319,0.7418429363836619,0.7393982672206284,0.7380089205873797,0.7393982672206284,0.7393982672206284,0.7393982672206284,0.7393982672206284,0.7393982672206284,1.0,0.7721181311207834,0.7579915459948103,0.7506530602150842,0.745883044458262,0.7506530602150842,0.7506530602150842,0.7466001547281237,0.7485244024981997,0.7506530602150842,0.8
746785,0.8031300457481163,0.7769292870746047,0.7633185033481051,0.7544714939258804,0.7633185033481051,0.7633185033481051,0.7592844326522309,0.7611729860906906,0.7633185033481051,0.9,0.7482814297910249,0.7428637332220295,0.7402097940243796,0.7385395166944827,0.7402097940243796,0.7402097940243796,0.73617799678299,0.7380594418424813,0.7402097940243796,0.7777777777777778
746786,0.7490328738069989,0.7433698597855544,0.7408417285259808,0.7393248497702368,0.7408417285259808,0.7408417285259808,0.7410944933180887,0.7409723128701035,0.7408417285259808,0.8,0.7491662705232749,0.7439110957214274,0.7413367702272792,0.7397165984025218,0.7413367702272792,0.7413367702272792,0.7385179392200915,0.7398082084111391,0.7413367702272792,0.7777777777777778
746787,0.802271985908142,0.7758732134254055,0.7621595653824255,0.7532456941544885,0.7621595653824255,0.7621595653824255,0.7585046520681029,0.7602437373780614,0.7621595653824255,0.9,0.7336351774530271,0.7336351774530271,0.7336351774530271,0.7336351774530272,0.7336351774530271,0.7336351774530271,0.7336351774530271,0.7336351774530271,0.7336351774530271,0.7336351774530271
746788,0.7225948490722791,0.7264968152866242,0.7281465436493069,0.729110753818564,0.7281465436493069,0.7281465436493069,0.7282774384948716,0.7282106433943527,0.7281465436493069,0.6666666666666666,0.720656050955414,0.7247872611464967,0.7268528662420383,0.7281673422119281,0.7268528662420383,0.7268528662420383,0.7274469703282105,0.7271149415783945,0.7268528662420383,0.7
746789,0.7842619047619048,0.7611142857142857,0.7495404761904761,0.7421753246753248,0.7495404761904761,0.7495404761904761,0.7466697048753322,0.7480154098199407,0.7495404761904761,0.9,0.7510714285714286,0.7403416149068324,0.7354300804828974,0.7324460916442049,0.7354300804828974,0.7354300804828974,0.7348710841572647,0.7351334627822272,0.7354300804828974,0.8333333333333334
746790,0.7871284893267652,0.7645541871921182,0.7532670361247947,0.7460843036274071,0.7532670361247947,0.7532670361247947,0.7509557742357559,0.7520592547291641,0.7532670361247947,0.9,0.7339106116584565,0.7324479399910434,0.7318119957878203,0.7314353211443728,0.7318119957878203,0.7318119957878203,0.732669563656242,0.7322588248311485,0.7318119957878203,0.75
746791,0.7309327889447236,0.7309327889447236,0.7309327889447236,0.7309327889447236,0.7309327889447236,0.7309327889447236,0.7309327889447236,0.7309327889447236,0.7309327889447236,0.7309327889447236,0.7454708889273955,0.7395369705671213,0.7366301524514464,0.7348007238024987,0.7366301524514464,0.7366301524514464,0.7367866737869831,0.7367465324421316,0.7366301524514464,0.7777777777777778
746792,0.7205066524114991,0.72426293048672,0.7258510627611701,0.7267792721099262,0.7258510627611701,0.7258510627611701,0.7253120445755818,0.7255766457523355,0.7258510627611701,0.6666666666666666,0.7142943463640185,0.7205066524114991,0.7233503136304164,0.7250779719558718,0.7233503136304164,0.7233503136304164,0.7244951324049353,0.7239374702332941,0.7233503136304164,0.6666666666666666
746793,0.7780265610438024,0.7576640926640926,0.7476892348429511,0.7414114802876272,0.7476892348429511,0.7476892348429511,0.7459298087108226,0.7467697490118205,0.7476892348429511,0.8888888888888888,0.6745782851817335,0.6964396028681743,0.7071486943024106,0.7138885445078107,0.7071486943024106,0.7071486943024106,0.7149675923872398,0.7113474108538956,0.7071486943024106,0.5555555555555556
746794,0.7427015300296871,0.7362589539126909,0.7331029622337569,0.7311167142596755,0.7331029622337569,0.7331029622337569,0.7348153345103002,0.7340550698563039,0.7331029622337569,0.7777777777777778,0.762536711776562,0.7459695056214385,0.738964988313206,0.7348710859641227,0.738964988313206,0.738964988313206,0.7384517540844269,0.7387036980531393,0.738964988313206,1.0
746795,0.7708925705113506,0.7535413322632424,0.7452222454319575,0.740045924736936,0.7452222454319575,0.7452222454319575,0.7434701513094217,0.7442908325773558,0.7452222454319575,0.875,0.725370073122882,0.7270209350773539,0.7277947766185124,0.7282706530055054,0.7277947766185124,0.7277947766185124,0.7280404868623811,0.7279028763303208,0.7277947766185124,0.7142857142857143
746796,0.7601714564647019,0.7457289074275298,0.7389589625663554,0.7347957628292967,0.7389589625663554,0.7389589625663554,0.7381015775345753,0.738507880719365,0.7389589625663554,0.8571428571428571,0.7330224758766768,0.7301928885227896,0.7288362370517478,0.7279920983586551,0.7288362370517478,0.7288362370517478,0.7301907831769265,0.7295547395349955,0.7288362370517478,0.75
746797,0.7341157066734331,0.7276307239093706,0.7250514694009365,0.7235856356505987,0.7250514694009365,0.7250514694009365,0.7250514694009365,0.7250514694009365,0.7250514694009365,1.0,0.6577296371479319,0.6840179100059206,0.6966218764446823,0.7044643444510229,0.6966218764446823,0.6966218764446823,0.6992596973388939,0.6979935174085612,0.6966218764446823,0.5
746798,0.7583269255414584,0.7436096591327395,0.7367109405036524,0.7324685509167933,0.7367109405036524,0.7367109405036524,0.7363535407896383,0.7365364332184516,0.7367109405036524,0.8571428571428571,0.7212898885044213,0.7223330633880586,0.7228220516147634,0.7231227565242699,0.7228220516147634,0.7228220516147634,0.7222927808581193,0.7225578887280727,0.7228220516147634,0.7142857142857143
746799,0.7485698534180827,0.7375137473421804,0.7324528537158872,0.7293781221165165,0.7324528537158872,0.7324528537158872,0.7318668639673886,0.732142234360218,0.7324528537158872,0.8333333333333334,0.7208450440322278,0.7218219654838361,0.7222798974142777,0.7225615041528107,0.7222798974142777,0.7222798974142777,0.7235640751066424,0.7229483361191891,0.7222798974142777,0.7142857142857143
746799,0.7485698534180827,0.7375137473421804,0.7324528537158872,0.7293781221165165,0.7324528537158872,0.7324528537158872,0.7318668639673886,0.732142234360218,0.7324528537158872,0.8333333333333334,0.700985172981878,0.7122057477576422,0.7172149329253942,0.7202204440260452,0.7172149329253942,0.7172149329253942,0.719155127824172,0.7182225196720633,0.7172149329253942,0.6
746799,0.7231344194276649,0.724452311682849,0.7250700736774666,0.7254499684367733,0.7250700736774666,0.7250700736774666,0.7268927481764998,0.7260409611252071,0.7250700736774666,0.7142857142857143,0.7208450440322278,0.7218219654838361,0.7222798974142777,0.7225615041528107,0.7222798974142777,0.7222798974142777,0.7235640751066424,0.7229483361191891,0.7222798974142777,0.7142857142857143
746799,0.7231344194276649,0.724452311682849,0.7250700736774666,0.7254499684367733,0.7250700736774666,0.7250700736774666,0.7268927481764998,0.7260409611252071,0.7250700736774666,0.7142857142857143,0.700985172981878,0.7122057477576422,0.7172149329253942,0.7202204440260452,0.7172149329253942,0.7172149329253942,0.719155127824172,0.7182225196720633,0.7172149329253942,0.6
746800,0.7131768433179723,0.7098292836196062,0.7083738228811861,0.7075117422899682,0.7083738228811861,0.7083738228811861,0.7079154700389395,0.7081339417467718,0.7083738228811861,0.75,0.7246497695852534,0.7162775217613927,0.7125399111257407,0.7102973447443494,0.7125399111257407,0.7125399111257407,0.712617072977588,0.7125799469633886,0.7125399111257407,0.8
746801,0.753882806163828,0.7385036496350365,0.7312946700121654,0.7268614844123065,0.7312946700121654,0.7312946700121654,0.7297896755687081,0.7304962237845326,0.7312946700121654,0.8571428571428571,0.6798087320897539,0.6959504581456747,0.7035168922343877,0.7081698956272597,0.7035168922343877,0.7035168922343877,0.7063141011499594,0.7049798981628467,0.7035168922343877,0.5714285714285714
746802,0.7067005545286507,0.7119223659889095,0.7143126317981828,0.7157648310257037,0.7143126317981828,0.7143126317981828,0.7159089980682766,0.7151519567915255,0.7143126317981828,0.6666666666666666,0.7655922674060381,0.7442824735338598,0.7350173457633475,0.7295295393146595,0.7350173457633475,0.7350173457633475,0.7340039186414175,0.7344980183612867,0.7350173457633475,1.0
746803,0.7074988436632748,0.7103476001979218,0.7115520377033793,0.7122559904978311,0.7115520377033793,0.7115520377033793,0.7109849054764968,0.7112633076874432,0.7115520377033793,0.6666666666666666,0.6780197251773049,0.6942033365570599,0.7012396893308666,0.7054073752045826,0.7012396893308666,0.7012396893308666,0.7013813566728325,0.7013099148160615,0.7012396893308666,0.5
746804,0.7300935960591133,0.7223262178434592,0.7188586382828994,0.7167780905465635,0.7188586382828994,0.7188586382828994,0.7177633765373811,0.718286487951019,0.7188586382828994,0.8,0.677180829228243,0.6932881773399014,0.7002913721710574,0.7044394183402805,0.7002913721710574,0.7002913721710574,0.7010863852001605,0.7006914027840728,0.7002913721710574,0.5
746805,0.6765185421994886,0.692565682399442,0.6995426998776827,0.7036752409994098,0.6995426998776827,0.6995426998776827,0.7002768537068905,0.699926285801722,0.6995426998776827,0.5,0.6348518755328219,0.6698384096721693,0.6850499462544942,0.6940598563840251,0.6850499462544942,0.6850499462544942,0.6863856450244741,0.6857367921839151,0.6850499462544942,0.25
746806,0.7232966507177033,0.7147740563530037,0.7109693267259057,0.7086864889496468,0.7109693267259057,0.7109693267259057,0.7110367436474316,0.7110043376540333,0.7109693267259057,0.8,0.7310189212701175,0.7182102984734564,0.7129530279225881,0.7099223660756168,0.7129530279225881,0.7129530279225881,0.71275942607766,0.7128551413907286,0.7129530279225881,1.0
746807,0.7445522241818539,0.7383217906253137,0.7358437772789624,0.7344354805850956,0.7358437772789624,0.7358437772789624,0.7358437772789624,0.7358437772789624,0.7358437772789624,1.0,0.766765074252997,0.750492870131113,0.7436130779472282,0.7395920731950937,0.7436130779472282,0.7436130779472282,0.7431089825641664,0.7433564403218461,0.7436130779472282,1.0
746808,0.7062755224597644,0.709038931003469,0.710207283880403,0.7108901464356594,0.710207283880403,0.710207283880403,0.7096375076645522,0.7099172077957006,0.710207283880403,0.6666666666666666,0.7185140423572743,0.715651682571572,0.7144071783169188,0.7136700488737782,0.7144071783169188,0.7144071783169188,0.7145992047682561,0.7145032101624075,0.7144071783169188,0.75
746809,0.722905701754386,0.722905701754386,0.722905701754386,0.7229057017543858,0.722905701754386,0.722905701754386,0.722905701754386,0.722905701754386,0.722905701754386,0.722905701754386,0.7480960925039871,0.7361006683375104,0.7311771733438073,0.7283389232886136,0.7311771733438073,0.7311771733438073,0.7309958629651513,0.7310855014686587,0.7311771733438073,1.0
746809,0.722905701754386,0.722905701754386,0.722905701754386,0.7229057017543858,0.722905701754386,0.722905701754386,0.722905701754386,0.722905701754386,0.722905701754386,0.722905701754386,0.766765074252997,0.750492870131113,0.7436130779472282,0.7395920731950937,0.7436130779472282,0.7436130779472282,0.7431089825641664,0.7433564403218461,0.7436130779472282,1.0
746809,0.7107089412644968,0.72074270037233,0.7248610343345003,0.7272351327362221,0.7248610343345003,0.7248610343345003,0.725349924471707,0.7251082208218459,0.7248610343345003,0.5,0.7480960925039871,0.7361006683375104,0.7311771733438073,0.7283389232886136,0.7311771733438073,0.7311771733438073,0.7309958629651513,0.7310855014686587,0.7311771733438073,1.0
746809,0.7107089412644968,0.72074270037233,0.7248610343345003,0.7272351327362221,0.7248610343345003,0.7248610343345003,0.725349924471707,0.7251082208218459,0.7248610343345003,0.5,0.766765074252997,0.750492870131113,0.7436130779472282,0.7395920731950937,0.7436130779472282,0.7436130779472282,0.7431089825641664,0.7433564403218461,0.7436130779472282,1.0
746810,0.6989095500459136,0.7083814333814333,0.7122691466907883,0.7145102990691224,0.7122691466907883,0.7122691466907883,0.7120750835949813,0.7121710269470559,0.7122691466907883,0.5,0.6989095500459136,0.7083814333814333,0.7122691466907883,0.7145102990691224,0.7122691466907883,0.7122691466907883,0.7127495440971319,0.7125120391902822,0.7122691466907883,0.5
746811,0.7555123053741837,0.7438700342015258,0.7390914900634946,0.7363367999133354,0.7390914900634946,0.7390914900634946,0.7389155175788675,0.7390025170672443,0.7390914900634946,1.0,0.7310635359116021,0.7310635359116021,0.7310635359116021,0.7310635359116021,0.7310635359116021,0.7310635359116021,0.7310635359116021,0.7310635359116021,0.7310635359116021,0.7310635359116021
746812,0.760802300109529,0.749411933448078,0.7447367829527063,0.7420416961965509,0.7447367829527063,0.7447367829527063,0.744564617995156,0.7446497350704477,0.7447367829527063,1.0,0.669893209200438,0.7017928858290303,0.7148860366840496,0.722433853059296,0.7148860366840496,0.7148860366840496,0.715368199079332,0.7151298215750702,0.7148860366840496,0.0
746813,0.7198239436619718,0.7198239436619718,0.7198239436619718,0.7198239436619719,0.7198239436619718,0.7198239436619718,0.7198239436619718,0.7198239436619718,0.7198239436619718,0.7198239436619718,0.7452944942381561,0.7331656606304493,0.7281874080302712,0.7253175918254626,0.7281874080302712,0.7281874080302712,0.7280040811730004,0.7280947166085463,0.7281874080302712,1.0
746814,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486,0.7262179487179486
746816,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018
746816,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.6859044230817752,0.7032017344037201,0.7123493509682103,0.7183560160043622,0.7123493509682103,0.7123493509682103,0.7179553650325509,0.7154450943642907,0.7123493509682103,0.7
746816,0.7317422980849292,0.7317422980849292,0.7317422980849292,0.7317422980849293,0.7317422980849292,0.7317422980849292,0.7317422980849292,0.7317422980849292,0.7317422980849292,0.7317422980849292,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018,0.7513679245283018
746816,0.7317422980849292,0.7317422980849292,0.7317422980849292,0.7317422980849293,0.7317422980849292,0.7317422980849292,0.7317422980849292,0.7317422980849292,0.7317422980849292,0.7317422980849292,0.6859044230817752,0.7032017344037201,0.7123493509682103,0.7183560160043622,0.7123493509682103,0.7123493509682103,0.7179553650325509,0.7154450943642907,0.7123493509682103,0.7
746817,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999,0.7128999999999999
746819,0.7987381844123417,0.7757097982360759,0.7618133583021223,0.7519263830048505,0.7618133583021223,0.7618133583021223,0.7534912435718768,0.7573299466775023,0.7679736726151134,0.9,0.7818801498127341,0.7576446109030379,0.7468251738897806,0.7403335116818263,0.7468251738897806,0.7468251738897806,0.7452543120883576,0.746015169286293,0.7468251738897806,1.0
746820,0.7271805210918114,0.7271805210918114,0.7271805210918114,0.7271805210918114,0.7271805210918114,0.7271805210918114,0.7271805210918114,0.7271805210918114,0.7271805210918114,0.7271805210918114,0.7800839632985169,0.7632892197408326,0.7530310667155425,0.7456752203998467,0.7530310667155425,0.7530310667155425,0.744878919371964,0.7486883258539584,0.7560792220113852,0.8
746822,0.7824753105806813,0.7664357325844912,0.7560876177482394,0.7483912073387772,0.7560876177482394,0.7560876177482394,0.7526871649452482,0.7543416822010992,0.7566605700068972,0.9,0.7448328353479108,0.7389057862411473,0.7355627859827593,0.733282688370628,0.7355627859827593,0.7355627859827593,0.7305033095150718,0.73264512169885,0.7355627859827593,0.7
746823,0.7133192792390313,0.7171942126637155,0.719668694606109,0.7214963041037193,0.719668694606109,0.719668694606109,0.7171379327497778,0.7180276058332451,0.7201119988677885,0.6,0.7454286964129484,0.7398842354850571,0.7362714883378939,0.7335661288462973,0.7362714883378939,0.7362714883378939,0.7289146552218829,0.7318799301122059,0.7318767047501415,0.6
746824,0.777109142084699,0.761914318745697,0.7522111027547583,0.7450444755110571,0.7522111027547583,0.7522111027547583,0.7490272918007339,0.7505440304476949,0.7553343700404443,0.9,0.7663790524369016,0.7509280645377251,0.7429015773173736,0.7376843606241452,0.7429015773173736,0.7429015773173736,0.7431332462451898,0.7431071889721117,0.7429015773173736,0.9
746825,0.7863318781120696,0.7689931022461278,0.7576952296739052,0.7492349623058686,0.7576952296739052,0.7576952296739052,0.7453765519060433,0.7503002130561794,0.7320394304629069,0.8,0.7306052405498282,0.729436057928326,0.7286668588352325,0.7280870010573619,0.7286668588352325,0.7286668588352325,0.7350604572162145,0.7323421782130011,0.7320394304629069,0.9
746826,0.7933994495586978,0.77145499776743,0.7583776355080988,0.7491478277647361,0.7583776355080988,0.7583776355080988,0.7505060683085963,0.7541517089343732,0.7672997253376058,0.9,0.7905875486381322,0.7722679266259033,0.760215543723121,0.7511299012271774,0.760215543723121,0.760215543723121,0.7440839050159049,0.750387131711058,0.7437703135728999,0.8
746827,0.7666765362838294,0.7538598194699176,0.7458493714612227,0.7400177653108929,0.7458493714612227,0.7458493714612227,0.7431463870059994,0.7443844436801161,0.7426640403707064,0.9,0.772740731296131,0.754733740859333,0.7452108132244878,0.7389577049899259,0.7452108132244878,0.7452108132244878,0.7460080226487189,0.7458470981456204,0.7452108132244878,1.0
746828,0.7812448983377857,0.7646986800062857,0.7540237004375759,0.7460841843833481,0.7540237004375759,0.7540237004375759,0.7415796313524241,0.7465900045638365,0.7308729898905243,0.8,0.6785655981003265,0.6935404877488295,0.7025770590884433,0.7090063573858079,0.7025770590884433,0.7025770590884433,0.7114740182238362,0.7073806943208963,0.6955788722434655,0.7
746829,0.7224624483173705,0.7234095438240515,0.7240014785157273,0.724432406971267,0.7240014785157273,0.7240014785157273,0.7213010342521219,0.7223582353367336,0.7195309772519465,0.6,0.7584132314284412,0.7455219676188892,0.7389491192949401,0.7347211790216971,0.7389491192949401,0.7389491192949401,0.7363357693041411,0.7374913631961653,0.7389491192949401,0.8
746830,0.7323716122087133,0.7294335475768321,0.7280248864519577,0.7271483861964803,0.7280248864519577,0.7280248864519577,0.7265184569189111,0.7272359541752168,0.7280248864519577,0.75,0.7440586619961944,0.7379149226834089,0.734253682685964,0.7316696339604948,0.734253682685964,0.734253682685964,0.7341345471839011,0.7344562628947263,0.7428919613057989,0.8
746831,0.7684747237168541,0.754343071225935,0.7459215922705908,0.7399778377021081,0.7459215922705908,0.7459215922705908,0.7354064787273246,0.7400512751223209,0.7429324345325977,0.7,0.7503392578359555,0.7384506510662389,0.7335709990338927,0.7307580231564225,0.7335709990338927,0.7335709990338927,0.7333913031961137,0.7334801434826126,0.7335709990338927,1.0
746832,0.7494608451320974,0.7385209553667188,0.7335132593473555,0.7304708478035158,0.7335132593473555,0.7335132593473555,0.7329368839076953,0.7332076269930041,0.7335132593473555,0.8333333333333334,0.788577377187434,0.7687994453364472,0.7564382379295804,0.7474392789373814,0.7564382379295804,0.7564382379295804,0.7453131638553296,0.7501247057671016,0.7421110754548499,0.9
746833,0.7620967563989409,0.7510080400485437,0.7441554625286353,0.7392039226432822,0.7441554625286353,0.7441554625286353,0.7417699651939109,0.7428446739699249,0.7438804254711594,0.8,0.7441150616636054,0.737973939703628,0.7345101971347384,0.7321477470749316,0.7345101971347384,0.7345101971347384,0.7287337745605177,0.731122055786215,0.7345101971347384,0.7
746834,0.7770394419172025,0.7595689238915068,0.7495707358647531,0.7426906268158345,0.7495707358647531,0.7495707358647531,0.7428251268388957,0.7460222163199827,0.7495707358647531,0.8,0.7244078629698341,0.725086165270817,0.7254743503225844,0.7257414742734616,0.7254743503225844,0.7254743503225844,0.7219883921514111,0.7233912375129357,0.7254743503225844,0.7
746835,0.7722445339230576,0.7582802594078986,0.7494566793571111,0.7429860539865338,0.7494566793571111,0.7494566793571111,0.7369413653025007,0.742084182662888,0.7317712684882014,0.8,0.7392023124028883,0.7328413931932025,0.7303114821438957,0.7288736911119135,0.7303114821438957,0.7303114821438957,0.7303114821438957,0.7303114821438957,0.7303114821438957,1.0
746836,0.7829120398411737,0.7638498153832467,0.7527869172603424,0.7451079644456208,0.7527869172603424,0.7527869172603424,0.7440989191845537,0.7479834911415667,0.7527869172603424,0.8,0.741342782152231,0.7348253135024789,0.7319157292838394,0.7301699787526559,0.7319157292838394,0.7319157292838394,0.7326782054757154,0.7323231656545378,0.7319157292838394,0.8
746837,0.7507741244646007,0.742984297661717,0.7382835401082528,0.7349390667013619,0.7382835401082528,0.7382835401082528,0.7359891117693733,0.7370014821322172,0.7321255057578587,0.8,0.661300529100529,0.6903339212228101,0.7032952569916856,0.7110720584530109,0.7032952569916856,0.7032952569916856,0.7057409048928298,0.7045708576684809,0.7032952569916856,0.4
746838,0.7795908233815211,0.7626160446160446,0.752247926904177,0.7448132278620083,0.752247926904177,0.752247926904177,0.7417711276909646,0.7460918120421488,0.7435037360890302,0.8,0.6739386694386694,0.696626321974148,0.7070115150361629,0.7133210096889342,0.7070115150361629,0.7070115150361629,0.7091834851914711,0.7081397069420837,0.7070115150361629,0.5
746839,0.7269390476190476,0.7268206451612903,0.7267491954022988,0.7266983606557378,0.7267491954022988,0.7267491954022988,0.7238940517807069,0.7251117883577011,0.7203197647058823,0.7,0.7412576,0.7347306666666666,0.731816857142857,0.7300685714285715,0.731816857142857,0.731816857142857,0.730152873952378,0.7309588351047674,0.731816857142857,0.8
746840,0.7707440037033823,0.7573935787488089,0.74943765690088,0.7438224856131682,0.74943765690088,0.74943765690088,0.7392143805944368,0.7435189124279848,0.7464898646291257,0.8,0.728583432186635,0.7290485210270539,0.7293291780859275,0.7295288586819128,0.7293291780859275,0.7293291780859275,0.736361591413742,0.7333754899054827,0.7229604528644198,0.8
746841,0.7773046034705292,0.759916376961383,0.7499652834772331,0.7431175818593265,0.7499652834772331,0.7499652834772331,0.7414999560895539,0.7453235528675012,0.7499652834772331,0.8,0.694035793906366,0.7042992166212534,0.710641781220341,0.7152247956403269,0.710641781220341,0.710641781220341,0.7072046325279232,0.7086451227273878,0.708789629748357,0.5
746842,0.7404681069958847,0.7372908093278464,0.7354218106995885,0.734113511659808,0.7354218106995885,0.7354218106995885,0.7331097735943408,0.7341431241646911,0.7354218106995885,0.8,0.6736274214593998,0.6924171895027997,0.7036145803426165,0.7115175322246029,0.7036145803426165,0.7036145803426165,0.7132929873039029,0.7091634893539195,0.7001276930525296,0.7
746843,0.7866862791244998,0.7648734461584544,0.7529445531301483,0.7449573812764129,0.7529445531301483,0.7529445531301483,0.749161995419218,0.7509887801276828,0.7529445531301483,0.9,0.7354381177924217,0.7320776834368268,0.7303320032521021,0.7291973111320311,0.7303320032521021,0.7303320032521021,0.7309147147086962,0.73065705272552,0.7303320032521021,0.7
746844,0.7666875584971253,0.7535982894963039,0.7463264733847366,0.7414117287024358,0.7463264733847366,0.7463264733847366,0.7381448365578342,0.7419449664129283,0.7463264733847366,0.8,0.7762083834737264,0.7613145840611778,0.7523269464846398,0.7459324633564143,0.7523269464846398,0.7523269464846398,0.7465246294146535,0.7490215348210134,0.7464993452254548,0.8
746845,0.7337928921568627,0.7328109421734795,0.7322410604866947,0.7318454955511616,0.7322410604866947,0.7322410604866947,0.7295758608701173,0.7307938851210408,0.7322410604866947,0.8,0.7711688486370157,0.7579646817743491,0.7500959195451437,0.7445422642197375,0.7500959195451437,0.7500959195451437,0.7477968326694794,0.7490147629331327,0.7589205774221452,0.8
746846,0.7591339342705462,0.749363506323773,0.7436931686760921,0.7397572872500547,0.7436931686760921,0.7436931686760921,0.7425070683509996,0.7430206072406825,0.7436931686760921,0.8,0.7464932545500318,0.7411876536574198,0.7380258856836249,0.7357943568822852,0.7380258856836249,0.7380258856836249,0.7451189111659425,0.742396396950974,0.7349438372799029,0.9
746847,0.7823924023992423,0.76301265487312,0.7525868413305858,0.7456728807708,0.7525868413305858,0.7525868413305858,0.7494947993145533,0.7510000012330411,0.7525868413305858,0.9,0.7652757252858365,0.7488996130964763,0.7419758891928865,0.7379292078434098,0.7419758891928865,0.7419758891928865,0.7414685748496466,0.7417176127778545,0.7419758891928865,1.0
746848,0.7493153273113325,0.7447251617726072,0.7421361964535091,0.7403703893384319,0.7421361964535091,0.7421361964535091,0.7413338339913504,0.7416559974439044,0.7421361964535091,0.8,0.6492762031576944,0.6808969858370657,0.6981896013648469,0.7097681352399698,0.6981896013648469,0.6981896013648469,0.7131395050833242,0.7064034204831444,0.6981896013648469,0.6
746849,0.7908028580208974,0.7710704773611965,0.759463194620196,0.7513380967014955,0.759463194620196,0.759463194620196,0.7507661812908729,0.7544070547629101,0.759463194620196,0.8,0.7715149834350219,0.7584299777323245,0.7506322272408913,0.745128690943632,0.7506322272408913,0.7506322272408913,0.7411492525412519,0.7451850095173457,0.747698488737843,0.8
746850,0.7489780915905832,0.7442873469772483,0.7416416526069223,0.7398371533697256,0.7416416526069223,0.7416416526069223,0.7401542538299689,0.7408404923473554,0.7416416526069223,0.8,0.6579451329955024,0.6872524297679841,0.7027514809457388,0.7129287340199814,0.7027514809457388,0.7027514809457388,0.7113140181908233,0.707496546782295,0.7027514809457388,0.7
746851,0.8156083989297763,0.7863216875411998,0.7705661782498769,0.7601177878777365,0.7705661782498769,0.7705661782498769,0.7653588551990782,0.7678231628975589,0.7705661782498769,1.0,0.760485707436927,0.7490802649339235,0.7443989265931386,0.7417002727260977,0.7443989265931386,0.7443989265931386,0.7442265337648184,0.7443117634977249,0.7443989265931386,1.0
746852,0.7639375636090092,0.7522378224266387,0.7462724938632589,0.742435336571139,0.7462724938632589,0.7462724938632589,0.7444186557270078,0.7453540937148916,0.7462724938632589,0.9,0.7553548374082143,0.7474838693288625,0.7432494877671858,0.7404414242052318,0.7432494877671858,0.7432494877671858,0.7465554394390612,0.7451739231851734,0.7432494877671858,0.9
